Date,AUD/USD,CAD/USD,EUR/USD,GBP/USD,JPY/USD,SWF/USD,SDK/USD
21-Jan-00,1.5083,1.4436,0.993,0.6058,104.86,1.6004,8.5157
24-Jan-00,1.5277,1.4417,0.9977,0.6053,105.55,1.6095,8.5332
25-Jan-00,1.5284,1.4389,0.9935,0.6061,105.84,1.6037,8.4812
26-Jan-00,1.5373,1.4383,0.9986,0.6096,105.89,1.6099,8.5289
27-Jan-00,1.5279,1.4336,1.0117,0.6108,105,1.6326,8.6286
28-Jan-00,1.5571,1.4415,1.0204,0.6174,105.68,1.6455,8.7347
31-Jan-00,1.5679,1.4489,1.0225,0.6169,106.98,1.6444,8.7955
1-Feb-00,1.5773,1.4472,1.0281,0.6194,107.91,1.6538,8.7891
2-Feb-00,1.5701,1.4475,1.0284,0.6233,108.42,1.6562,8.7495
3-Feb-00,1.5689,1.441,1.0162,0.6239,108.19,1.633,8.6325
4-Feb-00,1.5813,1.4439,1.0206,0.6295,107.34,1.6413,8.6357
7-Feb-00,1.5746,1.4453,1.0219,0.629,108.4,1.641,8.6578
8-Feb-00,1.576,1.4467,1.0136,0.6206,109.51,1.6303,8.5835
9-Feb-00,1.5746,1.4438,1.0103,0.6209,109.19,1.6253,8.575
10-Feb-00,1.583,1.4493,1.0146,0.6229,108.53,1.6289,8.6027
11-Feb-00,1.5886,1.4518,1.0147,0.6271,108.92,1.6285,8.5868
14-Feb-00,1.5906,1.4544,1.021,0.6297,108.74,1.6401,8.6609
15-Feb-00,1.5873,1.4571,1.0169,0.6261,108.72,1.6329,8.675
16-Feb-00,1.5868,1.4533,1.0168,0.6241,109.47,1.6302,8.6756
17-Feb-00,1.5848,1.4545,1.014,0.6224,110.35,1.627,8.6838
18-Feb-00,1.5891,1.4501,1.0152,0.6262,110.8,1.6286,8.6706
21-Feb-00,1.5949,1.454,1.0133,0.6258,111.28,1.6247,8.6804
22-Feb-00,1.5974,1.4619,0.993,0.6192,110.66,1.5961,8.5124
23-Feb-00,1.6093,1.4637,0.9962,0.6231,111.12,1.605,8.5605
24-Feb-00,1.6247,1.459,1.0039,0.6244,111.01,1.6157,8.5935
25-Feb-00,1.6194,1.4522,1.0216,0.6272,110.88,1.6438,8.6975
28-Feb-00,1.6324,1.4511,1.0341,0.6288,108.98,1.6617,8.7048
29-Feb-00,1.6273,1.451,1.0386,0.6333,109.91,1.6689,8.764
1-Mar-00,1.6493,1.45,1.0332,0.6311,107.53,1.6598,8.7114
2-Mar-00,1.6445,1.453,1.035,0.633,107.61,1.6633,8.7575
3-Mar-00,1.6434,1.4514,1.0396,0.6324,107.57,1.6707,8.8145
6-Mar-00,1.6611,1.4541,1.0403,0.6356,107.6,1.6726,8.785
7-Mar-00,1.6529,1.4534,1.0442,0.6324,106.79,1.6786,8.7963
8-Mar-00,1.6418,1.4603,1.045,0.632,106.89,1.6779,8.8285
9-Mar-00,1.6313,1.457,1.0317,0.632,106.22,1.6575,8.7357
10-Mar-00,1.6281,1.4583,1.0367,0.6334,106.31,1.6676,8.7275
13-Mar-00,1.6213,1.4597,1.0342,0.6333,105.35,1.6658,8.7103
14-Mar-00,1.6273,1.4627,1.0386,0.6367,104.98,1.6739,8.7178
15-Mar-00,1.6295,1.4663,1.0318,0.6361,105.43,1.6627,8.6921
16-Mar-00,1.6377,1.4721,1.0279,0.6342,105.63,1.6557,8.67
17-Mar-00,1.6472,1.4739,1.0325,0.6363,106.1,1.6639,8.6727
20-Mar-00,1.6493,1.4691,1.0315,0.6387,106.58,1.6635,8.6749
21-Mar-00,1.6483,1.4677,1.0295,0.6341,106.89,1.659,8.643
22-Mar-00,1.6513,1.4701,1.0403,0.6379,106.97,1.6739,8.7109
23-Mar-00,1.6537,1.4711,1.0307,0.6322,107.45,1.65,8.6403
24-Mar-00,1.6507,1.4652,1.0292,0.6296,107.16,1.6377,8.591
27-Mar-00,1.6337,1.4579,1.0304,0.6283,106.79,1.6385,8.5811
28-Mar-00,1.6273,1.4555,1.0341,0.6307,105.97,1.645,8.5439
29-Mar-00,1.6327,1.4549,1.0489,0.6309,105.56,1.6708,8.6506
30-Mar-00,1.6385,1.4583,1.0462,0.6274,105.33,1.6649,8.641
31-Mar-00,1.6474,1.451,1.0445,0.6269,102.45,1.6616,8.6352
3-Apr-00,1.648,1.4533,1.0456,0.6267,104.84,1.6577,8.676
4-Apr-00,1.6606,1.4533,1.0478,0.6265,105.62,1.6576,8.7095
5-Apr-00,1.6513,1.4553,1.0356,0.6283,105.11,1.6331,8.6092
6-Apr-00,1.6628,1.4511,1.0426,0.6318,104.84,1.6372,8.6435
7-Apr-00,1.6706,1.4577,1.0433,0.632,105.34,1.6427,8.6437
10-Apr-00,1.6708,1.4586,1.0419,0.6317,106.76,1.6416,8.6164
11-Apr-00,1.6781,1.4643,1.039,0.6296,106.96,1.6338,8.6135
12-Apr-00,1.6739,1.4623,1.044,0.6301,105.9,1.6426,8.6778
13-Apr-00,1.6764,1.4641,1.0468,0.6294,105.95,1.6471,8.6884
14-Apr-00,1.6728,1.4745,1.0458,0.63,104.84,1.6431,8.6948
17-Apr-00,1.6946,1.4839,1.0474,0.6303,104.25,1.6437,8.7247
18-Apr-00,1.6804,1.4819,1.0534,0.6338,104.37,1.6563,8.7312
19-Apr-00,1.6764,1.4753,1.0632,0.6329,104.56,1.6702,8.7645
20-Apr-00,1.6824,1.4722,1.0644,0.6327,105.38,1.6738,8.7624
25-Apr-00,1.6764,1.4714,1.0783,0.6331,105.7,1.6962,8.8433
26-Apr-00,1.6929,1.4743,1.0828,0.6327,106.53,1.7036,8.8603
27-Apr-00,1.7007,1.4795,1.0971,0.6348,106.39,1.7244,8.9626
28-Apr-00,1.7129,1.4816,1.0977,0.6395,108.07,1.7203,8.9482
2-May-00,1.7056,1.4859,1.1017,0.6402,108.85,1.7158,8.962
3-May-00,1.692,1.4893,1.1215,0.6401,109.03,1.7326,9.0535
4-May-00,1.6892,1.4979,1.1211,0.6475,108.04,1.734,9.0908
5-May-00,1.6846,1.4951,1.1198,0.6548,108.62,1.7349,9.1134
8-May-00,1.7015,1.4908,1.1187,0.6536,108.83,1.7316,9.0972
9-May-00,1.7182,1.4959,1.1083,0.6526,109.42,1.7211,9.0491
10-May-00,1.7206,1.4944,1.0972,0.6572,109.44,1.7103,9.0218
11-May-00,1.7235,1.4896,1.1069,0.666,108.62,1.7209,9.1228
12-May-00,1.7256,1.4855,1.1034,0.6599,108.81,1.7135,9.1068
15-May-00,1.7437,1.4903,1.0912,0.6599,109.51,1.6983,9.0283
16-May-00,1.7361,1.4853,1.1049,0.6679,109.77,1.716,9.11
17-May-00,1.7606,1.4969,1.1223,0.6709,109.45,1.7386,9.197
18-May-00,1.759,1.5019,1.1192,0.6753,108.85,1.7404,9.1472
19-May-00,1.7492,1.4935,1.1199,0.6737,106.88,1.7378,9.1623
22-May-00,1.7416,1.4976,1.1062,0.6696,107.14,1.7168,9.2105
23-May-00,1.7337,1.4992,1.1007,0.6767,106.69,1.7198,9.181
24-May-00,1.7504,1.5073,1.1019,0.679,107.32,1.7234,9.1895
25-May-00,1.7525,1.5066,1.103,0.679,107.64,1.7194,9.1642
26-May-00,1.7575,1.5027,1.0803,0.6739,106.92,1.6907,9.0789
30-May-00,1.7319,1.5043,1.0724,0.6678,106.2,1.6877,9.0019
31-May-00,1.7532,1.4977,1.0783,0.6689,107.68,1.6954,9.0148
1-Jun-00,1.7473,1.4917,1.0739,0.6699,108.6,1.6891,8.9562
2-Jun-00,1.7247,1.4795,1.0592,0.6635,108.11,1.6667,8.8179
5-Jun-00,1.7188,1.4749,1.0591,0.6617,107.29,1.6677,8.8329
6-Jun-00,1.6964,1.4763,1.0431,0.6564,105.25,1.6408,8.7008
7-Jun-00,1.6961,1.4782,1.045,0.6583,105.54,1.6403,8.7021
8-Jun-00,1.6972,1.4773,1.0491,0.6626,106.15,1.6437,8.7605
9-Jun-00,1.7088,1.4759,1.0516,0.6648,106.87,1.6461,8.7899
12-Jun-00,1.6923,1.4752,1.0485,0.6613,106.5,1.6369,8.7129
13-Jun-00,1.6728,1.4698,1.0412,0.6607,106.76,1.6276,8.6415
14-Jun-00,1.6631,1.4697,1.0421,0.6652,106.52,1.6306,8.5418
15-Jun-00,1.6628,1.4776,1.0499,0.6639,106.52,1.6402,8.631
16-Jun-00,1.6455,1.4729,1.0407,0.6598,106.43,1.6246,8.6258
19-Jun-00,1.6625,1.4645,1.0414,0.6612,105.86,1.6247,8.619
20-Jun-00,1.6609,1.4709,1.0465,0.6633,105.52,1.6275,8.6417
21-Jun-00,1.6609,1.4733,1.057,0.6672,105.5,1.639,8.7153
22-Jun-00,1.6639,1.4737,1.0644,0.6616,104.44,1.6461,8.8151
23-Jun-00,1.6767,1.4798,1.0678,0.6657,104.25,1.6571,8.8585
26-Jun-00,1.6748,1.4826,1.0668,0.6665,105.57,1.6515,8.8889
27-Jun-00,1.6672,1.4811,1.0604,0.667,105.53,1.6397,8.8775
28-Jun-00,1.6633,1.4843,1.0571,0.6618,105.51,1.639,8.8515
29-Jun-00,1.6576,1.4808,1.0493,0.6578,104.92,1.6341,8.8153
30-Jun-00,1.6661,1.4822,1.0432,0.6605,105.75,1.626,8.7654
3-Jul-00,1.6708,1.4792,1.0511,0.6607,105.92,1.6332,8.817
4-Jul-00,1.6717,1.4842,1.0523,0.6599,106.23,1.6349,8.8335
5-Jul-00,1.6943,1.4904,1.0455,0.6612,106.94,1.6214,8.8029
6-Jul-00,1.6906,1.4865,1.0464,0.6602,107.42,1.619,8.8382
7-Jul-00,1.6984,1.4823,1.0535,0.6599,107.85,1.6283,8.9099
10-Jul-00,1.6855,1.4808,1.0499,0.6606,107.04,1.6247,8.8798
11-Jul-00,1.6964,1.4783,1.0516,0.6604,106.93,1.6312,8.8739
12-Jul-00,1.6941,1.4789,1.0593,0.6606,108.42,1.6442,8.8599
13-Jul-00,1.7106,1.4807,1.0694,0.6665,107.98,1.6588,8.9408
14-Jul-00,1.7103,1.4853,1.0668,0.6659,107.97,1.6529,8.8953
17-Jul-00,1.7109,1.4815,1.0697,0.6697,108.42,1.6566,8.9545
18-Jul-00,1.7109,1.4782,1.0727,0.6688,108.17,1.6614,8.997
19-Jul-00,1.7331,1.4743,1.0819,0.6691,108.15,1.676,9.0701
20-Jul-00,1.7227,1.4762,1.0819,0.665,108.18,1.6754,9.0679
21-Jul-00,1.7065,1.4709,1.0725,0.6604,109.05,1.6663,9.0378
24-Jul-00,1.7056,1.4676,1.0717,0.66,108.88,1.667,8.9878
25-Jul-00,1.7117,1.4667,1.0622,0.6585,109.27,1.6492,8.9125
26-Jul-00,1.6918,1.4655,1.0613,0.659,109.28,1.6473,8.9256
27-Jul-00,1.6978,1.4713,1.0647,0.6598,109.15,1.6506,9.0293
28-Jul-00,1.7027,1.4772,1.0787,0.6647,109.62,1.6704,9.123
31-Jul-00,1.7277,1.4853,1.079,0.6678,109.58,1.6686,9.167
1-Aug-00,1.7218,1.4868,1.0805,0.6666,109.41,1.6707,9.1721
2-Aug-00,1.7164,1.4819,1.0942,0.6693,109.11,1.6894,9.2554
3-Aug-00,1.7117,1.4828,1.1055,0.6684,108.03,1.7082,9.3359
4-Aug-00,1.7088,1.4876,1.1005,0.664,108.44,1.7044,9.2371
7-Aug-00,1.7065,1.4918,1.1008,0.6628,109,1.7029,9.2017
8-Aug-00,1.7036,1.4905,1.1116,0.6648,108.71,1.7182,9.2541
9-Aug-00,1.7268,1.484,1.1141,0.6661,108.07,1.7208,9.2695
10-Aug-00,1.7179,1.4832,1.1004,0.6667,108.49,1.7038,9.1893
11-Aug-00,1.7256,1.4838,1.1052,0.6652,108.35,1.7196,9.2175
14-Aug-00,1.7247,1.4838,1.1061,0.6639,109.4,1.7194,9.1912
15-Aug-00,1.7153,1.4878,1.0949,0.6637,109.04,1.7087,9.1511
16-Aug-00,1.6969,1.4774,1.097,0.667,108.55,1.7128,9.2211
17-Aug-00,1.6844,1.4757,1.0931,0.6672,108.53,1.7082,9.2162
18-Aug-00,1.6964,1.4742,1.1004,0.6694,108.46,1.7195,9.2371
21-Aug-00,1.6984,1.4746,1.1066,0.6702,108.48,1.7272,9.2801
22-Aug-00,1.7079,1.4745,1.1135,0.6736,108.4,1.7379,9.3108
23-Aug-00,1.7458,1.4873,1.1186,0.6756,106.95,1.7328,9.344
24-Aug-00,1.7452,1.4852,1.1079,0.6751,106.94,1.7138,9.2815
25-Aug-00,1.7428,1.4829,1.1047,0.6782,106.78,1.7085,9.2772
29-Aug-00,1.7467,1.4869,1.1158,0.6848,106.14,1.7242,9.4191
30-Aug-00,1.7473,1.4775,1.1193,0.687,106.52,1.734,9.4239
31-Aug-00,1.7319,1.4748,1.1249,0.6874,106.63,1.7424,9.4381
1-Sep-00,1.7361,1.4737,1.1114,0.6846,105.75,1.7223,9.3271
4-Sep-00,1.7385,1.4747,1.1116,0.6845,105.72,1.7255,9.3183
5-Sep-00,1.7535,1.4751,1.1252,0.6893,105.85,1.7461,9.443
6-Sep-00,1.7687,1.4819,1.1391,0.6893,105.92,1.7642,9.5563
7-Sep-00,1.7921,1.4807,1.1482,0.6973,105.09,1.7779,9.5974
8-Sep-00,1.7986,1.4783,1.1545,0.7027,106.12,1.7875,9.6473
11-Sep-00,1.7886,1.4772,1.1594,0.7052,106.07,1.7705,9.732
12-Sep-00,1.7864,1.4809,1.1631,0.7113,106.93,1.772,9.7749
13-Sep-00,1.7976,1.4836,1.1571,0.7085,107.14,1.7628,9.717
14-Sep-00,1.8175,1.4886,1.1608,0.71,107.23,1.7728,9.7406
15-Sep-00,1.8179,1.4855,1.1593,0.7111,107.15,1.7732,9.7296
18-Sep-00,1.8382,1.4872,1.1718,0.7139,106.87,1.7856,9.8307
19-Sep-00,1.8399,1.4874,1.1715,0.711,107.03,1.774,9.8172
20-Sep-00,1.8484,1.4823,1.1799,0.7075,106.76,1.7825,9.8563
21-Sep-00,1.8447,1.4873,1.1725,0.7031,106.34,1.7754,9.8212
22-Sep-00,1.8172,1.4912,1.1344,0.686,107.65,1.7275,9.5825
25-Sep-00,1.8245,1.4892,1.1451,0.6887,107.45,1.7371,9.6777
26-Sep-00,1.8188,1.4885,1.1364,0.6865,107.53,1.7296,9.629
27-Sep-00,1.8192,1.4946,1.1348,0.6838,107.41,1.7327,9.6607
28-Sep-00,1.8198,1.5027,1.1329,0.6827,107.55,1.7303,9.6698
29-Sep-00,1.8464,1.5048,1.1329,0.6765,108.04,1.7282,9.6315
2-Oct-00,1.8315,1.5097,1.1346,0.6807,108.8,1.7284,9.673
3-Oct-00,1.8522,1.5065,1.1412,0.6861,108.62,1.7328,9.7604
4-Oct-00,1.8567,1.4998,1.146,0.6859,109.32,1.7396,9.8135
5-Oct-00,1.866,1.4953,1.1502,0.6883,109.47,1.7474,9.8058
6-Oct-00,1.865,1.5008,1.1497,0.6912,108.8,1.7483,9.8101
9-Oct-00,1.8713,1.5036,1.1507,0.6905,108.9,1.7508,9.8651
10-Oct-00,1.8751,1.5018,1.1515,0.6903,108.01,1.7505,9.9004
11-Oct-00,1.8594,1.5042,1.1443,0.6825,107.52,1.7297,9.8481
12-Oct-00,1.8811,1.5075,1.16,0.681,107.85,1.7465,9.9252
13-Oct-00,1.879,1.5163,1.1635,0.6843,107.63,1.7532,9.9043
16-Oct-00,1.9077,1.5158,1.1786,0.6917,108.29,1.7791,10.0124
17-Oct-00,1.9238,1.5181,1.1767,0.6946,108.17,1.7775,10.0059
18-Oct-00,1.9194,1.5175,1.1794,0.6883,107.72,1.7724,10.0596
19-Oct-00,1.9209,1.5123,1.1912,0.6935,108.5,1.789,10.0921
20-Oct-00,1.8939,1.5147,1.1937,0.692,108.89,1.7933,10.1379
23-Oct-00,1.8893,1.5081,1.1965,0.6887,108.4,1.7987,10.1723
24-Oct-00,1.8986,1.5121,1.1946,0.6901,108.11,1.7973,10.1254
25-Oct-00,1.9286,1.5193,1.2071,0.6968,107.8,1.8119,10.2167
26-Oct-00,1.935,1.5187,1.2067,0.6987,108.47,1.8211,10.2296
27-Oct-00,1.9073,1.5268,1.1872,0.6895,108.52,1.8068,10.089
30-Oct-00,1.9048,1.5281,1.1837,0.6884,108.86,1.8012,10.0482
31-Oct-00,1.9312,1.5273,1.1802,0.6887,109.15,1.7988,10.0218
1-Nov-00,1.915,1.5265,1.1662,0.6908,108.5,1.7778,9.8633
2-Nov-00,1.8911,1.5389,1.1625,0.6909,108.36,1.7734,9.8965
3-Nov-00,1.9055,1.5339,1.1583,0.6905,107.33,1.7656,9.8983
6-Nov-00,1.8918,1.5317,1.1612,0.6976,107.31,1.7669,9.9972
7-Nov-00,1.8929,1.5313,1.1618,0.6992,107.06,1.7698,9.9878
8-Nov-00,1.899,1.5391,1.1673,0.7016,107.47,1.7765,9.9927
9-Nov-00,1.9015,1.5398,1.1641,0.702,107.49,1.7717,10.0108
10-Nov-00,1.9113,1.5441,1.1585,0.6993,107.85,1.7622,9.971
13-Nov-00,1.9227,1.5471,1.1627,0.6948,107.59,1.7669,10.0421
14-Nov-00,1.9253,1.5441,1.1655,0.7001,108.09,1.7714,10.0728
15-Nov-00,1.9186,1.549,1.1633,0.7,108.65,1.7748,10.0648
16-Nov-00,1.9283,1.5533,1.1705,0.7031,109.03,1.786,10.1498
17-Nov-00,1.9283,1.5605,1.1726,0.7026,108.85,1.7887,10.1486
20-Nov-00,1.9436,1.5585,1.178,0.7019,109.71,1.7978,10.1944
21-Nov-00,1.9573,1.5538,1.1826,0.7055,110.27,1.8006,10.2944
22-Nov-00,1.9246,1.5477,1.1858,0.7075,110.16,1.8023,10.284
23-Nov-00,1.9091,1.545,1.1874,0.7141,110.33,1.8066,10.3069
24-Nov-00,1.9131,1.5415,1.1909,0.7134,111.18,1.8092,10.3428
27-Nov-00,1.9026,1.5353,1.1776,0.7058,110.52,1.7817,10.2426
28-Nov-00,1.9109,1.5335,1.1696,0.7046,110.13,1.7688,10.1622
29-Nov-00,1.9084,1.5422,1.1632,0.703,110.92,1.7579,10.109
30-Nov-00,1.9004,1.5374,1.1486,0.7051,110.83,1.7352,10.0296
1-Dec-00,1.8643,1.5345,1.1457,0.6982,111.13,1.734,9.9415
4-Dec-00,1.8332,1.5457,1.1246,0.6884,111.08,1.7014,9.7054
5-Dec-00,1.8505,1.5462,1.1302,0.6924,110.73,1.7107,9.6971
6-Dec-00,1.8396,1.535,1.1303,0.6961,110.41,1.7095,9.6735
7-Dec-00,1.8278,1.5283,1.124,0.6935,110.68,1.7011,9.6982
8-Dec-00,1.8305,1.524,1.1261,0.6896,111.34,1.7026,9.6639
11-Dec-00,1.8498,1.518,1.1392,0.687,110.83,1.7147,9.7425
12-Dec-00,1.8477,1.5249,1.1403,0.6905,111.51,1.7152,9.7263
13-Dec-00,1.8505,1.5222,1.1425,0.6892,112.31,1.7176,9.7918
14-Dec-00,1.8457,1.5155,1.1269,0.6803,112.04,1.6972,9.6476
15-Dec-00,1.8315,1.5178,1.1143,0.6782,112.28,1.6802,9.6016
18-Dec-00,1.8477,1.5255,1.1164,0.6817,112.04,1.6809,9.6558
19-Dec-00,1.8403,1.5229,1.1222,0.6832,112.42,1.6926,9.7749
20-Dec-00,1.8235,1.5224,1.103,0.6785,112.6,1.673,9.5985
21-Dec-00,1.8041,1.5228,1.094,0.6781,112.22,1.6656,9.5782
22-Dec-00,1.8012,1.5168,1.0828,0.6771,112.7,1.6468,9.5527
27-Dec-00,1.7899,1.5108,1.0748,0.6718,114.16,1.6378,9.5615
28-Dec-00,1.8077,1.5082,1.0806,0.6713,114.9,1.6464,9.5732
29-Dec-00,1.7989,1.5009,1.0661,0.6689,114.28,1.6214,9.4416
2-Jan-01,1.7912,1.4942,1.0556,0.6686,114.51,1.6077,9.411
3-Jan-01,1.7784,1.4974,1.0575,0.6646,114.38,1.6062,9.4561
4-Jan-01,1.7687,1.4986,1.0587,0.6698,115.43,1.6062,9.4289
5-Jan-01,1.7507,1.5017,1.0505,0.6687,116.15,1.6034,9.346
8-Jan-01,1.7662,1.497,1.0523,0.6669,116.13,1.6064,9.4062
9-Jan-01,1.7768,1.4955,1.063,0.6707,116.45,1.6202,9.4886
10-Jan-01,1.7908,1.4973,1.0633,0.671,116.26,1.6231,9.426
11-Jan-01,1.7924,1.4967,1.0522,0.669,117.57,1.6142,9.3371
12-Jan-01,1.7963,1.4978,1.0542,0.6764,117.86,1.6224,9.3398
15-Jan-01,1.8087,1.5053,1.0614,0.6763,118.86,1.6341,9.438
16-Jan-01,1.7986,1.51,1.063,0.688,117.72,1.6345,9.4844
17-Jan-01,1.8142,1.5112,1.0748,0.6789,117.51,1.651,9.5663
18-Jan-01,1.7986,1.5141,1.0585,0.6775,118.02,1.6168,9.4384
19-Jan-01,1.795,1.5128,1.0687,0.681,117.34,1.6331,9.4763
22-Jan-01,1.8041,1.5082,1.0688,0.6845,116.71,1.638,9.5345
23-Jan-01,1.8064,1.5073,1.0644,0.6799,117.06,1.6311,9.5244
24-Jan-01,1.8376,1.514,1.0837,0.6861,118.15,1.6579,9.6475
25-Jan-01,1.8376,1.5093,1.0866,0.6855,116.63,1.6567,9.6925
26-Jan-01,1.8409,1.5063,1.0844,0.6864,116.95,1.6564,9.6473
29-Jan-01,1.8393,1.5025,1.089,0.6865,116.91,1.6572,9.6286
30-Jan-01,1.8305,1.4994,1.0821,0.6847,116.68,1.6478,9.5752
31-Jan-01,1.8215,1.53,1.0752,0.6842,116.25,1.6435,9.5224
1-Feb-01,1.8034,1.4927,1.0636,0.6767,115.32,1.6303,9.4788
2-Feb-01,1.8119,1.4943,1.0714,0.6809,115.67,1.6463,9.5313
5-Feb-01,1.8165,1.5038,1.0636,0.6778,114.9,1.635,9.5083
6-Feb-01,1.827,1.5098,1.0733,0.6847,114.99,1.651,9.5519
7-Feb-01,1.8312,1.5142,1.0724,0.684,116.02,1.6481,9.545
8-Feb-01,1.862,1.5113,1.0889,0.6919,116.12,1.6697,9.6567
9-Feb-01,1.8667,1.5092,1.0824,0.6914,117.64,1.6598,9.6634
12-Feb-01,1.8584,1.5202,1.0757,0.6887,117.64,1.6529,9.6633
13-Feb-01,1.8737,1.5231,1.0857,0.6889,117.38,1.6685,9.7557
14-Feb-01,1.8911,1.5275,1.0889,0.6849,116.53,1.6708,9.8582
15-Feb-01,1.9091,1.5296,1.1066,0.6897,115.65,1.6961,9.888
16-Feb-01,1.8825,1.5345,1.0919,0.6889,115.46,1.6797,9.7855
19-Feb-01,1.8879,1.5369,1.0861,0.6916,115.99,1.6702,9.7676
20-Feb-01,1.9139,1.5372,1.0999,0.6921,115.51,1.6875,9.8757
21-Feb-01,1.899,1.5377,1.0967,0.6922,116.58,1.6815,9.8832
22-Feb-01,1.9059,1.5373,1.1016,0.6913,116.37,1.6878,9.9829
23-Feb-01,1.9164,1.5374,1.108,0.6903,116.39,1.6886,9.9846
26-Feb-01,1.9142,1.5322,1.0993,0.6936,116.71,1.6885,9.9225
27-Feb-01,1.9051,1.527,1.0892,0.6935,116.25,1.6754,9.8606
28-Feb-01,1.9091,1.5307,1.0873,0.6934,117.31,1.6744,9.8347
1-Mar-01,1.914,1.5405,1.0755,0.6874,117.22,1.6545,9.736
2-Mar-01,1.8922,1.5479,1.0687,0.6784,119.07,1.644,9.6612
5-Mar-01,1.915,1.5466,1.0764,0.6809,119.13,1.6536,9.733
6-Mar-01,1.933,1.5404,1.0749,0.6818,118.91,1.6529,9.7025
7-Mar-01,1.96,1.5499,1.0778,0.6841,119.83,1.6582,9.7397
8-Mar-01,1.9581,1.5489,1.0732,0.681,119.68,1.6541,9.7086
9-Mar-01,1.9604,1.549,1.073,0.6813,119.64,1.656,9.74
12-Mar-01,1.9623,1.55,1.0763,0.6821,120.51,1.6575,9.8375
13-Mar-01,1.9889,1.5472,1.0903,0.6884,120.08,1.6796,9.9951
14-Mar-01,2.0032,1.551,1.0969,0.6905,120.91,1.6876,10.0263
15-Mar-01,2.0227,1.5583,1.1031,0.6925,121.8,1.6971,10.0621
16-Mar-01,2.0259,1.569,1.1148,0.6992,122.85,1.7114,10.2
19-Mar-01,2.004,1.5687,1.1137,0.7013,122.19,1.7078,10.2044
20-Mar-01,2.0056,1.5619,1.1074,0.703,122.55,1.6993,10.1445
21-Mar-01,2.0259,1.5738,1.1143,0.6996,123.22,1.7074,10.2377
22-Mar-01,2.03,1.5712,1.132,0.7046,124.2,1.7314,10.4715
23-Mar-01,2.0157,1.5673,1.1198,0.6996,122.69,1.7149,10.2695
26-Mar-01,2.002,1.5565,1.1167,0.6976,123.19,1.7135,10.2116
27-Mar-01,2.004,1.5653,1.1126,0.6959,123.06,1.7071,10.1725
28-Mar-01,2.021,1.5717,1.1246,0.697,121.83,1.7215,10.3222
29-Mar-01,2.0329,1.5712,1.1337,0.6963,123.03,1.7298,10.4127
30-Mar-01,2.0555,1.5745,1.1317,0.7034,125.28,1.7262,10.3225
2-Apr-01,2.0627,1.5742,1.1339,0.704,126.41,1.7308,10.3733
3-Apr-01,2.0657,1.5807,1.1278,0.7008,125.93,1.7225,10.318
4-Apr-01,2.04,1.5678,1.1079,0.6977,125.24,1.6934,10.2188
5-Apr-01,2.0429,1.5783,1.1151,0.6999,124.58,1.7037,10.2007
6-Apr-01,2.0165,1.5681,1.1093,0.6947,123.9,1.6976,10.112
9-Apr-01,2.0231,1.564,1.1089,0.6899,124.9,1.6959,10.1347
10-Apr-01,2.0173,1.5565,1.1239,0.6952,124.46,1.7139,10.1568
11-Apr-01,1.9873,1.5607,1.1301,0.697,124.65,1.7184,10.2091
12-Apr-01,1.9693,1.5604,1.1193,0.6944,123.45,1.7034,10.1007
17-Apr-01,1.9775,1.5564,1.1338,0.6986,123.77,1.7279,10.2845
18-Apr-01,2.0284,1.5665,1.148,0.7044,122.7,1.7567,10.3633
19-Apr-01,1.9666,1.5475,1.1249,0.6961,121.78,1.7206,10.1395
20-Apr-01,1.9309,1.5454,1.1096,0.6937,122.68,1.6981,10.0954
23-Apr-01,1.9743,1.5452,1.1143,0.6946,121.8,1.7051,10.1972
24-Apr-01,1.9841,1.5495,1.1184,0.6964,122.2,1.7122,10.2574
25-Apr-01,1.9802,1.5427,1.1145,0.6946,122.05,1.7071,10.2073
26-Apr-01,1.965,1.5438,1.1089,0.6944,122.33,1.7027,10.1231
27-Apr-01,1.96,1.5403,1.1203,0.6961,123.7,1.7216,10.182
30-Apr-01,1.9596,1.5331,1.128,0.6989,123.6,1.7353,10.2673
1-May-01,1.9335,1.534,1.1223,0.6981,122.11,1.7299,10.2312
2-May-01,1.9216,1.5311,1.1215,0.6975,122,1.7312,10.2456
3-May-01,1.9142,1.533,1.1191,0.6979,121.03,1.7265,10.2233
4-May-01,1.9253,1.5331,1.1172,0.6957,121.02,1.727,10.1832
8-May-01,1.9257,1.5448,1.1297,0.6983,121.84,1.741,10.2933
9-May-01,1.9139,1.5407,1.1311,0.7033,122.15,1.7428,10.303
10-May-01,1.8993,1.5403,1.1323,0.7029,122.73,1.7416,10.244
11-May-01,1.9183,1.5461,1.1416,0.7043,122.28,1.7509,10.2631
14-May-01,1.9309,1.553,1.1442,0.7051,123.24,1.7525,10.3181
15-May-01,1.9272,1.5481,1.1383,0.7033,123.36,1.7441,10.2485
16-May-01,1.9168,1.5405,1.131,0.6996,123.63,1.7329,10.2669
17-May-01,1.8925,1.5358,1.1348,0.6995,123,1.7416,10.2515
18-May-01,1.9062,1.5341,1.1405,0.6995,123.71,1.7494,10.2591
21-May-01,1.885,1.5324,1.143,0.6961,122.96,1.7511,10.2635
22-May-01,1.9124,1.543,1.1541,0.703,122.66,1.766,10.3591
23-May-01,1.9253,1.5457,1.1617,0.7021,120.48,1.7745,10.4926
