Date,us_2year_bond_futures,us_10year_bond_futures,us_30year_bond_features,uk_gilt,jpy_bond_price
1982-10-07,,72.69,61.31,,
1982-10-08,,73.12,61.94,,
1982-10-11,,74.88,64.44,,
1982-10-12,,74.75,64.0,,
1982-10-13,,75.12,64.81,,
1982-10-14,,74.25,63.88,,
1982-10-15,,73.62,63.19,,
1982-10-18,,74.38,64.12,,
1982-10-19,,74.69,64.31,,
1982-10-20,,74.31,64.0,,
1982-10-21,,74.44,64.0,,
1982-10-22,,73.75,63.38,,
1982-10-25,,72.62,61.94,,
1982-10-26,,73.5,62.44,,
1982-10-27,,73.19,62.06,,
1982-10-28,,73.94,62.69,,
1982-10-29,,74.56,63.5,,
1982-11-01,,75.12,64.56,,
1982-11-03,,75.69,65.25,,
1982-11-04,,75.75,65.62,,
1982-11-05,,75.31,65.06,,
1982-11-08,,75.12,64.69,,
1982-11-09,,75.25,64.69,,
1982-11-10,,75.31,64.75,,
1982-11-11,,74.75,64.0,,
1982-11-12,,75.12,64.31,,
1982-11-15,,74.75,63.94,,
1982-11-16,,74.25,63.31,,
1982-11-17,,75.0,63.94,,
1982-11-18,,75.44,64.88,,
1982-11-19,,75.56,64.88,,
1982-11-22,,75.25,64.31,,
1982-11-23,,74.94,64.0,,
1982-11-24,,74.88,63.88,,
1982-11-26,,74.5,63.69,,
1982-11-29,,73.75,61.94,,
1982-11-30,,73.88,62.12,,
1982-12-01,,74.12,62.19,,
1982-12-02,,74.5,62.38,,
1982-12-03,,75.44,63.44,,
1982-12-06,,75.5,63.69,,
1982-12-07,,75.31,63.44,,
1982-12-08,,74.75,62.75,,
1982-12-09,,74.88,62.94,,
1982-12-10,,74.31,62.0,,
1982-12-13,,74.88,62.44,,
1982-12-14,,75.31,63.06,,
1982-12-15,,75.19,62.81,,
1982-12-16,,74.69,62.12,,
1982-12-17,,74.88,62.25,,
1982-12-20,,74.81,61.81,,
1982-12-21,,74.56,63.12,,
1982-12-22,,74.38,62.88,,
1982-12-23,,74.75,63.31,,
1982-12-27,,75.12,64.0,,
1982-12-28,,75.12,63.94,,
1982-12-29,,74.88,63.62,,
1982-12-30,,74.94,63.56,,
1983-01-03,,75.69,64.44,,
1983-01-04,,75.38,64.0,,
1983-01-05,,75.44,63.75,,
1983-01-06,,75.31,63.62,,
1983-01-07,,75.31,63.56,,
1983-01-10,,75.44,63.44,,
1983-01-11,,75.75,63.69,,
1983-01-12,,75.88,63.88,,
1983-01-13,,76.0,63.88,,
1983-01-14,,76.12,63.75,,
1983-01-17,,76.12,63.75,,
1983-01-18,,76.12,63.44,,
1983-01-19,,75.56,62.69,,
1983-01-20,,75.44,62.81,,
1983-01-21,,74.69,61.94,,
1983-01-24,,74.19,61.38,,
1983-01-25,,74.69,61.75,,
1983-01-26,,74.31,61.19,,
1983-01-27,,74.38,61.62,,
1983-01-28,,74.19,61.31,,
1983-01-31,,73.81,60.88,,
1983-02-01,,73.88,60.88,,
1983-02-02,,73.88,61.19,,
1983-02-03,,73.56,60.81,,
1983-02-04,,73.31,60.38,,
1983-02-07,,73.5,60.62,,
1983-02-08,,73.5,60.44,,
1983-02-09,,73.44,60.44,,
1983-02-10,,74.06,61.38,,
1983-02-11,,74.31,61.5,,
1983-02-14,,74.31,61.69,,
1983-02-15,,74.12,61.38,,
1983-02-16,,74.44,61.62,,
1983-02-17,,75.0,62.25,,
1983-02-18,,75.56,62.81,,
1983-02-22,,76.12,63.69,,
1983-02-23,,75.88,63.31,,
1983-02-24,,76.12,63.56,,
1983-02-25,,76.88,63.88,,
1983-02-28,,76.62,63.62,,
1983-03-01,,77.06,64.31,,
1983-03-02,,76.88,64.0,,
1983-03-03,,77.0,64.31,,
1983-03-04,,76.69,64.06,,
1983-03-07,,76.12,63.25,,
1983-03-08,,75.75,62.75,,
1983-03-09,,75.75,62.81,,
1983-03-10,,75.56,62.5,,
1983-03-11,,75.44,62.19,,
1983-03-14,,75.88,62.69,,
1983-03-15,,76.12,63.12,,
1983-03-16,,75.88,62.69,,
1983-03-17,,75.75,62.5,,
1983-03-18,,75.75,62.69,,
1983-03-21,,75.69,62.75,,
1983-03-22,,75.69,62.62,,
1983-03-23,,75.25,63.44,,
1983-03-24,,75.44,63.44,,
1983-03-25,,75.0,62.81,,
1983-03-28,,75.06,62.94,,
1983-03-29,,75.19,63.25,,
1983-03-30,,75.31,63.25,,
1983-03-31,,75.19,63.06,,
1983-04-04,,75.31,63.25,,
1983-04-05,,75.94,64.06,,
1983-04-06,,76.0,64.12,,
1983-04-07,,75.81,64.0,,
1983-04-08,,75.69,63.88,,
1983-04-11,,76.19,64.56,,
1983-04-12,,76.19,64.38,,
1983-04-13,,76.31,64.62,,
1983-04-14,,77.0,65.25,,
1983-04-15,,76.75,65.06,,
1983-04-18,,77.0,65.38,,
1983-04-19,,76.31,64.44,,
1983-04-20,,76.44,64.5,,
1983-04-21,,76.12,64.19,,
1983-04-22,,76.19,64.31,,
1983-04-25,,76.31,64.38,,
1983-04-26,,76.56,64.62,,
1983-04-27,,76.94,65.06,,
1983-04-28,,77.0,65.25,,
1983-04-29,,77.12,65.5,,
1983-05-02,,77.12,65.44,,
1983-05-03,,77.25,65.56,,
1983-05-04,,77.75,66.12,,
1983-05-05,,77.44,65.81,,
1983-05-06,,77.56,66.06,,
1983-05-09,,77.06,65.38,,
1983-05-10,,77.44,65.88,,
1983-05-11,,77.31,65.62,,
1983-05-12,,77.19,65.25,,
1983-05-13,,77.25,65.31,,
1983-05-16,,76.56,64.31,,
1983-05-17,,76.38,64.12,,
1983-05-18,,76.31,64.0,,
1983-05-19,,75.88,63.44,,
1983-05-20,,75.75,63.31,,
1983-05-23,,75.69,63.25,,
1983-05-24,,75.75,63.44,,
1983-05-25,,75.69,63.25,,
1983-05-26,,75.44,63.0,,
1983-05-27,,75.38,62.5,,
1983-05-31,,74.56,61.44,,
1983-06-01,,74.88,61.81,,
1983-06-02,,74.88,61.88,,
1983-06-03,,74.75,61.81,,
1983-06-06,,75.0,62.19,,
1983-06-07,,74.56,61.75,,
1983-06-08,,74.19,61.44,,
1983-06-09,,74.5,61.88,,
1983-06-10,,74.44,61.81,,
1983-06-13,,75.19,62.62,,
1983-06-14,,75.0,62.44,,
1983-06-15,,75.19,62.75,,
1983-06-16,,75.56,63.19,,
1983-06-17,,75.31,62.88,,
1983-06-20,,74.88,62.38,,
1983-06-21,,75.0,62.44,,
1983-06-22,,74.0,62.19,,
1983-06-23,,73.88,62.19,,
1983-06-24,,73.19,61.31,,
1983-06-27,,72.69,60.81,,
1983-06-28,,73.06,61.12,,
1983-06-29,,73.38,61.56,,
1983-06-30,,73.62,61.75,,
1983-07-01,,73.69,61.81,,
1983-07-05,,72.31,60.38,,
1983-07-06,,72.5,60.62,,
1983-07-07,,72.12,60.12,,
1983-07-08,,71.75,59.69,,
1983-07-11,,72.12,60.06,,
1983-07-12,,71.44,59.44,,
1983-07-13,,71.56,59.56,,
1983-07-14,,71.62,59.75,,
1983-07-15,,71.19,59.44,,
1983-07-18,,71.88,60.12,,
1983-07-19,,72.12,60.25,,
1983-07-20,,72.31,60.56,,
1983-07-21,,72.12,60.19,,
1983-07-22,,71.56,59.5,,
1983-07-25,,71.81,60.06,,
1983-07-26,,71.5,59.56,,
1983-07-27,,71.44,59.44,,
1983-07-28,,70.75,58.56,,
1983-07-29,,70.38,58.0,,
1983-08-01,,70.31,58.0,,
1983-08-02,,70.44,58.25,,
1983-08-03,,70.44,58.19,,
1983-08-04,,69.62,57.19,,
1983-08-05,,69.75,57.31,,
1983-08-08,,69.44,57.0,,
1983-08-09,,69.56,57.31,,
1983-08-10,,69.31,57.06,,
1983-08-11,,69.75,57.62,,
1983-08-12,,70.31,58.25,,
1983-08-15,,71.12,59.06,,
1983-08-16,,71.25,59.19,,
1983-08-17,,71.75,59.69,,
1983-08-18,,71.38,59.25,,
1983-08-19,,71.12,58.75,,
1983-08-22,,72.19,60.12,,
1983-08-23,,72.0,59.88,,
1983-08-24,,72.12,60.06,,
1983-08-25,,71.75,59.75,,
1983-08-26,,71.75,59.75,,
1983-08-29,,70.81,58.56,,
1983-08-30,,70.62,57.75,,
1983-08-31,,70.19,57.44,,
1983-09-01,,70.44,57.56,,
1983-09-02,,70.19,57.38,,
1983-09-06,,71.06,58.25,,
1983-09-07,,71.5,58.81,,
1983-09-08,,71.38,58.62,,
1983-09-09,,71.56,58.88,,
1983-09-12,,72.0,59.44,,
1983-09-13,,71.94,59.25,,
1983-09-14,,71.31,58.62,,
1983-09-15,,71.06,58.31,,
1983-09-16,,71.62,59.12,,
1983-09-19,,71.81,59.19,,
1983-09-20,,72.12,59.5,,
1983-09-21,,72.12,59.44,,
1983-09-22,,71.56,59.69,,
1983-09-23,,72.12,60.25,,
1983-09-26,,72.44,60.5,,
1983-09-27,,72.19,60.38,,
1983-09-28,,72.12,60.12,,
1983-09-29,,72.12,60.19,,
1983-09-30,,72.25,60.38,,
1983-10-03,,72.12,60.19,,
1983-10-04,,72.12,60.19,,
1983-10-05,,72.75,60.75,,
1983-10-06,,72.75,60.81,,
1983-10-07,,72.62,60.56,,
1983-10-10,,72.31,60.19,,
1983-10-11,,71.62,59.44,,
1983-10-12,,71.56,59.25,,
1983-10-13,,71.38,59.06,,
1983-10-14,,71.75,59.44,,
1983-10-17,,72.19,59.94,,
1983-10-18,,71.88,59.62,,
1983-10-19,,72.19,59.94,,
1983-10-20,,72.12,59.94,,
1983-10-21,,72.44,60.12,,
1983-10-24,,71.44,59.0,,
1983-10-25,,71.25,58.88,,
1983-10-26,,71.31,59.0,,
1983-10-27,,71.25,59.06,,
1983-10-28,,71.19,58.88,,
1983-10-31,,71.0,58.62,,
1983-11-01,,71.25,58.81,,
1983-11-02,,71.19,58.75,,
1983-11-03,,71.0,58.44,,
1983-11-04,,70.56,58.06,,
1983-11-07,,70.62,58.19,,
1983-11-08,,70.75,58.25,,
1983-11-09,,70.62,58.31,,
1983-11-10,,71.19,58.88,,
1983-11-11,,71.75,59.44,,
1983-11-14,,71.44,59.06,,
1983-11-15,,71.31,58.94,,
1983-11-16,,71.25,58.88,,
1983-11-17,,71.25,58.81,,
1983-11-18,,71.19,58.69,,
1983-11-21,,71.56,59.12,,
1983-11-22,,72.0,59.56,,
1983-11-23,,71.88,59.44,,
1983-11-25,,72.12,59.69,,
1983-11-28,,71.69,59.25,,
1983-11-29,,72.0,59.19,,
1983-11-30,,71.75,58.94,,
1983-12-01,,71.69,58.94,,
1983-12-02,,71.19,58.31,,
1983-12-05,,71.12,58.31,,
1983-12-06,,71.19,58.25,,
1983-12-07,,71.06,58.12,,
1983-12-08,,70.62,57.62,,
1983-12-09,,70.56,57.56,,
1983-12-12,,70.75,57.69,,
1983-12-13,,70.44,57.25,,
1983-12-14,,70.31,57.12,,
1983-12-15,,70.44,57.31,,
1983-12-16,,70.75,57.69,,
1983-12-19,,70.88,57.62,,
1983-12-20,,71.0,57.62,,
1983-12-21,,70.31,57.81,,
1983-12-22,,70.62,58.19,,
1983-12-23,,70.56,58.06,,
1983-12-27,,70.75,58.44,,
1983-12-28,,70.44,58.12,,
1983-12-29,,70.56,58.25,,
1983-12-30,,70.5,58.12,,
1984-01-03,,70.31,57.81,,
1984-01-04,,70.62,58.25,,
1984-01-05,,70.62,58.25,,
1984-01-06,,70.81,58.38,,
1984-01-09,,70.75,58.38,,
1984-01-10,,71.0,58.62,,
1984-01-11,,70.81,58.5,,
1984-01-12,,70.75,58.44,,
1984-01-13,,71.56,59.31,,
1984-01-16,,71.62,59.44,,
1984-01-17,,71.56,59.31,,
1984-01-18,,71.38,59.19,,
1984-01-19,,71.44,59.25,,
1984-01-20,,71.31,59.06,,
1984-01-23,,71.44,59.12,,
1984-01-24,,71.44,59.12,,
1984-01-25,,71.44,58.94,,
1984-01-26,,71.5,59.06,,
1984-01-27,,71.44,59.0,,
1984-01-30,,71.38,58.88,,
1984-01-31,,71.38,58.75,,
1984-02-01,,71.44,58.88,,
1984-02-02,,71.75,59.25,,
1984-02-03,,71.75,59.12,,
1984-02-06,,71.5,58.88,,
1984-02-07,,71.44,58.75,,
1984-02-08,,71.44,58.62,,
1984-02-09,,71.31,58.5,,
1984-02-10,,71.0,58.12,,
1984-02-13,,70.62,57.88,,
1984-02-14,,70.88,57.94,,
1984-02-15,,71.0,58.12,,
1984-02-16,,71.0,58.0,,
1984-02-17,,70.56,57.62,,
1984-02-21,,70.69,57.69,,
1984-02-22,,70.62,57.56,,
1984-02-23,,70.06,56.94,,
1984-02-24,,70.44,57.25,,
1984-02-27,,70.12,57.0,,
1984-02-28,,70.06,56.25,,
1984-02-29,,70.31,56.62,,
1984-03-01,,70.19,56.5,,
1984-03-02,,70.5,56.88,,
1984-03-05,,70.12,56.44,,
1984-03-06,,70.06,56.25,,
1984-03-07,,69.56,55.81,,
1984-03-08,,69.56,55.69,,
1984-03-09,,69.44,55.62,,
1984-03-12,,69.56,55.69,,
1984-03-13,,69.44,55.5,,
1984-03-14,,69.19,55.44,,
1984-03-15,,69.25,55.44,,
1984-03-16,,69.12,55.19,,
1984-03-19,,68.75,54.81,,
1984-03-20,,68.75,54.94,,
1984-03-21,,68.81,54.94,,
1984-03-22,,67.88,54.88,,
1984-03-23,,67.75,54.88,,
1984-03-26,,67.88,55.12,,
1984-03-27,,67.88,55.06,,
1984-03-28,,68.12,55.38,,
1984-03-29,,68.31,55.5,,
1984-03-30,,67.81,54.94,,
1984-04-02,,67.75,54.88,,
1984-04-03,,67.5,54.56,,
1984-04-04,,67.44,54.38,,
1984-04-05,,67.56,54.5,,
1984-04-06,,68.06,55.0,,
1984-04-09,,68.19,55.25,,
1984-04-10,,68.0,55.06,,
1984-04-11,,68.06,55.12,,
1984-04-12,,68.44,55.5,,
1984-04-13,,67.81,54.81,,
1984-04-16,,67.62,54.44,,
1984-04-17,,67.81,54.69,,
1984-04-18,,67.25,54.06,,
1984-04-19,,66.94,53.88,,
1984-04-23,,66.94,53.88,,
1984-04-24,,67.19,54.12,,
1984-04-25,,67.31,54.25,,
1984-04-26,,67.44,54.38,,
1984-04-27,,67.06,53.94,,
1984-04-30,,66.94,53.69,,
1984-05-01,,66.94,53.69,,
1984-05-02,,66.88,53.5,,
1984-05-03,,66.88,53.38,,
1984-05-04,,66.25,52.75,,
1984-05-07,,65.94,52.5,,
1984-05-08,,66.25,52.75,,
1984-05-09,,65.75,52.06,,
1984-05-10,,65.62,52.0,,
1984-05-11,,64.62,50.94,,
1984-05-14,,64.44,50.88,,
1984-05-15,,64.88,51.31,,
1984-05-16,,65.25,51.69,,
1984-05-17,,64.69,51.12,,
1984-05-18,,64.94,51.5,,
1984-05-21,,65.06,51.56,,
1984-05-22,,64.88,51.25,,
1984-05-23,,64.88,51.25,,
1984-05-24,,64.06,50.44,,
1984-05-25,,63.94,50.5,,
1984-05-29,,63.62,50.12,,
1984-05-30,,63.25,49.12,,
1984-05-31,,63.38,49.38,,
1984-06-01,,64.62,50.56,,
1984-06-04,,65.31,51.25,,
1984-06-05,,65.44,51.19,,
1984-06-06,,64.88,50.75,,
1984-06-07,,64.75,50.5,,
1984-06-08,,65.12,50.69,,
1984-06-11,,64.69,50.31,,
1984-06-12,,64.88,50.5,,
1984-06-13,,65.19,51.0,,
1984-06-14,,65.44,51.31,,
1984-06-15,,66.19,52.19,,
1984-06-18,,66.06,52.0,,
1984-06-19,,65.56,51.56,,
1984-06-20,,64.56,50.38,,
1984-06-21,,63.88,50.12,,
1984-06-22,,63.69,50.0,,
1984-06-25,,63.81,50.06,,
1984-06-26,,63.62,49.81,,
1984-06-27,,63.75,49.88,,
1984-06-28,,63.62,49.69,,
1984-06-29,,63.38,49.44,,
1984-07-02,,63.38,49.5,,
1984-07-03,,63.88,50.19,,
1984-07-05,,63.88,50.31,,
1984-07-06,,64.0,50.31,,
1984-07-09,,64.94,51.56,,
1984-07-10,,64.88,51.44,,
1984-07-11,,64.69,51.19,,
1984-07-12,,65.19,51.88,,
1984-07-13,,65.56,52.25,,
1984-07-16,,65.62,52.19,,
1984-07-17,,65.44,51.88,,
1984-07-18,,65.56,52.06,,
1984-07-19,,65.88,52.19,,
1984-07-20,,65.44,51.56,,
1984-07-23,,65.62,51.94,,
1984-07-24,,65.56,52.0,,
1984-07-25,,66.69,53.31,,
1984-07-26,,67.19,53.62,,
1984-07-27,,67.06,53.38,,
1984-07-30,,66.62,52.94,,
1984-07-31,,67.12,53.5,,
1984-08-01,,67.5,53.81,,
1984-08-02,,67.62,54.06,,
1984-08-03,,68.25,54.75,,
1984-08-06,,67.69,54.06,,
1984-08-07,,67.88,54.31,,
1984-08-08,,67.94,54.44,,
1984-08-09,,68.06,54.88,,
1984-08-10,,67.88,54.56,,
1984-08-13,,67.5,54.31,,
1984-08-14,,67.75,54.44,,
1984-08-15,,67.5,54.12,,
1984-08-16,,67.75,54.56,,
1984-08-17,,67.81,54.81,,
1984-08-20,,67.75,55.0,,
1984-08-21,,68.12,55.38,,
1984-08-22,,68.0,54.88,,
1984-08-23,,67.81,54.81,,
1984-08-24,,68.0,54.88,,
1984-08-27,,67.31,54.19,,
1984-08-28,,67.44,54.38,,
1984-08-29,,67.25,54.31,,
1984-08-30,,67.31,53.88,,
1984-08-31,,67.5,54.06,,
1984-09-04,,67.12,53.75,,
1984-09-05,,66.94,53.69,,
1984-09-06,,67.44,54.44,,
1984-09-07,,67.88,54.69,,
1984-09-10,,68.19,55.12,,
1984-09-11,,68.44,55.38,,
1984-09-12,,68.44,55.38,,
1984-09-13,,68.81,55.88,,
1984-09-14,,69.0,55.94,,
1984-09-17,,69.0,56.12,,
1984-09-18,,69.06,56.25,,
1984-09-19,,69.62,56.88,,
1984-09-20,,69.38,56.81,,
1984-09-21,,68.75,56.12,,
1984-09-24,,68.44,55.81,,
1984-09-25,,68.19,55.5,,
1984-09-26,,68.44,55.88,,
1984-09-27,,69.12,56.69,,
1984-09-28,,68.44,55.81,,
1984-10-01,,68.25,55.5,,
1984-10-02,,68.19,55.5,,
1984-10-03,,68.12,55.25,,
1984-10-04,,68.31,55.5,,
1984-10-05,,68.81,56.06,,
1984-10-08,,69.0,56.12,,
1984-10-09,,68.88,56.12,,
1984-10-10,,68.75,56.06,,
1984-10-11,,69.0,56.31,,
1984-10-12,,69.19,56.5,,
1984-10-15,,68.88,56.12,,
1984-10-16,,69.0,56.25,,
1984-10-17,,69.31,56.69,,
1984-10-18,,70.0,57.62,,
1984-10-19,,70.44,58.31,,
1984-10-22,,70.56,58.56,,
1984-10-23,,70.94,58.75,,
1984-10-24,,71.06,58.88,,
1984-10-25,,70.75,58.44,,
1984-10-26,,70.25,57.94,,
1984-10-29,,70.31,58.06,,
1984-10-30,,71.19,59.06,,
1984-10-31,,71.0,58.75,,
1984-11-01,,71.56,59.38,,
1984-11-02,,71.56,59.19,,
1984-11-05,,71.94,59.56,,
1984-11-06,,72.0,59.5,,
1984-11-07,,71.31,58.81,,
1984-11-08,,70.69,58.25,,
1984-11-09,,71.19,58.88,,
1984-11-12,,71.12,58.81,,
1984-11-13,,70.81,58.38,,
1984-11-14,,70.75,58.25,,
1984-11-15,,71.06,58.56,,
1984-11-16,,71.19,58.75,,
1984-11-19,,71.56,59.06,,
1984-11-20,,71.81,59.38,,
1984-11-21,,72.38,60.0,,
1984-11-23,,73.19,60.75,,
1984-11-26,,73.12,60.62,,
1984-11-27,,73.12,60.75,,
1984-11-28,,72.62,60.25,,
1984-11-29,,72.56,59.5,,
1984-11-30,,71.75,58.88,,
1984-12-03,,71.81,58.94,,
1984-12-04,,72.0,59.19,,
1984-12-05,,72.0,59.06,,
1984-12-06,,71.62,58.81,,
1984-12-07,,71.19,58.25,,
1984-12-10,,71.5,58.62,,
1984-12-11,,71.81,58.94,,
1984-12-12,,72.0,59.12,,
1984-12-13,,71.31,58.5,,
1984-12-14,,71.88,59.19,,
1984-12-17,,72.19,59.44,,
1984-12-18,,73.12,60.31,,
1984-12-19,,72.75,60.0,,
1984-12-20,,72.12,59.94,,
1984-12-21,,72.12,60.06,,
1984-12-24,,72.31,60.12,,
1984-12-26,,71.69,59.5,,
1984-12-27,,71.56,59.38,,
1984-12-28,,71.69,59.38,,
1984-12-31,,71.19,58.94,,
1985-01-02,,70.62,58.38,,
1985-01-03,,71.06,58.62,,
1985-01-04,,70.88,58.31,,
1985-01-07,,71.75,59.25,,
1985-01-08,,71.94,59.5,,
1985-01-09,,71.88,59.38,,
1985-01-10,,71.88,59.25,,
1985-01-11,,71.31,58.75,,
1985-01-14,,71.19,58.5,,
1985-01-15,,71.56,58.88,,
1985-01-16,,71.62,58.75,,
1985-01-17,,71.75,58.81,,
1985-01-18,,72.19,59.25,,
1985-01-21,,72.12,59.19,,
1985-01-22,,72.88,59.94,,
1985-01-23,,73.0,60.06,,
1985-01-24,,73.75,61.06,,
1985-01-25,,73.56,60.88,,
1985-01-28,,73.44,60.94,,
1985-01-29,,73.44,61.06,,
1985-01-30,,73.44,61.0,,
1985-01-31,,73.19,60.69,,
1985-02-01,,72.56,60.06,,
1985-02-04,,72.5,60.06,,
1985-02-05,,72.62,60.31,,
1985-02-06,,72.19,59.81,,
1985-02-07,,72.12,59.62,,
1985-02-08,,72.44,59.94,,
1985-02-11,,72.19,59.56,,
1985-02-12,,72.25,59.56,,
1985-02-13,,72.25,59.62,,
1985-02-14,,72.69,60.12,,
1985-02-15,,72.25,59.44,,
1985-02-19,,72.44,59.56,,
1985-02-20,,71.62,58.81,,
1985-02-21,,71.19,58.31,,
1985-02-22,,70.88,57.94,,
1985-02-25,,70.75,57.94,,
1985-02-26,,71.06,58.25,,
1985-02-27,,70.31,56.56,,
1985-02-28,,70.19,56.31,,
1985-03-01,,70.44,56.69,,
1985-03-04,,70.12,56.12,,
1985-03-05,,70.5,56.62,,
1985-03-06,,70.25,56.25,,
1985-03-07,,70.0,56.12,,
1985-03-08,,71.0,57.06,,
1985-03-11,,71.0,57.19,,
1985-03-12,,70.75,57.06,,
1985-03-13,,70.44,56.62,,
1985-03-14,,70.38,56.69,,
1985-03-15,,70.31,56.5,,
1985-03-18,,70.0,56.06,,
1985-03-19,,70.19,56.38,,
1985-03-20,,70.44,56.75,,
1985-03-21,,69.88,57.0,,
1985-03-22,,69.69,56.69,,
1985-03-25,,70.0,56.94,,
1985-03-26,,70.44,57.5,,
1985-03-27,,70.0,57.06,,
1985-03-28,,70.31,57.25,,
1985-03-29,,70.81,57.88,,
1985-04-01,,70.75,57.69,,
1985-04-02,,70.56,57.56,,
1985-04-03,,70.56,57.5,,
1985-04-04,,70.44,57.25,,
1985-04-08,,70.38,57.12,,
1985-04-09,,70.88,57.69,,
1985-04-10,,71.19,58.25,,
1985-04-11,,71.88,58.75,,
1985-04-12,,71.81,58.69,,
1985-04-15,,72.12,58.88,,
1985-04-16,,72.62,59.44,,
1985-04-17,,72.31,59.19,,
1985-04-18,,72.94,59.94,,
1985-04-19,,72.88,59.75,,
1985-04-22,,73.12,59.94,,
1985-04-23,,72.62,59.19,,
1985-04-24,,72.56,59.12,,
1985-04-25,,72.12,58.75,,
1985-04-26,,72.38,58.88,,
1985-04-29,,71.94,58.38,,
1985-04-30,,72.25,58.69,,
1985-05-01,,72.5,59.06,,
1985-05-02,,72.62,59.31,,
1985-05-03,,73.0,59.62,,
1985-05-06,,73.12,59.75,,
1985-05-07,,73.12,59.75,,
1985-05-08,,72.62,59.25,,
1985-05-09,,73.12,59.75,,
1985-05-10,,73.81,60.5,,
1985-05-13,,73.75,60.44,,
1985-05-14,,74.56,61.19,,
1985-05-15,,74.38,61.0,,
1985-05-16,,74.88,61.5,,
1985-05-17,,74.69,61.31,,
1985-05-20,,75.94,62.56,,
1985-05-21,,75.75,62.44,,
1985-05-22,,75.69,62.19,,
1985-05-23,,75.69,62.31,,
1985-05-24,,75.94,62.5,,
1985-05-28,,76.69,63.38,,
1985-05-29,,76.56,63.31,,
1985-05-30,,77.0,62.94,,
1985-05-31,,77.31,63.44,,
1985-06-03,,78.5,64.5,,
1985-06-04,,78.5,64.5,,
1985-06-05,,79.56,65.56,,
1985-06-06,,79.19,65.19,,
1985-06-07,,77.81,63.69,,
1985-06-10,,78.0,63.94,,
