Date,AusEERI,UKEERI,CadEERI,EuroEERI,JapEERI,SwisEERI,SwedEERI,USEERI
27-Feb-91,95.5973,99.1137,100.2598,100.9472,106.3491,99.6518,99.3595,94.5003
28-Feb-91,95.9817,99.072,100.2859,100.943,105.9177,99.4324,99.3177,94.7307
1-Mar-91,96.3546,98.929,100.1392,100.7727,105.0358,99.6699,99.4947,95.3528
4-Mar-91,95.8039,98.9502,100.001,100.9577,104.3881,99.2524,99.4173,95.6752
5-Mar-91,95.3352,99.0785,100.0629,101.0889,104.3878,99.2783,99.4861,95.4544
6-Mar-91,95.3953,98.8519,99.7109,100.8248,103.7433,98.7941,99.4879,96.3713
7-Mar-91,95.0359,98.9017,99.7877,100.7165,104.3851,98.7875,99.4796,96.1014
8-Mar-91,95.5144,98.795,99.7047,100.2095,104.3532,98.6224,99.5006,96.7448
11-Mar-91,95.8793,98.4805,100.3788,99.9351,103.5378,98.9957,99.6145,97.2762
12-Mar-91,95.7349,98.4407,100.4609,99.9051,104.5179,99.2687,99.5527,96.8157
13-Mar-91,95.4052,98.5472,100.5392,99.6922,104.6346,98.9751,99.6192,97.01
14-Mar-91,95.8203,98.5932,100.5275,99.5812,105.032,99.1039,99.5937,96.8685
15-Mar-91,96.7993,98.1556,100.5318,99.2088,104.7289,98.8825,99.6307,97.6277
18-Mar-91,97.329,97.3395,100.9984,98.4911,104.3578,98.8608,99.8901,98.8714
19-Mar-91,97.6173,96.7417,100.8774,97.9999,105.4109,98.7556,99.6807,99.1367
20-Mar-91,97.6582,97.1854,100.6932,98.0527,104.7467,98.8928,99.7246,99.2922
21-Mar-91,97.5769,97.5712,100.8046,98.0876,105.0978,99.0811,99.6996,98.8698
22-Mar-91,97.6961,97.5114,100.5902,97.8532,105.8361,99.3966,99.6054,98.7086
25-Mar-91,98.3617,97.2433,100.6235,97.2161,105.4533,99.5701,99.7504,99.7875
26-Mar-91,98.7386,97.3362,100.7377,96.2899,106.2127,99.6502,99.9086,100.3913
27-Mar-91,99.5855,97.2407,100.799,95.9154,105.8334,99.7306,100.0389,100.962
28-Mar-91,100.1679,97.2718,101.126,96.2254,104.1821,99.5092,99.8884,101.3361
2-Apr-91,99.1804,97.7856,101.0588,96.5043,105.2778,99.7722,100.0254,100.2141
3-Apr-91,98.9717,97.8429,100.9998,96.7362,106.1541,100.2184,99.8861,99.4034
4-Apr-91,99.1811,98.0073,100.8926,96.5729,107.0427,100.6404,99.8844,99.107
5-Apr-91,99.3138,97.9311,101.0041,96.5335,106.9316,100.5061,99.8666,99.118
8-Apr-91,99.926,97.9878,101.2125,96.1733,106.8533,99.7402,99.9976,99.6601
9-Apr-91,99.6232,98.3226,101.1346,96.4429,107.3889,99.7635,99.6927,98.9827
10-Apr-91,99.9244,98.1602,101.1883,96.343,107.0848,99.8665,100.0992,99.1787
11-Apr-91,98.9403,98.3625,101.351,96.4528,107.2859,100.2617,99.9009,98.7741
12-Apr-91,99.209,98.1904,101.4617,96.2557,107.4505,100.0536,100.0947,99.0197
15-Apr-91,98.3082,98.3533,101.3344,96.4095,108.5848,99.5838,99.9553,98.3087
16-Apr-91,98.3083,98.0344,101.4218,96.7192,107.9054,99.385,100.006,98.5038
17-Apr-91,98.6039,97.9879,101.4146,96.8369,106.9614,99.4106,100.0605,98.789
18-Apr-91,98.8141,98.0573,101.2417,96.3647,106.9788,99.1166,100.0852,99.4027
19-Apr-91,99.5039,97.1241,101.4349,95.2258,106.9958,99.5019,100.1927,101.0374
22-Apr-91,100.069,96.5583,101.2899,94.5826,106.8859,99.8466,100.4615,102.1537
23-Apr-91,99.9981,96.6812,101.3349,94.9451,107.5464,100.1934,100.3313,101.2354
24-Apr-91,99.8395,96.1382,101.6099,95.0682,107.5733,100.435,100.4323,101.2098
25-Apr-91,100.3891,95.8206,101.7025,94.992,107.8815,100.0551,100.4549,101.414
26-Apr-91,100.7854,95.7163,101.8876,95.0436,107.5815,99.5935,100.5658,101.5365
29-Apr-91,101.1814,95.6716,101.8541,94.4144,107.9231,99.7896,100.6496,102.1061
30-Apr-91,100.1514,96.4559,101.6832,95.5595,108.0596,99.8663,100.385,100.347
1-May-91,99.5446,96.2074,101.498,96.1957,107.3245,99.8472,100.3192,99.9459
2-May-91,100.0891,96.415,101.8966,95.6521,106.8054,99.6934,100.5046,100.8244
3-May-91,100.3599,96.0313,101.8665,95.2137,107.0273,99.6701,100.7153,101.3721
7-May-91,100.3157,96.512,101.7372,95.7493,106.9797,99.5584,100.4412,100.6269
8-May-91,100.8132,96.7537,101.69,95.3968,106.887,99.681,100.5573,100.8977
9-May-91,101.3119,96.3944,101.7344,95.2108,106.491,99.5679,100.6236,101.5169
10-May-91,101.0683,96.6294,101.8066,95.4286,106.4671,99.7298,100.6909,101.1634
13-May-91,100.4108,96.9958,101.8768,95.5997,105.9691,100.1379,100.4822,100.981
14-May-91,99.8264,96.8355,101.6631,96.0517,106.217,100.4165,100.3642,100.3679
15-May-91,100.0212,96.9331,101.5468,96.483,106.214,100.3967,100.387,99.828
16-May-91,99.9326,97.0567,101.6877,96.151,106.9838,99.8861,100.3897,99.7131
17-May-91,100.7207,96.8999,101.7577,95.301,107.0561,99.8646,100.2611,100.9656
20-May-91,100.6092,96.7032,101.9609,95.2288,106.9536,99.8639,100.1652,101.0707
21-May-91,99.4197,97.1113,101.8358,95.6766,107.2489,99.7775,100.3929,100.2542
22-May-91,99.1961,97.0067,101.9272,95.4349,106.9983,99.6609,100.2657,100.7477
23-May-91,96.8213,97.2245,101.6833,95.5885,107.2231,99.4026,100.3568,100.5885
24-May-91,97.5985,96.8741,101.8325,95.9835,106.6213,99.3115,100.6382,100.4665
28-May-91,97.2912,97.1454,102.0698,96.0988,106.4946,99.4549,100.6859,100.1771
29-May-91,97.4212,96.8834,101.9769,96.2155,106.8273,99.3886,100.7827,99.9767
30-May-91,97.4505,96.3729,102.0393,95.7988,107.1314,99.1143,100.7438,100.6976
31-May-91,98.1233,96.1346,102.3933,95.5417,107.0945,99.0303,100.4367,101.0521
3-Jun-91,98.1854,96.3018,102.5421,95.1686,106.8867,98.7921,100.1857,101.6257
4-Jun-91,98.131,96.3289,102.5207,95.3076,106.937,98.5833,100.0534,101.4237
5-Jun-91,98.4979,96.1707,102.4502,95.2829,106.7589,98.4992,99.9402,101.7223
6-Jun-91,97.6675,96.0677,102.4191,95.3463,106.8906,98.3162,99.8992,101.7043
7-Jun-91,98.1365,95.806,102.5412,95.0291,106.4681,98.0973,99.7809,102.3754
10-Jun-91,98.6987,95.7545,102.5003,95.096,105.3892,98.5164,99.9273,102.8881
11-Jun-91,98.9927,95.4227,102.7472,95.0115,105.927,98.5776,99.9063,102.6977
12-Jun-91,99.5,95.1851,103.0182,94.5917,105.9974,98.3749,99.6792,103.2886
13-Jun-91,99.4318,95.0089,103.0084,94.4508,106.4691,98.1754,99.5151,103.4908
14-Jun-91,99.3412,94.8155,103.0095,94.6791,106.9426,98.2616,99.3966,103.0745
17-Jun-91,100.0201,94.3733,103.1866,94.6364,106.8267,97.9188,99.1673,103.4489
18-Jun-91,100.8057,94.0752,103.2876,94.2863,107.3328,97.6897,99.1101,103.7123
19-Jun-91,100.2714,94.3789,103.1448,94.5767,107.3538,97.8031,99.2205,103.1336
20-Jun-91,99.9648,94.4573,103.125,94.4047,108.5808,98.1029,99.0942,102.5913
21-Jun-91,100.3005,94.531,103.1136,94.2481,108.5088,97.7792,98.8703,102.9378
24-Jun-91,99.8587,94.6335,103.0185,94.6776,108.1278,97.8651,99.1794,102.4997
25-Jun-91,100.265,94.3431,103.1367,94.442,108.5816,97.4379,99.047,102.7972
26-Jun-91,100.1109,94.5241,103.0511,94.7107,108.6574,97.3122,99.1475,102.3712
27-Jun-91,100.4842,94.4547,103.0525,94.5117,108.8868,97.3177,99.1078,102.5566
28-Jun-91,100.5457,94.2543,103.2183,93.8923,109.6715,97.5073,98.892,102.9085
1-Jul-91,100.5631,94.2842,103.2111,93.9397,109.2436,97.5443,98.9466,103.0979
2-Jul-91,100.8598,94.1374,103.1051,93.5755,109.2808,97.2092,98.7543,103.794
3-Jul-91,100.8159,94.4157,103.347,93.7268,108.9603,96.9665,98.7554,103.6673
4-Jul-91,100.8358,94.4743,103.3346,93.5341,109.0889,96.9915,98.6874,103.8049
5-Jul-91,100.8222,94.7306,103.1668,93.4682,109.5662,97.1978,98.6522,103.4858
8-Jul-91,100.7451,94.9846,103.0072,93.8645,108.9286,97.1414,98.8381,103.2251
9-Jul-91,100.596,94.9095,102.7217,93.8761,109.1993,96.9659,98.9048,103.2499
10-Jul-91,100.876,94.6947,102.7477,93.961,109.1552,96.6726,98.9609,103.3576
11-Jul-91,101.2744,94.5194,102.7925,93.611,109.4782,96.473,98.8215,103.7933
12-Jul-91,100.5635,95.3382,102.5275,94.1584,109.6323,96.7733,98.9489,102.5148
15-Jul-91,100.8459,95.3985,102.6332,94.1878,109.7582,96.8709,98.9879,102.3578
16-Jul-91,101.2954,95.4682,102.6813,94.01,109.8289,96.5591,98.9714,102.4732
17-Jul-91,101.2267,95.5076,102.5266,94.2705,109.7682,96.6777,99.0628,102.2348
18-Jul-91,100.5502,95.7069,101.8837,94.6235,109.4592,97.0174,99.1583,101.9426
19-Jul-91,100.8012,96.1921,101.4369,95.0179,108.9898,97.2092,99.3975,101.5602
22-Jul-91,100.9503,96.0448,101.307,95.0329,108.574,97.3683,99.345,101.7362
23-Jul-91,100.3105,96.1596,101.4254,95.0395,108.8383,96.9609,99.364,101.7134
24-Jul-91,100.2474,96.0338,101.7092,95.6557,108.4042,97.0322,99.6223,101.1071
25-Jul-91,100.534,95.7602,101.9771,95.4306,107.7223,96.8134,99.4705,101.8113
26-Jul-91,100.5817,95.8483,102.0821,95.7377,107.7646,96.8241,99.5319,101.3188
29-Jul-91,100.7637,95.7097,102.178,95.4793,108.1248,96.6549,99.4151,101.5705
30-Jul-91,101.1477,95.9145,101.9619,95.4186,108.0704,96.7341,99.3203,101.6142
31-Jul-91,100.7907,95.9389,101.7584,95.4827,108.2651,96.6515,99.3672,101.5411
1-Aug-91,100.8692,95.7439,102.0899,95.3394,108.2541,96.5988,99.32,101.6663
2-Aug-91,100.614,96.1362,101.9606,95.4775,108.5733,96.8799,99.3602,101.2392
5-Aug-91,100.3428,96.3782,101.9078,95.9222,108.2104,97.1113,99.5324,100.67
6-Aug-91,100.1537,96.1347,101.8596,96.1696,108.7455,97.0721,99.6945,100.1829
7-Aug-91,100.6311,96.1946,102.0867,96.081,108.7319,96.7999,99.5722,100.335
8-Aug-91,100.6537,95.8744,102.1135,96.1345,108.5293,96.6752,99.5321,100.4906
9-Aug-91,100.9153,95.9162,102.1778,95.9332,108.6476,96.5816,99.4869,100.7019
12-Aug-91,101.0222,95.9771,102.1916,95.8713,108.5266,96.6375,99.4517,100.8388
13-Aug-91,100.9417,95.8788,102.3026,95.6959,108.7159,96.8162,99.3956,100.8545
14-Aug-91,100.9339,95.7102,102.3176,95.6448,108.7027,96.6471,99.4523,100.9923
15-Aug-91,101.8215,95.6848,102.5269,95.831,108.7863,96.1891,99.4644,100.8342
16-Aug-91,100.9481,95.2114,102.6332,95.2082,108.8522,96.4183,99.1436,101.7128
19-Aug-91,102.0093,95.1547,103.0222,93.5584,109.263,98.0183,98.4603,103.2132
20-Aug-91,101.9773,95.1352,103.0526,93.9602,109.7015,97.6608,98.7002,102.5001
21-Aug-91,101.5002,95.7286,102.7279,95.0721,109.0952,96.7933,99.086,101.4663
22-Aug-91,101.4277,95.8439,102.4484,95.7794,108.6326,96.9251,99.4494,100.7937
23-Aug-91,101.7437,95.3944,102.5475,95.4707,108.7733,96.4973,99.3326,101.3357
27-Aug-91,101.4794,95.7064,102.7468,95.3558,108.6483,96.9299,99.4036,101.2622
28-Aug-91,101.3355,95.8912,102.7882,95.5421,108.7419,96.7361,99.4113,100.9272
29-Aug-91,101.3058,95.6571,102.7238,95.6864,108.6523,96.6327,99.4334,100.9047
30-Aug-91,101.6515,95.7238,102.6881,95.4287,108.8584,96.4491,99.2645,101.2829
2-Sep-91,101.4052,95.8366,102.7874,95.4933,108.7735,96.0977,99.2583,101.1151
3-Sep-91,100.0937,96.01,102.7812,95.569,109.287,96.1445,99.3836,100.6824
4-Sep-91,100.9849,95.9698,102.6389,95.5401,109.5742,96.1474,99.3488,100.5943
5-Sep-91,101.1107,96.026,102.7016,95.5237,109.4449,96.0709,99.3443,100.6617
6-Sep-91,101.327,96.0635,102.8546,95.6531,108.9666,95.9718,99.376,100.7251
9-Sep-91,100.8341,96.502,102.632,96.3024,108.9813,96.4361,99.6732,99.5806
10-Sep-91,100.4444,96.4453,102.4744,96.38,109.1151,97.0064,99.7245,99.4387
11-Sep-91,100.6906,96.2915,102.7076,96.4065,109.1197,96.795,99.6029,99.4519
12-Sep-91,100.9608,96.3015,102.6821,96.6299,109.3468,96.9978,99.7033,98.962
13-Sep-91,100.8681,96.1542,102.7587,96.7865,109.694,96.816,99.838,98.7174
16-Sep-91,101.1541,96.1021,102.6432,97.005,109.4795,97.2442,99.751,98.5375
17-Sep-91,101.2768,96.2242,102.6262,96.9983,109.3186,97.4305,99.7944,98.5915
18-Sep-91,101.5972,96.0118,102.6341,96.8348,109.2227,97.0948,99.6337,98.9656
19-Sep-91,101.2201,96.1361,102.7392,96.741,109.1595,96.9722,99.6159,99.0822
20-Sep-91,101.3226,96.0196,102.8862,96.564,109.2821,97.1746,99.6014,99.1228
23-Sep-91,101.1722,96.2534,102.7824,96.9653,109.8746,97.4927,99.7202,98.2721
24-Sep-91,101.0583,96.0961,102.7484,96.9153,109.9998,97.6634,99.7,98.2459
25-Sep-91,100.8579,96.0886,102.8539,96.6272,110.0222,97.4646,99.5049,98.6535
26-Sep-91,100.8177,96.0294,102.7748,96.7675,109.7051,97.5522,99.5996,98.6634
27-Sep-91,101.1455,96.1085,102.8454,96.6939,109.7261,97.5173,99.5822,98.6757
30-Sep-91,101.037,96.3892,102.9666,97.1133,109.7655,97.5591,99.6991,98.058
1-Oct-91,100.8365,96.3542,102.9317,97.0161,109.6684,97.5577,99.6969,98.2286
2-Oct-91,100.8713,96.3347,102.9889,97.0993,110.2079,97.368,99.7807,97.8606
3-Oct-91,99.9056,96.2626,102.8327,96.8432,111.5768,97.1519,99.7921,97.6337
4-Oct-91,99.8412,96.0479,102.8427,96.5088,112.632,96.8892,99.5737,97.6896
7-Oct-91,99.9789,95.8851,103.0216,96.4132,113.2287,96.6725,99.4215,97.6382
8-Oct-91,99.9825,95.3759,103.2628,96.2826,113.0708,96.644,99.3804,97.976
9-Oct-91,100.6551,95.3129,103.3104,96.1185,112.7328,96.7904,99.3857,98.3995
10-Oct-91,100.3399,95.3976,103.1567,96.2727,113.0502,96.6878,99.4826,98.0905
11-Oct-91,100.5615,95.5279,103.2212,96.1518,113.2789,96.7165,99.4272,98.0269
14-Oct-91,100.7631,95.528,103.2232,96.01,113.8505,96.7524,99.4062,97.929
15-Oct-91,101.2234,95.2407,103.2899,95.711,113.431,96.8356,99.2237,98.5438
16-Oct-91,100.6263,95.3751,103.1732,95.8743,113.1808,96.8695,99.3441,98.4818
17-Oct-91,100.7707,95.3555,103.2591,95.9249,113.4321,96.6917,99.3745,98.2751
18-Oct-91,100.6797,95.6715,103.3118,96.0718,113.2519,96.8699,99.5019,98.0377
21-Oct-91,100.5804,95.4499,103.478,96.3545,112.377,96.7359,99.6069,98.1274
22-Oct-91,100.7846,95.371,103.5587,96.2097,112.1236,96.9158,99.5272,98.4509
23-Oct-91,99.7164,95.2957,103.5928,96.0247,112.1822,96.9159,99.4225,98.6944
24-Oct-91,99.6946,95.4166,103.7139,96.1448,112.3079,96.7123,99.4446,98.4763
25-Oct-91,99.8071,95.4699,103.6959,96.1522,112.1371,96.8249,99.4845,98.5275
28-Oct-91,99.974,95.3623,103.8419,96.0797,111.6717,96.4733,99.4066,98.891
29-Oct-91,99.8233,95.6345,103.806,96.2158,112.226,96.7306,99.5936,98.2688
30-Oct-91,99.0038,96.0799,103.7984,96.5653,111.6667,96.848,99.6301,97.9332
31-Oct-91,98.2305,96.0189,103.6317,96.7209,111.9734,96.709,99.7366,97.7303
1-Nov-91,98.111,96.1003,103.8331,97.0052,112.141,96.6949,99.8487,97.2174
4-Nov-91,97.7951,96.5756,103.647,97.5239,112.3977,96.7816,99.9255,96.2781
5-Nov-91,98.0478,96.4719,103.6065,97.4593,111.8427,96.6258,99.968,96.7112
6-Nov-91,98.1399,96.4854,103.4017,97.5845,111.7025,96.4071,99.9354,96.7225
7-Nov-91,97.9446,96.5523,103.5976,97.642,111.7833,96.5799,99.9663,96.495
8-Nov-91,98.3314,96.3931,103.2218,97.5305,111.7039,96.5563,99.898,96.8165
11-Nov-91,98.4205,96.4314,102.7716,97.5461,111.7442,96.4238,99.9157,96.9462
12-Nov-91,98.1517,96.416,102.6483,97.7164,112.0624,96.2472,100.0037,96.6426
13-Nov-91,98.2419,96.4443,102.5327,97.7409,111.7668,96.3072,100.0363,96.8054
14-Nov-91,98.1368,96.3702,102.4451,97.8891,111.6713,96.2149,100.4738,96.6808
15-Nov-91,98.3167,96.4209,102.787,97.6073,111.7607,96.3238,100.582,96.9089
18-Nov-91,97.6456,96.4111,102.7789,98.4421,111.5917,96.6761,101.0469,95.8582
19-Nov-91,97.9743,96.4699,102.7751,98.6734,111.2854,96.7902,101.4016,95.7833
20-Nov-91,97.9812,96.5178,102.0077,98.6098,111.0362,96.5879,101.2684,96.171
21-Nov-91,98.1568,96.3633,102.1319,98.7717,111.0308,96.5529,101.2199,95.9896
22-Nov-91,98.0878,96.0237,101.8628,99.1715,110.9265,96.6868,101.3442,95.8021
25-Nov-91,97.593,95.9058,101.5711,99.0992,112.4001,96.6652,101.3441,95.4075
26-Nov-91,97.4497,95.7044,101.9415,99.2357,111.9035,96.9468,101.2941,95.3949
27-Nov-91,98.177,95.5697,102.1142,98.4681,111.2641,96.9893,101.0142,96.5955
28-Nov-91,97.916,95.6155,102.3073,98.3906,111.432,97.0234,100.92,96.5575
29-Nov-91,98.1235,95.8304,102.4147,97.9908,111.5527,96.9171,100.8248,96.8539
2-Dec-91,97.7181,95.7879,102.6575,98.6279,111.0927,96.9027,100.9769,96.2627
3-Dec-91,97.7947,95.6645,102.3294,98.4874,111.6668,96.9376,100.9445,96.3003
4-Dec-91,97.8778,95.8254,102.2586,98.3796,111.6816,96.9161,100.875,96.4335
5-Dec-91,96.8171,95.8991,101.9408,98.9643,111.7491,96.9488,101.2382,95.7647
6-Dec-91,95.9862,96.0827,101.6484,99.394,111.7043,97.3095,101.3914,95.1969
9-Dec-91,95.4303,95.9712,101.7633,99.5013,111.577,97.5032,101.4815,95.0994
10-Dec-91,95.4561,96.1929,101.8236,99.4126,111.4684,97.4251,101.5195,95.1913
11-Dec-91,95.3027,96.3042,101.4658,99.2477,110.9568,97.4076,101.5428,95.6626
12-Dec-91,95.4538,96.4409,101.4133,99.1398,111.1012,97.3084,101.5504,95.7087
13-Dec-91,95.3443,96.8939,101.3932,98.9226,111.316,97.3571,101.6543,95.5882
16-Dec-91,95.5286,96.9429,101.2244,99.1799,111.4687,97.1847,101.632,95.2951
17-Dec-91,95.423,96.8814,101.0068,99.367,111.4481,97.3529,101.7182,95.2162
18-Dec-91,95.4158,96.9366,100.7966,99.2836,111.5243,97.1065,101.7952,95.2695
19-Dec-91,95.0794,96.8228,100.2985,99.7615,111.2651,97.1182,101.8669,95.0811
20-Dec-91,94.1395,97.2598,99.7997,100.3278,111.1111,97.5009,102.0766,94.4479
23-Dec-91,92.7321,97.2205,99.288,100.8505,111.5117,97.4075,102.2302,93.8672
24-Dec-91,92.8525,97.4123,99.4176,100.9184,111.0357,97.2987,102.2483,93.9706
27-Dec-91,92.5775,97.3328,99.2059,100.8155,112.2332,97.2622,102.2813,93.6549
30-Dec-91,92.4064,96.9162,99.3919,100.8737,112.4001,96.9309,102.2447,93.6632
31-Dec-91,92.1688,96.9177,99.5324,100.7627,113.2557,96.6763,102.3545,93.4609
2-Jan-92,91.6198,97.1771,99.9209,100.593,113.6644,96.8563,102.3287,93.2089
3-Jan-92,92.293,96.7792,100.3723,99.9919,113.8097,96.886,102.1164,93.7865
6-Jan-92,92.3289,97.1063,100.5786,100.4843,113.7046,97.1908,102.3156,93.0237
7-Jan-92,91.1738,96.9594,100.7218,100.5864,114.2212,97.4648,102.4407,92.6564
8-Jan-92,91.7663,96.838,100.6345,100.8198,113.1772,97.066,102.4844,93.0141
9-Jan-92,90.873,96.0461,100.4166,100.3306,113.5142,96.6103,102.214,93.8286
10-Jan-92,93.1154,95.6375,100.1201,99.652,112.9279,96.5749,101.7636,95.2319
13-Jan-92,91.58,95.661,100.7475,99.5008,113.0388,96.662,101.8659,95.2521
14-Jan-92,91.6713,95.7033,100.6317,99.4999,113.5309,96.7223,102.0428,94.9274
15-Jan-92,92.7084,95.1208,100.6263,98.319,113.1734,96.2192,101.4319,96.8963
16-Jan-92,92.7413,95.2178,100.5562,98.3199,113.1171,96.5691,101.4355,96.8053
17-Jan-92,91.9229,95.5109,100.5703,98.7287,113.2607,97.0455,101.5488,95.9175
20-Jan-92,92.1511,95.6507,100.4466,98.347,116.6013,96.6663,101.5204,94.8443
21-Jan-92,91.6237,95.9022,100.1067,98.6587,116.956,96.5879,101.5466,94.4109
22-Jan-92,91.977,96.0661,99.9794,98.68,116.3443,96.5968,101.7905,94.5915
23-Jan-92,91.5083,95.9258,100.0667,98.4883,116.2204,96.4129,101.5857,95.0044
24-Jan-92,90.5621,96.0494,99.0349,98.5356,116.4765,96.4046,101.6017,95.0562
27-Jan-92,91.3627,95.7774,98.7819,98.1722,115.6462,96.1032,101.5507,96.1502
28-Jan-92,91.9317,96.0303,98.6968,98.6323,114.8674,96.164,101.7719,95.7874
29-Jan-92,91.451,96.3404,98.5607,98.8215,114.7837,96.1612,101.755,95.5702
30-Jan-92,92.7053,95.9606,98.3995,98.1433,115.141,96.1936,101.5381,96.3215
31-Jan-92,92.8852,96.1571,98.5938,98.2829,115.3175,96.1698,101.7258,95.9532
3-Feb-92,92.9462,96.1276,98.6634,98.6166,114.5655,95.9145,101.7715,95.9507
4-Feb-92,92.7671,96.2098,97.9996,98.8742,114.1667,95.9239,101.8108,96.015
5-Feb-92,91.7789,96.4102,97.9596,98.958,114.4726,96.032,101.8183,95.7016
6-Feb-92,91.8643,96.5338,98.0992,99.1328,114.3202,96.1285,101.9704,95.458
7-Feb-92,92.0387,96.8635,97.9152,99.5308,114.1723,96.2568,102.132,94.9849
10-Feb-92,92.0873,96.7792,98.1977,99.5354,113.0101,96.271,102.0545,95.4594
11-Feb-92,92.8822,96.3227,97.9258,99.0942,113.5015,95.8675,101.879,96.0366
12-Feb-92,93.3673,96.2407,97.9939,98.6522,113.4004,95.6591,101.6747,96.7342
13-Feb-92,93.9918,95.9629,97.9517,98.3471,113.4427,95.159,101.6206,97.2707
14-Feb-92,94.1571,96.0161,97.853,98.1976,113.7202,94.7698,101.5472,97.3898
17-Feb-92,93.7942,96.0832,97.5962,98.2715,114.3906,94.5724,101.5559,97.0967
18-Feb-92,94.5678,95.8101,97.6643,97.6988,114.1753,94.26,101.3421,98.0202
19-Feb-92,94.9087,95.7831,97.8055,97.8782,113.7372,94.3534,101.4015,97.9052
20-Feb-92,94.973,95.7405,98.2154,97.7085,113.6498,94.158,101.3524,98.1126
21-Feb-92,94.4209,95.7223,98.2423,97.8163,113.5732,94.0433,101.482,98.0848
24-Feb-92,94.3752,95.7252,97.9681,97.825,113.1191,94.0092,101.5241,98.3525
25-Feb-92,94.3355,95.9181,97.9659,98.2622,112.7727,94.3273,101.66,97.8629
26-Feb-92,94.3044,95.8211,98.5313,97.8369,112.7079,93.94,101.5637,98.3719
27-Feb-92,94.605,96.0414,98.5936,98.0137,112.799,94.074,101.5225,97.9368
28-Feb-92,94.519,95.9214,98.3033,98.226,112.7453,94.1001,101.5961,97.8769
2-Mar-92,94.836,95.9458,98.1455,98.0864,112.5367,93.8865,101.5442,98.2491
3-Mar-92,95.0412,95.6912,97.8078,97.98,111.8707,93.7003,101.4777,98.9104
4-Mar-92,95.4164,95.4721,97.7612,97.8277,111.3469,93.4916,101.3949,99.5015
5-Mar-92,95.7733,95.0889,98.0632,97.8587,111.3533,93.3913,101.3681,99.5904
6-Mar-92,95.9844,95.0957,98.1576,97.7871,111.5303,93.7007,101.3625,99.5349
9-Mar-92,96.1493,95.1278,97.7573,98.014,111.0895,94.0263,101.4904,99.4585
10-Mar-92,96.3621,95.1077,97.571,97.9666,110.6662,93.8192,101.3911,99.8269
11-Mar-92,96.1785,95.3603,97.77,98.137,109.7677,94.0155,101.5362,99.8373
12-Mar-92,96.6519,94.9086,97.8333,98.0335,109.3898,94.1206,101.5732,100.4086
13-Mar-92,96.2869,94.8158,97.3459,98.148,110.1033,94.25,101.5315,100.0698
16-Mar-92,96.3619,95.0438,97.2244,98.2184,109.5912,94.3077,101.5983,100.1317
17-Mar-92,96.0988,95.3453,97.3233,98.4489,109.778,94.4354,101.7191,99.5295
18-Mar-92,96.2783,95.1392,97.6056,98.3895,110.7369,94.4357,101.7306,99.2089
19-Mar-92,96.8614,94.8847,97.5402,98.0557,110.2856,94.1537,101.4074,100.004
20-Mar-92,97.3583,94.8902,97.4735,97.8711,109.5474,93.7458,101.3415,100.7075
23-Mar-92,96.9608,95.0092,97.8368,98.1988,109.874,93.8028,101.5513,99.8556
24-Mar-92,97.102,95.1058,97.8936,98.2251,109.7054,93.8507,101.5362,99.9188
25-Mar-92,97.1599,95.2477,97.9543,98.4654,109.5696,93.9716,101.676,99.563
26-Mar-92,97.3642,95.1658,98.0247,98.4237,109.7201,93.7059,101.6615,99.5937
27-Mar-92,97.036,95.3508,97.903,98.6889,109.7906,94.0384,101.6785,99.1605
30-Mar-92,97.3906,95.2745,97.9235,98.6093,109.6428,93.6323,101.6937,99.433
31-Mar-92,97.7044,95.228,97.8949,98.6602,109.6756,93.729,101.6963,99.3132
1-Apr-92,97.8005,94.9931,97.828,98.6916,109.0316,93.512,101.7049,99.7929
2-Apr-92,97.5429,94.9831,97.6437,98.9009,109.0844,93.619,101.7406,99.5679
3-Apr-92,97.2248,95.0305,97.6975,99.318,108.9973,93.6189,102.1095,99.0708
6-Apr-92,96.4213,95.1258,97.9006,99.5699,109.4228,93.5208,102.1454,98.5284
7-Apr-92,96.6863,95.1935,97.8668,99.4441,109.0201,93.2482,102.0222,98.9159
8-Apr-92,95.9715,95.1851,97.829,99.3624,110.1168,93.3552,101.9538,98.4834
9-Apr-92,96.4056,95.8749,97.7886,98.9876,110.1474,93.2439,101.9419,98.7841
10-Apr-92,96.3832,96.3711,97.8567,99.1382,109.539,92.9932,101.9953,98.4596
13-Apr-92,96.8461,96.8921,98.1893,98.2109,109.834,92.6298,101.77,99.0891
14-Apr-92,97.0424,97.004,98.5042,98.2828,109.8651,92.7232,101.8792,98.7884
15-Apr-92,97.0857,96.8645,98.7092,98.0116,109.7764,92.4582,101.7994,99.1251
16-Apr-92,97.7781,96.5799,98.8311,97.9193,109.6269,91.9476,101.597,99.5578
21-Apr-92,97.4351,96.7115,98.8227,98.0336,109.3229,91.9334,101.6757,99.542
22-Apr-92,97.2367,97.2861,98.445,97.9076,109.1491,91.8869,101.65,99.6419
23-Apr-92,96.4278,97.3547,98.3586,98.0384,108.9846,91.768,101.7798,99.5893
24-Apr-92,96.0468,97.428,98.2937,98.3352,108.5924,91.8824,101.7615,99.4168
27-Apr-92,95.9396,97.7213,97.4988,98.1416,109.5949,91.9582,101.7637,99.222
28-Apr-92,95.9284,97.6041,97.434,97.889,109.8363,92.8541,101.7789,99.2933
