Date,EURIBOR,SONIA
3-Jul-15,-0.015,0.4564
6-Jul-15,-0.016,0.4515
7-Jul-15,-0.018,0.4539
8-Jul-15,-0.018,0.457
9-Jul-15,-0.018,0.4549
10-Jul-15,-0.018,0.4525
13-Jul-15,-0.019,0.4521
14-Jul-15,-0.019,0.4545
15-Jul-15,-0.019,0.4561
16-Jul-15,-0.019,0.4578
17-Jul-15,-0.019,0.457
20-Jul-15,-0.019,0.4566
21-Jul-15,-0.019,0.4597
22-Jul-15,-0.019,0.4524
23-Jul-15,-0.019,0.4548
24-Jul-15,-0.019,0.4535
27-Jul-15,-0.02,0.4536
28-Jul-15,-0.021,0.4563
29-Jul-15,-0.022,0.4551
30-Jul-15,-0.023,0.4571
31-Jul-15,-0.023,0.4481
3-Aug-15,-0.023,0.4573
4-Aug-15,-0.023,0.4575
5-Aug-15,-0.024,0.4563
6-Aug-15,-0.024,0.4591
7-Aug-15,-0.024,0.4594
10-Aug-15,-0.024,0.459
11-Aug-15,-0.024,0.4607
12-Aug-15,-0.024,0.4589
13-Aug-15,-0.024,0.4587
14-Aug-15,-0.025,0.4613
17-Aug-15,-0.027,0.4614
18-Aug-15,-0.028,0.4525
19-Aug-15,-0.029,0.455
20-Aug-15,-0.03,0.4607
21-Aug-15,-0.031,0.4628
24-Aug-15,-0.032,0.4612
25-Aug-15,-0.033,0.4612
26-Aug-15,-0.033,0.4638
27-Aug-15,-0.033,0.4604
28-Aug-15,-0.033,0.4526
1-Sep-15,-0.033,0.4586
2-Sep-15,-0.033,0.4594
3-Sep-15,-0.033,0.4579
4-Sep-15,-0.034,0.4511
7-Sep-15,-0.034,0.4591
8-Sep-15,-0.035,0.4536
9-Sep-15,-0.035,0.4619
10-Sep-15,-0.036,0.4641
11-Sep-15,-0.038,0.4636
14-Sep-15,-0.038,0.4606
15-Sep-15,-0.036,0.4553
16-Sep-15,-0.037,0.4528
17-Sep-15,-0.037,0.4548
18-Sep-15,-0.037,0.4582
21-Sep-15,-0.038,0.4672
22-Sep-15,-0.039,0.463
23-Sep-15,-0.039,0.462
24-Sep-15,-0.04,0.4615
25-Sep-15,-0.041,0.4615
28-Sep-15,-0.041,0.4584
29-Sep-15,-0.041,0.4597
30-Sep-15,-0.04,0.3518
1-Oct-15,-0.043,0.4596
2-Oct-15,-0.044,0.4599
5-Oct-15,-0.046,0.4591
6-Oct-15,-0.046,0.465
7-Oct-15,-0.046,0.4621
8-Oct-15,-0.048,0.4729
9-Oct-15,-0.049,0.4692
12-Oct-15,-0.049,0.4706
13-Oct-15,-0.049,0.4577
14-Oct-15,-0.049,0.4583
15-Oct-15,-0.052,0.4603
16-Oct-15,-0.051,0.4613
19-Oct-15,-0.054,0.4642
20-Oct-15,-0.053,0.4619
21-Oct-15,-0.053,0.465
22-Oct-15,-0.053,0.4649
23-Oct-15,-0.061,0.4603
26-Oct-15,-0.064,0.462
27-Oct-15,-0.066,0.4633
28-Oct-15,-0.067,0.46
29-Oct-15,-0.068,0.4617
30-Oct-15,-0.068,0.4482
2-Nov-15,-0.066,0.4638
3-Nov-15,-0.069,0.4629
4-Nov-15,-0.069,0.4641
5-Nov-15,-0.071,0.4646
6-Nov-15,-0.073,0.4633
9-Nov-15,-0.073,0.464
10-Nov-15,-0.077,0.4667
11-Nov-15,-0.079,0.4641
12-Nov-15,-0.081,0.4611
13-Nov-15,-0.083,0.4642
16-Nov-15,-0.086,0.4625
17-Nov-15,-0.091,0.4628
18-Nov-15,-0.092,0.4639
19-Nov-15,-0.092,0.4634
20-Nov-15,-0.095,0.4627
23-Nov-15,-0.099,0.4635
24-Nov-15,-0.104,0.4628
25-Nov-15,-0.104,0.4661
26-Nov-15,-0.109,0.4621
27-Nov-15,-0.113,0.4723
30-Nov-15,-0.114,0.4539
1-Dec-15,-0.116,0.4617
2-Dec-15,-0.118,0.4638
3-Dec-15,-0.124,0.4626
4-Dec-15,-0.113,0.4622
7-Dec-15,-0.113,0.4715
8-Dec-15,-0.116,0.4615
9-Dec-15,-0.119,0.4638
10-Dec-15,-0.125,0.4613
11-Dec-15,-0.128,0.4623
14-Dec-15,-0.129,0.4642
15-Dec-15,-0.132,0.4614
16-Dec-15,-0.133,0.4644
17-Dec-15,-0.133,0.4629
18-Dec-15,-0.131,0.4673
21-Dec-15,-0.13,0.4619
22-Dec-15,-0.131,0.4617
23-Dec-15,-0.131,0.4607
24-Dec-15,-0.131,0.4604
29-Dec-15,-0.132,0.4618
30-Dec-15,-0.132,0.4618
31-Dec-15,-0.131,0.3475
4-Jan-16,-0.132,0.4648
5-Jan-16,-0.133,0.4676
6-Jan-16,-0.136,0.4717
7-Jan-16,-0.142,0.4668
8-Jan-16,-0.143,0.466
11-Jan-16,-0.143,0.4638
12-Jan-16,-0.144,0.4636
13-Jan-16,-0.144,0.4636
14-Jan-16,-0.143,0.4635
15-Jan-16,-0.142,0.468
18-Jan-16,-0.142,0.4644
19-Jan-16,-0.143,0.4632
20-Jan-16,-0.144,0.4638
21-Jan-16,-0.146,0.4693
22-Jan-16,-0.152,0.4716
25-Jan-16,-0.155,0.472
26-Jan-16,-0.158,0.4669
27-Jan-16,-0.159,0.468
28-Jan-16,-0.16,0.4668
29-Jan-16,-0.162,0.4517
1-Feb-16,-0.162,0.466
2-Feb-16,-0.161,0.4663
3-Feb-16,-0.162,0.4671
4-Feb-16,-0.166,0.4686
5-Feb-16,-0.167,0.4672
8-Feb-16,-0.169,0.4674
9-Feb-16,-0.171,0.4671
10-Feb-16,-0.175,0.4666
11-Feb-16,-0.179,0.467
12-Feb-16,-0.183,0.4678
15-Feb-16,-0.183,0.4669
16-Feb-16,-0.187,0.472
17-Feb-16,-0.189,0.4627
18-Feb-16,-0.195,0.4618
19-Feb-16,-0.198,0.4624
22-Feb-16,-0.199,0.4668
23-Feb-16,-0.2,0.4608
24-Feb-16,-0.201,0.4637
25-Feb-16,-0.201,0.4632
26-Feb-16,-0.202,0.4728
29-Feb-16,-0.205,0.4545
1-Mar-16,-0.207,0.4672
2-Mar-16,-0.208,0.466
3-Mar-16,-0.213,0.4666
4-Mar-16,-0.215,0.4712
7-Mar-16,-0.216,0.4688
8-Mar-16,-0.221,0.4666
9-Mar-16,-0.224,0.4665
10-Mar-16,-0.229,0.4681
11-Mar-16,-0.225,0.472
14-Mar-16,-0.226,0.4689
15-Mar-16,-0.227,0.466
16-Mar-16,-0.23,0.467
17-Mar-16,-0.234,0.4636
18-Mar-16,-0.235,0.4664
21-Mar-16,-0.238,0.4685
22-Mar-16,-0.239,0.464
23-Mar-16,-0.241,0.4694
24-Mar-16,-0.242,0.4679
29-Mar-16,-0.242,0.4656
30-Mar-16,-0.243,0.4638
31-Mar-16,-0.244,0.4128
1-Apr-16,-0.245,0.4651
4-Apr-16,-0.246,0.4632
5-Apr-16,-0.248,0.4669
6-Apr-16,-0.248,0.4666
7-Apr-16,-0.247,0.4643
8-Apr-16,-0.248,0.466
11-Apr-16,-0.251,0.4665
12-Apr-16,-0.249,0.4722
13-Apr-16,-0.249,0.4696
14-Apr-16,-0.251,0.4717
15-Apr-16,-0.249,0.4719
18-Apr-16,-0.249,0.4699
19-Apr-16,-0.25,0.4706
20-Apr-16,-0.249,0.4646
21-Apr-16,-0.249,0.4641
22-Apr-16,-0.249,0.4711
25-Apr-16,-0.25,0.4679
26-Apr-16,-0.252,0.4613
27-Apr-16,-0.251,0.4594
28-Apr-16,-0.252,0.4616
29-Apr-16,-0.251,0.4584
3-May-16,-0.251,0.4609
4-May-16,-0.253,0.4707
5-May-16,-0.255,0.4619
6-May-16,-0.256,0.4631
9-May-16,-0.258,0.463
10-May-16,-0.26,0.4606
11-May-16,-0.259,0.4609
12-May-16,-0.258,0.461
13-May-16,-0.257,0.4635
16-May-16,-0.257,0.4633
17-May-16,-0.257,0.4629
18-May-16,-0.257,0.4648
19-May-16,-0.258,0.4649
20-May-16,-0.258,0.4642
23-May-16,-0.258,0.4623
24-May-16,-0.258,0.4669
25-May-16,-0.258,0.4651
26-May-16,-0.258,0.4653
27-May-16,-0.26,0.4666
31-May-16,-0.261,0.4542
1-Jun-16,-0.261,0.4633
2-Jun-16,-0.262,0.461
3-Jun-16,-0.261,0.4651
6-Jun-16,-0.262,0.4624
7-Jun-16,-0.261,0.4632
8-Jun-16,-0.264,0.4607
9-Jun-16,-0.262,0.4612
10-Jun-16,-0.263,0.4607
13-Jun-16,-0.263,0.4578
14-Jun-16,-0.262,0.4593
15-Jun-16,-0.262,0.4597
16-Jun-16,-0.264,0.464
17-Jun-16,-0.265,0.46
20-Jun-16,-0.266,0.4604
21-Jun-16,-0.266,0.4589
22-Jun-16,-0.268,0.4618
23-Jun-16,-0.269,0.4604
24-Jun-16,-0.281,0.4581
27-Jun-16,-0.283,0.4584
28-Jun-16,-0.281,0.4585
29-Jun-16,-0.282,0.4569
30-Jun-16,-0.286,0.4416
1-Jul-16,-0.29,0.4635
4-Jul-16,-0.291,0.4655
5-Jul-16,-0.292,0.4601
6-Jul-16,-0.293,0.4608
7-Jul-16,-0.293,0.4612
8-Jul-16,-0.293,0.461
11-Jul-16,-0.292,0.4603
12-Jul-16,-0.291,0.4598
13-Jul-16,-0.295,0.4593
14-Jul-16,-0.295,0.3954
15-Jul-16,-0.293,0.4666
18-Jul-16,-0.295,0.4617
19-Jul-16,-0.295,0.4581
20-Jul-16,-0.297,0.4615
21-Jul-16,-0.297,0.4671
22-Jul-16,-0.297,0.4632
25-Jul-16,-0.297,0.4565
26-Jul-16,-0.298,0.4603
27-Jul-16,-0.298,0.4589
28-Jul-16,-0.296,0.4575
29-Jul-16,-0.297,0.4534
1-Aug-16,-0.297,0.457
2-Aug-16,-0.298,0.4604
3-Aug-16,-0.299,0.4565
4-Aug-16,-0.298,0.246
5-Aug-16,-0.298,0.2139
8-Aug-16,-0.298,0.2175
9-Aug-16,-0.298,0.2107
10-Aug-16,-0.297,0.2122
11-Aug-16,-0.299,0.2141
12-Aug-16,-0.299,0.2111
15-Aug-16,-0.298,0.211
16-Aug-16,-0.299,0.2115
17-Aug-16,-0.298,0.2098
18-Aug-16,-0.299,0.2118
19-Aug-16,-0.298,0.2146
22-Aug-16,-0.299,0.2133
23-Aug-16,-0.298,0.2138
24-Aug-16,-0.298,0.2153
25-Aug-16,-0.298,0.2174
26-Aug-16,-0.298,0.2152
30-Aug-16,-0.299,0.2161
31-Aug-16,-0.299,0.2018
1-Sep-16,-0.299,0.2144
2-Sep-16,-0.301,0.214
5-Sep-16,-0.301,0.2168
6-Sep-16,-0.303,0.2159
7-Sep-16,-0.303,0.2173
8-Sep-16,-0.304,0.2189
9-Sep-16,-0.301,0.219
12-Sep-16,-0.303,0.2198
13-Sep-16,-0.302,0.22
14-Sep-16,-0.303,0.2197
15-Sep-16,-0.301,0.2156
16-Sep-16,-0.301,0.2141
19-Sep-16,-0.301,0.2134
20-Sep-16,-0.301,0.213
21-Sep-16,-0.301,0.2155
22-Sep-16,-0.301,0.2073
23-Sep-16,-0.302,0.2152
26-Sep-16,-0.303,0.2124
27-Sep-16,-0.301,0.2139
28-Sep-16,-0.302,0.2144
29-Sep-16,-0.301,0.2136
30-Sep-16,-0.301,0.1624
3-Oct-16,-0.301,0.2139
4-Oct-16,-0.301,0.2139
5-Oct-16,-0.302,0.2104
6-Oct-16,-0.304,0.2157
7-Oct-16,-0.304,0.2134
10-Oct-16,-0.305,0.2166
11-Oct-16,-0.306,0.2148
12-Oct-16,-0.309,0.2174
13-Oct-16,-0.311,0.214
14-Oct-16,-0.311,0.2109
17-Oct-16,-0.311,0.2113
18-Oct-16,-0.312,0.2112
19-Oct-16,-0.313,0.2136
20-Oct-16,-0.313,0.2125
21-Oct-16,-0.312,0.2112
24-Oct-16,-0.311,0.2115
25-Oct-16,-0.312,0.2117
26-Oct-16,-0.313,0.2105
27-Oct-16,-0.312,0.209
28-Oct-16,-0.313,0.2092
31-Oct-16,-0.313,0.1999
1-Nov-16,-0.313,0.2122
2-Nov-16,-0.313,0.2082
3-Nov-16,-0.313,0.2121
4-Nov-16,-0.312,0.2106
7-Nov-16,-0.312,0.2108
8-Nov-16,-0.312,0.2116
9-Nov-16,-0.312,0.2102
10-Nov-16,-0.312,0.2137
11-Nov-16,-0.312,0.214
14-Nov-16,-0.312,0.2106
15-Nov-16,-0.312,0.2106
16-Nov-16,-0.311,0.2103
17-Nov-16,-0.312,0.2101
18-Nov-16,-0.313,0.2117
21-Nov-16,-0.312,0.2099
22-Nov-16,-0.313,0.2108
23-Nov-16,-0.313,0.2119
24-Nov-16,-0.314,0.2118
25-Nov-16,-0.314,0.2106
28-Nov-16,-0.314,0.2129
29-Nov-16,-0.314,0.2116
30-Nov-16,-0.314,0.2024
1-Dec-16,-0.313,0.2147
2-Dec-16,-0.313,0.2115
5-Dec-16,-0.313,0.2134
6-Dec-16,-0.315,0.2114
7-Dec-16,-0.316,0.2118
8-Dec-16,-0.318,0.2161
9-Dec-16,-0.316,0.2127
12-Dec-16,-0.316,0.2125
13-Dec-16,-0.316,0.2163
14-Dec-16,-0.316,0.2122
15-Dec-16,-0.316,0.2201
16-Dec-16,-0.314,0.2144
19-Dec-16,-0.313,0.2177
20-Dec-16,-0.313,0.2207
21-Dec-16,-0.315,0.2203
22-Dec-16,-0.316,0.2137
23-Dec-16,-0.317,0.2151
28-Dec-16,-0.319,0.2185
29-Dec-16,-0.319,0.215
30-Dec-16,-0.319,0.1618
3-Jan-17,-0.319,0.2177
4-Jan-17,-0.32,0.2143
5-Jan-17,-0.321,0.2132
6-Jan-17,-0.321,0.2126
9-Jan-17,-0.322,0.214
10-Jan-17,-0.324,0.2122
11-Jan-17,-0.326,0.2113
12-Jan-17,-0.327,0.2128
13-Jan-17,-0.327,0.2127
16-Jan-17,-0.328,0.2125
17-Jan-17,-0.329,0.2129
18-Jan-17,-0.329,0.2139
19-Jan-17,-0.329,0.2139
20-Jan-17,-0.328,0.2154
23-Jan-17,-0.327,0.2152
24-Jan-17,-0.328,0.2131
25-Jan-17,-0.328,0.2138
26-Jan-17,-0.328,0.2132
27-Jan-17,-0.328,0.2162
30-Jan-17,-0.328,0.215
31-Jan-17,-0.327,0.2078
1-Feb-17,-0.328,0.211
2-Feb-17,-0.328,0.2123
3-Feb-17,-0.328,0.2118
6-Feb-17,-0.328,0.212
7-Feb-17,-0.328,0.2103
8-Feb-17,-0.328,0.2105
9-Feb-17,-0.328,0.208
10-Feb-17,-0.329,0.2101
13-Feb-17,-0.329,0.209
14-Feb-17,-0.328,0.2097
15-Feb-17,-0.328,0.2083
16-Feb-17,-0.328,0.2109
17-Feb-17,-0.329,0.2115
20-Feb-17,-0.329,0.2112
21-Feb-17,-0.329,0.2131
22-Feb-17,-0.33,0.2172
23-Feb-17,-0.329,0.2099
24-Feb-17,-0.329,0.212
27-Feb-17,-0.329,0.2111
28-Feb-17,-0.33,0.203
1-Mar-17,-0.329,0.2119
2-Mar-17,-0.329,0.2112
3-Mar-17,-0.329,0.2102
6-Mar-17,-0.329,0.2118
7-Mar-17,-0.328,0.2109
8-Mar-17,-0.329,0.2111
9-Mar-17,-0.329,0.2114
10-Mar-17,-0.329,0.213
13-Mar-17,-0.33,0.2101
14-Mar-17,-0.33,0.2106
15-Mar-17,-0.329,0.2105
16-Mar-17,-0.329,0.2094
17-Mar-17,-0.329,0.2099
20-Mar-17,-0.329,0.2109
21-Mar-17,-0.329,0.2124
22-Mar-17,-0.33,0.2104
23-Mar-17,-0.33,0.2126
24-Mar-17,-0.33,0.2127
27-Mar-17,-0.33,0.2092
28-Mar-17,-0.33,0.21
29-Mar-17,-0.33,0.2116
30-Mar-17,-0.33,0.2136
31-Mar-17,-0.329,0.174
3-Apr-17,-0.33,0.2107
4-Apr-17,-0.33,0.2112
5-Apr-17,-0.329,0.2095
6-Apr-17,-0.33,0.211
7-Apr-17,-0.33,0.2108
10-Apr-17,-0.332,0.2116
11-Apr-17,-0.332,0.2112
12-Apr-17,-0.332,0.2101
13-Apr-17,-0.331,0.2122
18-Apr-17,-0.331,0.2112
19-Apr-17,-0.332,0.2117
20-Apr-17,-0.332,0.2124
21-Apr-17,-0.331,0.2121
24-Apr-17,-0.329,0.2118
25-Apr-17,-0.329,0.2122
26-Apr-17,-0.329,0.2127
27-Apr-17,-0.329,0.2111
28-Apr-17,-0.329,0.2108
2-May-17,-0.329,0.2111
3-May-17,-0.329,0.2104
4-May-17,-0.329,0.2106
5-May-17,-0.329,0.2136
8-May-17,-0.329,0.2136
9-May-17,-0.329,0.2142
10-May-17,-0.329,0.2155
11-May-17,-0.329,0.2131
12-May-17,-0.329,0.2146
15-May-17,-0.33,0.2137
16-May-17,-0.331,0.2142
17-May-17,-0.331,0.2147
18-May-17,-0.331,0.2133
19-May-17,-0.331,0.2137
22-May-17,-0.329,0.2114
23-May-17,-0.33,0.2112
24-May-17,-0.329,0.2106
25-May-17,-0.329,0.2122
26-May-17,-0.329,0.213
30-May-17,-0.329,0.2119
31-May-17,-0.329,0.2087
1-Jun-17,-0.329,0.2131
2-Jun-17,-0.329,0.213
5-Jun-17,-0.329,0.2114
6-Jun-17,-0.329,0.2122
7-Jun-17,-0.329,0.2114
8-Jun-17,-0.33,0.2118
9-Jun-17,-0.331,0.2116
12-Jun-17,-0.331,0.2108
13-Jun-17,-0.331,0.2122
14-Jun-17,-0.331,0.2123
15-Jun-17,-0.329,0.2123
16-Jun-17,-0.329,0.2124
19-Jun-17,-0.329,0.213
20-Jun-17,-0.329,0.2173
21-Jun-17,-0.329,0.2149
22-Jun-17,-0.33,0.2147
23-Jun-17,-0.331,0.2157
26-Jun-17,-0.331,0.2131
27-Jun-17,-0.331,0.2139
28-Jun-17,-0.331,0.2116
29-Jun-17,-0.331,0.2129
30-Jun-17,-0.331,0.194
3-Jul-17,-0.331,0.2137
4-Jul-17,-0.329,0.2118
5-Jul-17,-0.331,0.212
6-Jul-17,-0.33,0.2129
7-Jul-17,-0.331,0.2143
10-Jul-17,-0.331,0.2124
11-Jul-17,-0.331,0.2142
12-Jul-17,-0.331,0.2148
13-Jul-17,-0.331,0.2145
14-Jul-17,-0.331,0.2144
17-Jul-17,-0.33,0.2134
18-Jul-17,-0.331,0.2117
19-Jul-17,-0.332,0.2103
20-Jul-17,-0.332,0.2119
21-Jul-17,-0.331,0.2142
24-Jul-17,-0.329,0.2123
25-Jul-17,-0.329,0.2119
26-Jul-17,-0.33,0.2121
27-Jul-17,-0.329,0.2115
28-Jul-17,-0.329,0.212
31-Jul-17,-0.33,0.2034
1-Aug-17,-0.331,0.2115
2-Aug-17,-0.331,0.2143
3-Aug-17,-0.329,0.2143
4-Aug-17,-0.329,0.2129
7-Aug-17,-0.328,0.2125
8-Aug-17,-0.328,0.2159
9-Aug-17,-0.328,0.2148
10-Aug-17,-0.329,0.2126
11-Aug-17,-0.329,0.2133
14-Aug-17,-0.329,0.2123
15-Aug-17,-0.329,0.213
16-Aug-17,-0.329,0.2137
