Date,nasdaq
7-Aug-03,"1,652.18"
6-Aug-03,"1,652.68"
5-Aug-03,"1,673.50"
4-Aug-03,"1,714.06"
1-Aug-03,"1,715.62"
31-Jul-03,"1,735.02"
30-Jul-03,"1,720.91"
29-Jul-03,"1,731.37"
28-Jul-03,"1,735.36"
25-Jul-03,"1,730.70"
24-Jul-03,"1,701.42"
23-Jul-03,"1,719.18"
22-Jul-03,"1,706.10"
21-Jul-03,"1,681.41"
18-Jul-03,"1,708.50"
17-Jul-03,"1,698.02"
16-Jul-03,"1,747.97"
15-Jul-03,"1,753.21"
14-Jul-03,"1,754.82"
11-Jul-03,"1,733.93"
10-Jul-03,"1,715.86"
9-Jul-03,"1,747.46"
8-Jul-03,"1,746.46"
7-Jul-03,"1,720.71"
3-Jul-03,"1,663.46"
2-Jul-03,"1,678.73"
1-Jul-03,"1,640.13"
30-Jun-03,"1,622.80"
27-Jun-03,"1,625.26"
26-Jun-03,"1,634.01"
25-Jun-03,"1,602.66"
24-Jun-03,"1,605.61"
23-Jun-03,"1,610.75"
20-Jun-03,"1,644.72"
19-Jun-03,"1,648.64"
18-Jun-03,"1,677.14"
17-Jun-03,"1,668.44"
16-Jun-03,"1,666.58"
13-Jun-03,"1,626.49"
12-Jun-03,"1,653.62"
11-Jun-03,"1,646.02"
10-Jun-03,"1,627.67"
9-Jun-03,"1,603.97"
6-Jun-03,"1,627.42"
5-Jun-03,"1,646.01"
4-Jun-03,"1,634.65"
3-Jun-03,"1,603.56"
2-Jun-03,"1,590.75"
30-May-03,"1,595.91"
29-May-03,"1,574.95"
28-May-03,"1,563.24"
27-May-03,"1,556.69"
23-May-03,"1,510.09"
22-May-03,"1,507.55"
21-May-03,"1,489.87"
20-May-03,"1,491.09"
19-May-03,"1,492.77"
16-May-03,"1,538.53"
15-May-03,"1,551.38"
14-May-03,"1,534.90"
13-May-03,"1,539.68"
12-May-03,"1,541.40"
9-May-03,"1,520.15"
8-May-03,"1,489.69"
7-May-03,"1,506.76"
6-May-03,"1,523.71"
5-May-03,"1,504.04"
2-May-03,"1,502.88"
1-May-03,"1,472.56"
30-Apr-03,"1,464.31"
29-Apr-03,"1,471.30"
28-Apr-03,"1,462.24"
25-Apr-03,"1,434.54"
24-Apr-03,"1,457.23"
23-Apr-03,"1,466.16"
22-Apr-03,"1,451.36"
21-Apr-03,"1,424.37"
17-Apr-03,"1,425.50"
16-Apr-03,"1,394.72"
15-Apr-03,"1,391.01"
14-Apr-03,"1,384.95"
11-Apr-03,"1,358.85"
10-Apr-03,"1,365.61"
9-Apr-03,"1,356.74"
8-Apr-03,"1,382.94"
7-Apr-03,"1,389.51"
4-Apr-03,"1,383.51"
3-Apr-03,"1,396.58"
2-Apr-03,"1,396.72"
1-Apr-03,"1,348.30"
31-Mar-03,"1,341.17"
28-Mar-03,"1,369.60"
27-Mar-03,"1,384.25"
26-Mar-03,"1,387.45"
25-Mar-03,"1,391.01"
24-Mar-03,"1,369.78"
21-Mar-03,"1,421.84"
20-Mar-03,"1,402.77"
19-Mar-03,"1,397.07"
18-Mar-03,"1,400.55"
17-Mar-03,"1,392.27"
14-Mar-03,"1,340.33"
13-Mar-03,"1,340.77"
12-Mar-03,"1,279.24"
11-Mar-03,"1,271.47"
10-Mar-03,"1,278.37"
7-Mar-03,"1,305.29"
6-Mar-03,"1,302.89"
5-Mar-03,"1,314.40"
4-Mar-03,"1,307.77"
3-Mar-03,"1,320.29"
28-Feb-03,"1,337.52"
27-Feb-03,"1,323.94"
26-Feb-03,"1,303.68"
25-Feb-03,"1,328.98"
24-Feb-03,"1,322.38"
21-Feb-03,"1,349.02"
20-Feb-03,"1,331.23"
19-Feb-03,"1,334.32"
18-Feb-03,"1,346.54"
14-Feb-03,"1,310.17"
13-Feb-03,"1,277.44"
12-Feb-03,"1,278.97"
11-Feb-03,"1,295.46"
10-Feb-03,"1,296.68"
7-Feb-03,"1,282.47"
6-Feb-03,"1,301.73"
5-Feb-03,"1,301.50"
4-Feb-03,"1,306.15"
3-Feb-03,"1,323.79"
31-Jan-03,"1,320.91"
30-Jan-03,"1,322.35"
29-Jan-03,"1,358.06"
28-Jan-03,"1,342.18"
27-Jan-03,"1,325.27"
24-Jan-03,"1,342.14"
23-Jan-03,"1,388.27"
22-Jan-03,"1,359.48"
21-Jan-03,"1,364.25"
17-Jan-03,"1,376.19"
16-Jan-03,"1,423.75"
15-Jan-03,"1,438.80"
14-Jan-03,"1,460.99"
13-Jan-03,"1,446.04"
10-Jan-03,"1,447.72"
9-Jan-03,"1,438.46"
8-Jan-03,"1,401.07"
7-Jan-03,"1,431.57"
6-Jan-03,"1,421.32"
3-Jan-03,"1,387.08"
2-Jan-03,"1,384.85"
31-Dec-02,"1,335.51"
30-Dec-02,"1,339.54"
27-Dec-02,"1,348.31"
26-Dec-02,"1,367.89"
24-Dec-02,"1,372.47"
23-Dec-02,"1,381.69"
20-Dec-02,"1,363.10"
19-Dec-02,"1,354.10"
18-Dec-02,"1,361.51"
17-Dec-02,"1,392.05"
16-Dec-02,"1,400.33"
13-Dec-02,"1,362.42"
12-Dec-02,"1,399.55"
11-Dec-02,"1,396.59"
10-Dec-02,"1,390.76"
9-Dec-02,"1,367.14"
6-Dec-02,"1,422.44"
5-Dec-02,"1,410.75"
4-Dec-02,"1,430.35"
3-Dec-02,"1,448.96"
2-Dec-02,"1,484.78"
29-Nov-02,"1,478.78"
27-Nov-02,"1,487.94"
26-Nov-02,"1,444.43"
25-Nov-02,"1,481.90"
22-Nov-02,"1,468.74"
21-Nov-02,"1,467.55"
20-Nov-02,"1,419.35"
19-Nov-02,"1,374.51"
18-Nov-02,"1,393.69"
15-Nov-02,"1,411.14"
14-Nov-02,"1,411.52"
13-Nov-02,"1,361.34"
12-Nov-02,"1,349.56"
11-Nov-02,"1,319.19"
8-Nov-02,"1,359.28"
7-Nov-02,"1,376.71"
6-Nov-02,"1,418.99"
5-Nov-02,"1,401.17"
4-Nov-02,"1,396.54"
1-Nov-02,"1,360.70"
31-Oct-02,"1,329.75"
30-Oct-02,"1,326.73"
29-Oct-02,"1,300.54"
28-Oct-02,"1,315.83"
25-Oct-02,"1,331.13"
24-Oct-02,"1,298.71"
23-Oct-02,"1,320.23"
22-Oct-02,"1,292.80"
21-Oct-02,"1,309.67"
18-Oct-02,"1,287.86"
17-Oct-02,"1,272.29"
16-Oct-02,"1,232.42"
15-Oct-02,"1,282.44"
14-Oct-02,"1,220.53"
11-Oct-02,"1,210.47"
10-Oct-02,"1,163.37"
9-Oct-02,"1,114.11"
8-Oct-02,"1,129.21"
7-Oct-02,"1,119.40"
4-Oct-02,"1,139.90"
3-Oct-02,"1,165.56"
2-Oct-02,"1,187.30"
1-Oct-02,"1,213.72"
30-Sep-02,"1,172.06"
27-Sep-02,"1,199.16"
26-Sep-02,"1,221.61"
25-Sep-02,"1,222.29"
24-Sep-02,"1,182.17"
23-Sep-02,"1,184.93"
20-Sep-02,"1,221.09"
19-Sep-02,"1,216.45"
18-Sep-02,"1,252.13"
17-Sep-02,"1,259.94"
16-Sep-02,"1,275.88"
13-Sep-02,"1,291.40"
12-Sep-02,"1,279.68"
11-Sep-02,"1,315.45"
10-Sep-02,"1,320.09"
9-Sep-02,"1,304.60"
6-Sep-02,"1,295.30"
5-Sep-02,"1,251.00"
4-Sep-02,"1,292.31"
3-Sep-02,"1,263.84"
30-Aug-02,"1,314.85"
29-Aug-02,"1,335.77"
28-Aug-02,"1,314.38"
27-Aug-02,"1,347.78"
26-Aug-02,"1,391.74"
23-Aug-02,"1,380.62"
22-Aug-02,"1,422.95"
21-Aug-02,"1,409.25"
20-Aug-02,"1,376.59"
19-Aug-02,"1,394.54"
16-Aug-02,"1,361.01"
15-Aug-02,"1,345.01"
14-Aug-02,"1,334.30"
13-Aug-02,"1,269.28"
12-Aug-02,"1,306.84"
9-Aug-02,"1,306.12"
8-Aug-02,"1,316.52"
7-Aug-02,"1,280.90"
6-Aug-02,"1,259.55"
5-Aug-02,"1,206.01"
2-Aug-02,"1,247.92"
1-Aug-02,"1,280.00"
31-Jul-02,"1,328.26"
30-Jul-02,"1,344.19"
29-Jul-02,"1,335.25"
26-Jul-02,"1,262.12"
25-Jul-02,"1,240.08"
24-Jul-02,"1,290.23"
23-Jul-02,"1,229.05"
22-Jul-02,"1,282.65"
19-Jul-02,"1,319.15"
18-Jul-02,"1,356.95"
17-Jul-02,"1,397.25"
16-Jul-02,"1,375.26"
15-Jul-02,"1,382.62"
12-Jul-02,"1,373.50"
11-Jul-02,"1,374.43"
10-Jul-02,"1,346.01"
9-Jul-02,"1,381.12"
8-Jul-02,"1,405.61"
5-Jul-02,"1,448.36"
3-Jul-02,"1,380.17"
2-Jul-02,"1,357.82"
1-Jul-02,"1,403.80"
28-Jun-02,"1,463.21"
27-Jun-02,"1,459.20"
26-Jun-02,"1,429.33"
25-Jun-02,"1,423.99"
24-Jun-02,"1,460.34"
21-Jun-02,"1,440.96"
20-Jun-02,"1,464.75"
19-Jun-02,"1,496.83"
18-Jun-02,"1,542.96"
17-Jun-02,"1,553.29"
14-Jun-02,"1,504.74"
13-Jun-02,"1,496.86"
12-Jun-02,"1,519.12"
11-Jun-02,"1,497.18"
10-Jun-02,"1,530.69"
7-Jun-02,"1,535.48"
6-Jun-02,"1,554.88"
5-Jun-02,"1,595.26"
4-Jun-02,"1,578.12"
3-Jun-02,"1,562.56"
31-May-02,"1,615.73"
30-May-02,"1,631.92"
29-May-02,"1,624.39"
28-May-02,"1,652.17"
24-May-02,"1,661.49"
23-May-02,"1,697.63"
22-May-02,"1,673.45"
21-May-02,"1,664.18"
20-May-02,"1,701.59"
17-May-02,"1,741.39"
16-May-02,"1,730.44"
15-May-02,"1,725.56"
14-May-02,"1,719.05"
13-May-02,"1,652.54"
10-May-02,"1,600.85"
9-May-02,"1,650.49"
8-May-02,"1,696.29"
7-May-02,"1,573.82"
6-May-02,"1,578.48"
3-May-02,"1,613.03"
2-May-02,"1,644.82"
1-May-02,"1,677.53"
30-Apr-02,"1,688.23"
29-Apr-02,"1,656.93"
26-Apr-02,"1,663.89"
25-Apr-02,"1,713.70"
24-Apr-02,"1,713.34"
23-Apr-02,"1,730.29"
22-Apr-02,"1,758.68"
19-Apr-02,"1,796.83"
18-Apr-02,"1,802.43"
17-Apr-02,"1,810.67"
16-Apr-02,"1,816.79"
15-Apr-02,"1,753.78"
12-Apr-02,"1,756.19"
11-Apr-02,"1,725.24"
10-Apr-02,"1,767.07"
9-Apr-02,"1,742.57"
8-Apr-02,"1,785.87"
5-Apr-02,"1,770.03"
4-Apr-02,"1,789.75"
3-Apr-02,"1,784.35"
2-Apr-02,"1,804.40"
1-Apr-02,"1,862.62"
28-Mar-02,"1,845.35"
27-Mar-02,"1,826.75"
26-Mar-02,"1,824.17"
25-Mar-02,"1,812.49"
22-Mar-02,"1,851.39"
21-Mar-02,"1,868.83"
20-Mar-02,"1,832.87"
19-Mar-02,"1,880.87"
18-Mar-02,"1,877.06"
15-Mar-02,"1,868.30"
14-Mar-02,"1,854.14"
13-Mar-02,"1,862.03"
12-Mar-02,"1,897.12"
11-Mar-02,"1,929.49"
8-Mar-02,"1,929.67"
7-Mar-02,"1,881.63"
6-Mar-02,"1,890.40"
5-Mar-02,"1,866.29"
4-Mar-02,"1,859.32"
1-Mar-02,"1,802.74"
28-Feb-02,"1,731.49"
27-Feb-02,"1,751.88"
26-Feb-02,"1,766.86"
25-Feb-02,"1,769.88"
22-Feb-02,"1,724.54"
21-Feb-02,"1,716.24"
20-Feb-02,"1,775.57"
19-Feb-02,"1,750.61"
15-Feb-02,"1,805.20"
14-Feb-02,"1,843.37"
13-Feb-02,"1,859.16"
12-Feb-02,"1,834.21"
11-Feb-02,"1,846.66"
8-Feb-02,"1,818.88"
7-Feb-02,"1,782.11"
6-Feb-02,"1,812.71"
5-Feb-02,"1,838.52"
4-Feb-02,"1,855.53"
1-Feb-02,"1,911.24"
31-Jan-02,"1,934.03"
30-Jan-02,"1,913.44"
29-Jan-02,"1,892.99"
28-Jan-02,"1,943.91"
25-Jan-02,"1,937.70"
24-Jan-02,"1,942.58"
23-Jan-02,"1,922.38"
22-Jan-02,"1,882.53"
18-Jan-02,"1,930.34"
17-Jan-02,"1,985.82"
16-Jan-02,"1,944.44"
15-Jan-02,"2,000.91"
14-Jan-02,"1,990.74"
11-Jan-02,"2,022.46"
10-Jan-02,"2,047.24"
9-Jan-02,"2,044.89"
8-Jan-02,"2,055.74"
7-Jan-02,"2,037.10"
4-Jan-02,"2,059.38"
3-Jan-02,"2,044.27"
2-Jan-02,"1,979.25"
31-Dec-01,"1,950.40"
28-Dec-01,"1,987.26"
27-Dec-01,"1,976.42"
26-Dec-01,"1,960.70"
24-Dec-01,"1,944.48"
21-Dec-01,"1,945.83"
20-Dec-01,"1,918.54"
19-Dec-01,"1,982.89"
18-Dec-01,"2,004.76"
17-Dec-01,"1,987.45"
14-Dec-01,"1,953.17"
13-Dec-01,"1,946.51"
12-Dec-01,"2,011.38"
11-Dec-01,"2,001.93"
10-Dec-01,"1,992.12"
7-Dec-01,"2,021.26"
6-Dec-01,"2,054.27"
5-Dec-01,"2,046.84"
4-Dec-01,"1,963.10"
3-Dec-01,"1,904.90"
30-Nov-01,"1,930.58"
29-Nov-01,"1,933.26"
28-Nov-01,"1,887.97"
27-Nov-01,"1,935.97"
26-Nov-01,"1,941.23"
23-Nov-01,"1,903.20"
21-Nov-01,"1,875.05"
20-Nov-01,"1,880.51"
19-Nov-01,"1,934.42"
16-Nov-01,"1,898.58"
15-Nov-01,"1,900.57"
14-Nov-01,"1,903.19"
13-Nov-01,"1,892.11"
12-Nov-01,"1,840.13"
9-Nov-01,"1,828.48"
8-Nov-01,"1,827.77"
7-Nov-01,"1,837.53"
6-Nov-01,"1,835.08"
5-Nov-01,"1,793.65"
2-Nov-01,"1,745.73"
1-Nov-01,"1,746.30"
31-Oct-01,"1,690.20"
30-Oct-01,"1,667.41"
29-Oct-01,"1,699.52"
26-Oct-01,"1,768.96"
25-Oct-01,"1,775.47"
24-Oct-01,"1,731.54"
23-Oct-01,"1,704.44"
22-Oct-01,"1,708.08"
19-Oct-01,"1,671.31"
18-Oct-01,"1,652.72"
17-Oct-01,"1,646.34"
16-Oct-01,"1,722.07"
15-Oct-01,"1,696.31"
12-Oct-01,"1,703.40"
11-Oct-01,"1,701.47"
10-Oct-01,"1,626.26"
9-Oct-01,"1,570.19"
8-Oct-01,"1,605.95"
5-Oct-01,"1,605.30"
4-Oct-01,"1,597.31"
3-Oct-01,"1,580.81"
2-Oct-01,"1,492.33"
1-Oct-01,"1,480.46"
28-Sep-01,"1,498.80"
27-Sep-01,"1,460.71"
26-Sep-01,"1,464.04"
25-Sep-01,"1,501.64"
24-Sep-01,"1,499.40"
21-Sep-01,"1,423.19"
20-Sep-01,"1,470.93"
19-Sep-01,"1,527.80"
18-Sep-01,"1,555.08"
17-Sep-01,"1,579.55"
10-Sep-01,"1,695.38"
7-Sep-01,"1,687.70"
6-Sep-01,"1,705.64"
5-Sep-01,"1,759.01"
4-Sep-01,"1,770.78"
31-Aug-01,"1,805.43"
30-Aug-01,"1,791.68"
29-Aug-01,"1,843.17"
28-Aug-01,"1,864.98"
27-Aug-01,"1,912.41"
24-Aug-01,"1,916.80"
23-Aug-01,"1,842.97"
22-Aug-01,"1,860.01"
21-Aug-01,"1,831.30"
20-Aug-01,"1,881.35"
17-Aug-01,"1,867.01"
16-Aug-01,"1,930.32"
15-Aug-01,"1,918.89"
14-Aug-01,"1,964.53"
13-Aug-01,"1,982.25"
10-Aug-01,"1,956.47"
9-Aug-01,"1,963.32"
8-Aug-01,"1,966.36"
7-Aug-01,"2,027.79"
6-Aug-01,"2,034.26"
3-Aug-01,"2,066.33"
2-Aug-01,"2,087.38"
1-Aug-01,"2,068.38"
31-Jul-01,"2,027.13"
30-Jul-01,"2,017.84"
27-Jul-01,"2,029.07"
26-Jul-01,"2,022.96"
25-Jul-01,"1,984.32"
24-Jul-01,"1,959.24"
23-Jul-01,"1,988.56"
20-Jul-01,"2,029.37"
19-Jul-01,"2,046.59"
18-Jul-01,"2,016.17"
17-Jul-01,"2,067.32"
16-Jul-01,"2,029.12"
13-Jul-01,"2,084.79"
12-Jul-01,"2,075.74"
11-Jul-01,"1,972.04"
10-Jul-01,"1,962.79"
9-Jul-01,"2,026.71"
6-Jul-01,"2,004.16"
5-Jul-01,"2,080.11"
3-Jul-01,"2,140.80"
2-Jul-01,"2,148.72"
29-Jun-01,"2,161.24"
28-Jun-01,"2,125.46"
27-Jun-01,"2,074.74"
26-Jun-01,"2,064.62"
25-Jun-01,"2,050.87"
22-Jun-01,"2,034.84"
21-Jun-01,"2,058.76"
20-Jun-01,"2,031.24"
19-Jun-01,"1,992.66"
18-Jun-01,"1,988.63"
15-Jun-01,"2,028.43"
14-Jun-01,"2,044.07"
13-Jun-01,"2,121.66"
12-Jun-01,"2,169.95"
11-Jun-01,"2,170.78"
8-Jun-01,"2,215.10"
7-Jun-01,"2,264.00"
6-Jun-01,"2,217.73"
5-Jun-01,"2,233.66"
4-Jun-01,"2,155.93"
1-Jun-01,"2,149.44"
31-May-01,"2,110.49"
30-May-01,"2,084.50"
29-May-01,"2,175.54"
25-May-01,"2,251.03"
24-May-01,"2,282.02"
23-May-01,"2,243.48"
22-May-01,"2,313.85"
21-May-01,"2,305.59"
18-May-01,"2,198.88"
17-May-01,"2,193.68"
16-May-01,"2,166.44"
15-May-01,"2,085.58"
14-May-01,"2,081.92"
11-May-01,"2,107.43"
10-May-01,"2,128.86"
9-May-01,"2,156.63"
8-May-01,"2,198.77"
7-May-01,"2,173.57"
4-May-01,"2,191.53"
3-May-01,"2,146.20"
2-May-01,"2,220.60"
1-May-01,"2,168.24"
30-Apr-01,"2,116.24"
27-Apr-01,"2,075.68"
26-Apr-01,"2,034.88"
25-Apr-01,"2,059.80"
24-Apr-01,"2,016.61"
23-Apr-01,"2,059.32"
20-Apr-01,"2,163.41"
19-Apr-01,"2,182.14"
18-Apr-01,"2,079.44"
17-Apr-01,"1,923.22"
16-Apr-01,"1,909.57"
12-Apr-01,"1,961.43"
11-Apr-01,"1,898.95"
10-Apr-01,"1,852.03"
9-Apr-01,"1,745.71"
6-Apr-01,"1,720.36"
5-Apr-01,"1,785.00"
4-Apr-01,"1,638.80"
3-Apr-01,"1,673.00"
2-Apr-01,"1,782.97"
30-Mar-01,"1,840.26"
29-Mar-01,"1,820.57"
28-Mar-01,"1,854.13"
27-Mar-01,"1,972.26"
26-Mar-01,"1,918.49"
23-Mar-01,"1,928.68"
22-Mar-01,"1,897.70"
21-Mar-01,"1,830.23"
20-Mar-01,"1,857.44"
19-Mar-01,"1,951.18"
16-Mar-01,"1,890.91"
15-Mar-01,"1,940.71"
14-Mar-01,"1,972.09"
13-Mar-01,"2,014.78"
12-Mar-01,"1,923.38"
9-Mar-01,"2,052.78"
8-Mar-01,"2,168.73"
7-Mar-01,"2,223.92"
6-Mar-01,"2,204.43"
5-Mar-01,"2,142.92"
2-Mar-01,"2,117.63"
1-Mar-01,"2,183.37"
28-Feb-01,"2,151.83"
27-Feb-01,"2,207.82"
26-Feb-01,"2,308.50"
23-Feb-01,"2,262.51"
22-Feb-01,"2,244.96"
21-Feb-01,"2,268.94"
20-Feb-01,"2,318.35"
16-Feb-01,"2,425.38"
15-Feb-01,"2,552.91"
14-Feb-01,"2,491.40"
13-Feb-01,"2,427.72"
12-Feb-01,"2,489.66"
9-Feb-01,"2,470.97"
8-Feb-01,"2,562.06"
7-Feb-01,"2,607.82"
6-Feb-01,"2,664.49"
5-Feb-01,"2,643.21"
2-Feb-01,"2,660.50"
1-Feb-01,"2,782.79"
31-Jan-01,"2,772.73"
30-Jan-01,"2,838.35"
29-Jan-01,"2,838.34"
26-Jan-01,"2,781.30"
25-Jan-01,"2,754.28"
24-Jan-01,"2,859.15"
23-Jan-01,"2,840.39"
22-Jan-01,"2,757.91"
19-Jan-01,"2,770.38"
18-Jan-01,"2,768.49"
17-Jan-01,"2,682.78"
16-Jan-01,"2,618.55"
12-Jan-01,"2,626.50"
11-Jan-01,"2,640.57"
10-Jan-01,"2,524.18"
9-Jan-01,"2,441.30"
8-Jan-01,"2,395.92"
5-Jan-01,"2,407.65"
4-Jan-01,"2,566.83"
3-Jan-01,"2,616.69"
2-Jan-01,"2,291.86"
29-Dec-00,"2,470.52"
28-Dec-00,"2,557.76"
27-Dec-00,"2,539.35"
26-Dec-00,"2,493.52"
22-Dec-00,"2,517.02"
21-Dec-00,"2,340.12"
20-Dec-00,"2,332.78"
19-Dec-00,"2,511.71"
18-Dec-00,"2,624.52"
15-Dec-00,"2,653.27"
14-Dec-00,"2,728.51"
13-Dec-00,"2,822.77"
12-Dec-00,"2,931.77"
11-Dec-00,"3,015.10"
8-Dec-00,"2,917.43"
7-Dec-00,"2,752.66"
6-Dec-00,"2,796.50"
5-Dec-00,"2,889.80"
4-Dec-00,"2,615.75"
1-Dec-00,"2,645.29"
30-Nov-00,"2,597.93"
29-Nov-00,"2,706.93"
28-Nov-00,"2,734.98"
27-Nov-00,"2,880.49"
24-Nov-00,"2,904.38"
22-Nov-00,"2,755.34"
21-Nov-00,"2,871.45"
20-Nov-00,"2,875.64"
17-Nov-00,"3,027.19"
16-Nov-00,"3,031.88"
15-Nov-00,"3,165.49"
14-Nov-00,"3,138.27"
13-Nov-00,"2,966.72"
10-Nov-00,"3,028.99"
9-Nov-00,"3,200.35"
8-Nov-00,"3,231.70"
7-Nov-00,"3,415.79"
6-Nov-00,"3,416.21"
3-Nov-00,"3,451.58"
2-Nov-00,"3,429.02"
1-Nov-00,"3,333.39"
31-Oct-00,"3,369.63"
30-Oct-00,"3,191.40"
27-Oct-00,"3,278.36"
26-Oct-00,"3,272.18"
25-Oct-00,"3,229.57"
24-Oct-00,"3,419.79"
23-Oct-00,"3,468.69"
20-Oct-00,"3,483.14"
19-Oct-00,"3,418.60"
18-Oct-00,"3,171.56"
17-Oct-00,"3,213.96"
16-Oct-00,"3,290.28"
13-Oct-00,"3,316.77"
12-Oct-00,"3,074.68"
11-Oct-00,"3,168.49"
10-Oct-00,"3,240.54"
9-Oct-00,"3,355.56"
6-Oct-00,"3,361.01"
5-Oct-00,"3,472.10"
4-Oct-00,"3,523.10"
3-Oct-00,"3,455.83"
2-Oct-00,"3,568.90"
29-Sep-00,"3,672.82"
28-Sep-00,"3,778.32"
27-Sep-00,"3,656.30"
26-Sep-00,"3,689.10"
25-Sep-00,"3,741.22"
22-Sep-00,"3,803.76"
21-Sep-00,"3,828.87"
20-Sep-00,"3,897.44"
19-Sep-00,"3,865.64"
18-Sep-00,"3,726.52"
15-Sep-00,"3,835.23"
14-Sep-00,"3,913.86"
13-Sep-00,"3,893.89"
12-Sep-00,"3,849.51"
11-Sep-00,"3,896.35"
8-Sep-00,"3,978.41"
7-Sep-00,"4,098.35"
6-Sep-00,"4,013.34"
5-Sep-00,"4,143.18"
1-Sep-00,"4,234.33"
31-Aug-00,"4,206.35"
30-Aug-00,"4,103.81"
29-Aug-00,"4,082.17"
28-Aug-00,"4,070.59"
25-Aug-00,"4,042.68"
24-Aug-00,"4,053.28"
23-Aug-00,"4,011.01"
22-Aug-00,"3,958.21"
21-Aug-00,"3,953.15"
18-Aug-00,"3,930.34"
17-Aug-00,"3,940.87"
16-Aug-00,"3,861.20"
15-Aug-00,"3,851.66"
14-Aug-00,"3,849.69"
11-Aug-00,"3,789.47"
10-Aug-00,"3,759.99"
9-Aug-00,"3,853.50"
8-Aug-00,"3,848.55"
7-Aug-00,"3,862.99"
4-Aug-00,"3,787.36"
3-Aug-00,"3,759.88"
2-Aug-00,"3,658.46"
1-Aug-00,"3,685.52"
31-Jul-00,"3,766.99"
28-Jul-00,"3,663.00"
27-Jul-00,"3,842.23"
26-Jul-00,"3,987.72"
25-Jul-00,"4,029.57"
24-Jul-00,"3,981.57"
21-Jul-00,"4,094.45"
20-Jul-00,"4,184.56"
19-Jul-00,"4,055.63"
18-Jul-00,"4,177.17"
17-Jul-00,"4,274.67"
