Date,uk_ftse
10-Nov-06,"6,208.40"
9-Nov-06,"6,231.50"
8-Nov-06,"6,239.00"
7-Nov-06,"6,244.00"
6-Nov-06,"6,224.50"
3-Nov-06,"6,148.10"
2-Nov-06,"6,149.30"
1-Nov-06,"6,149.60"
31-Oct-06,"6,129.20"
30-Oct-06,"6,126.80"
27-Oct-06,"6,160.90"
26-Oct-06,"6,184.80"
25-Oct-06,"6,214.60"
24-Oct-06,"6,182.50"
23-Oct-06,"6,166.10"
20-Oct-06,"6,155.20"
19-Oct-06,"6,156.00"
18-Oct-06,"6,150.40"
17-Oct-06,"6,108.60"
16-Oct-06,"6,172.40"
13-Oct-06,"6,157.30"
12-Oct-06,"6,121.30"
11-Oct-06,"6,073.50"
10-Oct-06,"6,072.70"
9-Oct-06,"6,030.90"
6-Oct-06,"6,001.20"
5-Oct-06,"6,004.50"
4-Oct-06,"5,966.50"
3-Oct-06,"5,937.10"
2-Oct-06,"5,957.80"
29-Sep-06,"5,960.80"
28-Sep-06,"5,971.30"
27-Sep-06,"5,930.10"
26-Sep-06,"5,873.60"
25-Sep-06,"5,798.30"
22-Sep-06,"5,822.30"
21-Sep-06,"5,896.70"
20-Sep-06,"5,866.20"
19-Sep-06,"5,831.80"
18-Sep-06,"5,890.20"
15-Sep-06,"5,877.00"
14-Sep-06,"5,877.20"
13-Sep-06,"5,892.20"
12-Sep-06,"5,895.50"
11-Sep-06,"5,850.80"
8-Sep-06,"5,879.30"
7-Sep-06,"5,858.10"
6-Sep-06,"5,929.30"
5-Sep-06,"5,981.70"
4-Sep-06,"5,986.60"
1-Sep-06,"5,949.10"
31-Aug-06,"5,906.10"
30-Aug-06,"5,929.30"
29-Aug-06,"5,888.30"
25-Aug-06,"5,878.60"
24-Aug-06,"5,869.10"
23-Aug-06,"5,860.00"
22-Aug-06,"5,902.60"
21-Aug-06,"5,915.20"
18-Aug-06,"5,903.40"
17-Aug-06,"5,900.40"
16-Aug-06,"5,896.60"
15-Aug-06,"5,897.90"
14-Aug-06,"5,870.90"
11-Aug-06,"5,820.10"
10-Aug-06,"5,823.40"
9-Aug-06,"5,860.50"
8-Aug-06,"5,818.10"
7-Aug-06,"5,828.80"
4-Aug-06,"5,889.40"
3-Aug-06,"5,838.40"
2-Aug-06,"5,932.10"
1-Aug-06,"5,880.80"
31-Jul-06,"5,928.30"
28-Jul-06,"5,974.90"
27-Jul-06,"5,929.50"
26-Jul-06,"5,877.10"
25-Jul-06,"5,851.20"
24-Jul-06,"5,833.90"
21-Jul-06,"5,719.70"
20-Jul-06,"5,770.90"
19-Jul-06,"5,778.00"
18-Jul-06,"5,681.70"
17-Jul-06,"5,701.00"
14-Jul-06,"5,707.60"
13-Jul-06,"5,765.00"
12-Jul-06,"5,860.60"
11-Jul-06,"5,857.30"
10-Jul-06,"5,896.90"
7-Jul-06,"5,888.90"
6-Jul-06,"5,890.00"
5-Jul-06,"5,826.70"
4-Jul-06,"5,883.50"
3-Jul-06,"5,884.40"
30-Jun-06,"5,833.40"
29-Jun-06,"5,791.50"
28-Jun-06,"5,678.60"
27-Jun-06,"5,652.30"
26-Jun-06,"5,681.20"
23-Jun-06,"5,692.10"
22-Jun-06,"5,684.10"
21-Jun-06,"5,665.00"
20-Jun-06,"5,658.20"
19-Jun-06,"5,626.10"
16-Jun-06,"5,597.40"
15-Jun-06,"5,619.30"
14-Jun-06,"5,506.80"
13-Jun-06,"5,519.60"
12-Jun-06,"5,620.90"
9-Jun-06,"5,655.20"
8-Jun-06,"5,562.90"
7-Jun-06,"5,706.30"
6-Jun-06,"5,669.80"
5-Jun-06,"5,762.10"
2-Jun-06,"5,764.60"
1-Jun-06,"5,749.70"
31-May-06,"5,723.80"
30-May-06,"5,652.00"
26-May-06,"5,791.00"
25-May-06,"5,677.70"
24-May-06,"5,587.10"
23-May-06,"5,678.70"
22-May-06,"5,532.70"
19-May-06,"5,657.40"
18-May-06,"5,671.60"
17-May-06,"5,675.50"
16-May-06,"5,846.20"
15-May-06,"5,841.30"
12-May-06,"5,912.10"
11-May-06,"6,042.00"
10-May-06,"6,083.40"
9-May-06,"6,105.60"
8-May-06,"6,067.10"
5-May-06,"6,091.70"
4-May-06,"6,036.90"
3-May-06,"6,010.00"
2-May-06,"6,082.10"
28-Apr-06,"6,023.10"
27-Apr-06,"6,060.00"
26-Apr-06,"6,104.30"
25-Apr-06,"6,086.60"
24-Apr-06,"6,098.70"
21-Apr-06,"6,132.70"
20-Apr-06,"6,081.40"
19-Apr-06,"6,089.80"
18-Apr-06,"6,044.10"
13-Apr-06,"6,029.40"
12-Apr-06,"6,000.80"
11-Apr-06,"6,016.50"
10-Apr-06,"6,067.00"
7-Apr-06,"6,026.10"
6-Apr-06,"6,045.70"
5-Apr-06,"6,044.10"
4-Apr-06,"6,004.70"
3-Apr-06,"6,024.30"
31-Mar-06,"5,964.60"
30-Mar-06,"6,015.20"
29-Mar-06,"5,959.20"
28-Mar-06,"5,935.70"
27-Mar-06,"5,972.20"
24-Mar-06,"6,036.30"
23-Mar-06,"5,990.10"
22-Mar-06,"6,007.50"
21-Mar-06,"5,991.30"
20-Mar-06,"5,991.70"
17-Mar-06,"5,999.40"
16-Mar-06,"5,993.20"
15-Mar-06,"5,965.10"
14-Mar-06,"5,950.60"
13-Mar-06,"5,952.80"
10-Mar-06,"5,907.90"
9-Mar-06,"5,855.90"
8-Mar-06,"5,812.90"
7-Mar-06,"5,857.40"
6-Mar-06,"5,897.80"
3-Mar-06,"5,858.70"
2-Mar-06,"5,833.00"
1-Mar-06,"5,844.10"
28-Feb-06,"5,791.50"
27-Feb-06,"5,875.90"
24-Feb-06,"5,860.50"
23-Feb-06,"5,836.00"
22-Feb-06,"5,872.40"
21-Feb-06,"5,857.70"
20-Feb-06,"5,863.00"
17-Feb-06,"5,846.20"
16-Feb-06,"5,828.90"
15-Feb-06,"5,791.50"
14-Feb-06,"5,792.30"
13-Feb-06,"5,793.50"
10-Feb-06,"5,764.10"
9-Feb-06,"5,808.70"
8-Feb-06,"5,725.10"
7-Feb-06,"5,746.80"
6-Feb-06,"5,772.40"
3-Feb-06,"5,759.30"
2-Feb-06,"5,747.30"
1-Feb-06,"5,801.60"
31-Jan-06,"5,760.30"
30-Jan-06,"5,779.80"
27-Jan-06,"5,786.80"
26-Jan-06,"5,722.60"
25-Jan-06,"5,704.40"
24-Jan-06,"5,633.80"
23-Jan-06,"5,660.90"
20-Jan-06,"5,672.40"
19-Jan-06,"5,693.20"
18-Jan-06,"5,663.70"
17-Jan-06,"5,699.00"
16-Jan-06,"5,740.20"
13-Jan-06,"5,711.00"
12-Jan-06,"5,735.10"
11-Jan-06,"5,731.50"
10-Jan-06,"5,688.80"
9-Jan-06,"5,731.50"
6-Jan-06,"5,731.80"
5-Jan-06,"5,691.20"
4-Jan-06,"5,714.60"
3-Jan-06,"5,681.50"
30-Dec-05,"5,618.80"
29-Dec-05,"5,638.30"
28-Dec-05,"5,622.80"
23-Dec-05,"5,595.40"
22-Dec-05,"5,597.00"
21-Dec-05,"5,587.40"
20-Dec-05,"5,547.90"
19-Dec-05,"5,539.80"
16-Dec-05,"5,531.60"
15-Dec-05,"5,495.30"
14-Dec-05,"5,521.10"
13-Dec-05,"5,507.20"
12-Dec-05,"5,501.50"
9-Dec-05,"5,517.40"
8-Dec-05,"5,531.10"
7-Dec-05,"5,528.80"
6-Dec-05,"5,538.80"
5-Dec-05,"5,510.40"
2-Dec-05,"5,528.10"
1-Dec-05,"5,486.10"
30-Nov-05,"5,423.20"
29-Nov-05,"5,491.00"
28-Nov-05,"5,477.40"
25-Nov-05,"5,523.80"
24-Nov-05,"5,511.00"
23-Nov-05,"5,531.70"
22-Nov-05,"5,517.20"
21-Nov-05,"5,497.90"
18-Nov-05,"5,498.90"
17-Nov-05,"5,460.00"
16-Nov-05,"5,430.00"
15-Nov-05,"5,439.60"
14-Nov-05,"5,470.00"
11-Nov-05,"5,465.10"
10-Nov-05,"5,423.50"
9-Nov-05,"5,439.80"
8-Nov-05,"5,460.90"
7-Nov-05,"5,460.80"
4-Nov-05,"5,423.60"
3-Nov-05,"5,431.90"
2-Nov-05,"5,358.60"
1-Nov-05,"5,344.30"
31-Oct-05,"5,317.30"
28-Oct-05,"5,213.40"
27-Oct-05,"5,182.80"
26-Oct-05,"5,227.80"
25-Oct-05,"5,182.10"
24-Oct-05,"5,207.60"
21-Oct-05,"5,142.10"
20-Oct-05,"5,164.10"
19-Oct-05,"5,167.80"
18-Oct-05,"5,263.90"
17-Oct-05,"5,286.50"
14-Oct-05,"5,275.00"
13-Oct-05,"5,265.20"
12-Oct-05,"5,342.20"
11-Oct-05,"5,380.70"
10-Oct-05,"5,374.50"
7-Oct-05,"5,362.30"
6-Oct-05,"5,372.40"
5-Oct-05,"5,427.80"
4-Oct-05,"5,494.40"
3-Oct-05,"5,501.50"
30-Sep-05,"5,477.70"
29-Sep-05,"5,478.20"
28-Sep-05,"5,494.80"
27-Sep-05,"5,447.30"
26-Sep-05,"5,453.10"
23-Sep-05,"5,413.60"
22-Sep-05,"5,385.70"
21-Sep-05,"5,369.70"
20-Sep-05,"5,416.40"
19-Sep-05,"5,429.70"
16-Sep-05,"5,407.90"
15-Sep-05,"5,383.50"
14-Sep-05,"5,347.40"
13-Sep-05,"5,338.00"
12-Sep-05,"5,375.10"
9-Sep-05,"5,359.30"
8-Sep-05,"5,340.80"
7-Sep-05,"5,365.90"
6-Sep-05,"5,359.20"
5-Sep-05,"5,337.80"
2-Sep-05,"5,326.80"
1-Sep-05,"5,328.50"
31-Aug-05,"5,296.90"
30-Aug-05,"5,255.80"
26-Aug-05,"5,228.10"
25-Aug-05,"5,255.70"
24-Aug-05,"5,275.20"
23-Aug-05,"5,300.20"
22-Aug-05,"5,318.40"
19-Aug-05,"5,312.60"
18-Aug-05,"5,269.30"
17-Aug-05,"5,292.70"
16-Aug-05,"5,322.30"
15-Aug-05,"5,344.20"
12-Aug-05,"5,345.80"
11-Aug-05,"5,358.60"
10-Aug-05,"5,377.50"
9-Aug-05,"5,363.70"
8-Aug-05,"5,344.30"
5-Aug-05,"5,314.70"
4-Aug-05,"5,315.50"
3-Aug-05,"5,332.30"
2-Aug-05,"5,327.50"
1-Aug-05,"5,290.80"
29-Jul-05,"5,282.30"
28-Jul-05,"5,270.30"
27-Jul-05,"5,263.60"
26-Jul-05,"5,256.20"
25-Jul-05,"5,270.70"
22-Jul-05,"5,241.80"
21-Jul-05,"5,221.60"
20-Jul-05,"5,215.20"
19-Jul-05,"5,201.50"
18-Jul-05,"5,214.20"
15-Jul-05,"5,230.80"
14-Jul-05,"5,259.70"
13-Jul-05,"5,245.90"
12-Jul-05,"5,217.20"
11-Jul-05,"5,242.40"
8-Jul-05,"5,232.20"
7-Jul-05,"5,158.30"
6-Jul-05,"5,229.60"
5-Jul-05,"5,190.10"
4-Jul-05,"5,184.30"
1-Jul-05,"5,161.00"
30-Jun-05,"5,113.20"
29-Jun-05,"5,109.10"
28-Jun-05,"5,090.40"
27-Jun-05,"5,043.50"
24-Jun-05,"5,079.00"
23-Jun-05,"5,114.40"
22-Jun-05,"5,099.30"
21-Jun-05,"5,082.10"
20-Jun-05,"5,072.00"
17-Jun-05,"5,077.60"
16-Jun-05,"5,045.00"
15-Jun-05,"5,019.50"
14-Jun-05,"5,046.80"
13-Jun-05,"5,050.40"
10-Jun-05,"5,030.40"
9-Jun-05,"5,009.20"
8-Jun-05,"5,003.70"
7-Jun-05,"5,025.20"
6-Jun-05,"4,980.40"
3-Jun-05,"4,999.40"
2-Jun-05,"5,005.00"
1-Jun-05,"5,011.00"
31-May-05,"4,964.00"
27-May-05,"4,986.30"
26-May-05,"4,994.90"
25-May-05,"4,971.50"
24-May-05,"4,982.50"
23-May-05,"4,989.80"
20-May-05,"4,971.80"
19-May-05,"4,962.70"
18-May-05,"4,949.40"
17-May-05,"4,898.50"
16-May-05,"4,884.20"
13-May-05,"4,886.50"
12-May-05,"4,893.20"
11-May-05,"4,875.40"
10-May-05,"4,892.40"
9-May-05,"4,910.30"
6-May-05,"4,918.90"
5-May-05,"4,902.30"
4-May-05,"4,882.50"
3-May-05,"4,861.20"
29-Apr-05,"4,801.70"
28-Apr-05,"4,790.20"
27-Apr-05,"4,789.40"
26-Apr-05,"4,845.50"
25-Apr-05,"4,864.90"
22-Apr-05,"4,849.30"
21-Apr-05,"4,819.60"
20-Apr-05,"4,822.00"
19-Apr-05,"4,855.60"
18-Apr-05,"4,827.10"
15-Apr-05,"4,891.60"
14-Apr-05,"4,945.40"
13-Apr-05,"4,960.80"
12-Apr-05,"4,946.20"
11-Apr-05,"4,973.20"
8-Apr-05,"4,983.60"
7-Apr-05,"4,977.00"
6-Apr-05,"4,947.40"
5-Apr-05,"4,942.90"
4-Apr-05,"4,896.70"
1-Apr-05,"4,914.00"
31-Mar-05,"4,894.40"
30-Mar-05,"4,900.70"
29-Mar-05,"4,919.00"
24-Mar-05,"4,922.50"
23-Mar-05,"4,910.40"
22-Mar-05,"4,937.30"
21-Mar-05,"4,933.50"
18-Mar-05,"4,923.30"
17-Mar-05,"4,922.10"
16-Mar-05,"4,937.60"
15-Mar-05,"5,000.20"
14-Mar-05,"4,975.00"
11-Mar-05,"4,982.00"
10-Mar-05,"4,962.10"
9-Mar-05,"4,996.10"
8-Mar-05,"5,010.90"
7-Mar-05,"5,027.20"
4-Mar-05,"5,036.30"
3-Mar-05,"5,014.80"
2-Mar-05,"4,992.80"
1-Mar-05,"5,000.50"
28-Feb-05,"4,968.50"
25-Feb-05,"5,006.80"
24-Feb-05,"4,972.10"
23-Feb-05,"4,988.50"
22-Feb-05,"5,032.90"
21-Feb-05,"5,060.80"
18-Feb-05,"5,057.20"
17-Feb-05,"5,057.40"
16-Feb-05,"5,053.20"
15-Feb-05,"5,058.90"
14-Feb-05,"5,041.80"
11-Feb-05,"5,044.20"
10-Feb-05,"5,000.00"
9-Feb-05,"4,990.40"
8-Feb-05,"4,995.50"
7-Feb-05,"4,979.80"
4-Feb-05,"4,941.50"
3-Feb-05,"4,908.30"
2-Feb-05,"4,916.20"
1-Feb-05,"4,906.20"
31-Jan-05,"4,852.30"
28-Jan-05,"4,832.80"
27-Jan-05,"4,853.40"
26-Jan-05,"4,847.10"
25-Jan-05,"4,843.20"
24-Jan-05,"4,812.50"
21-Jan-05,"4,803.30"
20-Jan-05,"4,800.80"
19-Jan-05,"4,818.30"
18-Jan-05,"4,823.90"
17-Jan-05,"4,846.70"
14-Jan-05,"4,820.80"
13-Jan-05,"4,800.30"
12-Jan-05,"4,783.60"
11-Jan-05,"4,818.70"
10-Jan-05,"4,840.70"
7-Jan-05,"4,854.10"
6-Jan-05,"4,824.30"
5-Jan-05,"4,806.00"
4-Jan-05,"4,847.00"
31-Dec-04,"4,814.30"
30-Dec-04,"4,820.10"
29-Dec-04,"4,819.80"
24-Dec-04,"4,798.10"
23-Dec-04,"4,787.70"
22-Dec-04,"4,777.40"
21-Dec-04,"4,733.00"
20-Dec-04,"4,731.10"
17-Dec-04,"4,696.80"
16-Dec-04,"4,735.20"
15-Dec-04,"4,728.20"
14-Dec-04,"4,722.80"
13-Dec-04,"4,736.80"
10-Dec-04,"4,694.00"
9-Dec-04,"4,688.40"
8-Dec-04,"4,703.90"
7-Dec-04,"4,728.70"
6-Dec-04,"4,722.80"
3-Dec-04,"4,747.90"
2-Dec-04,"4,751.20"
1-Dec-04,"4,735.70"
30-Nov-04,"4,703.20"
29-Nov-04,"4,749.80"
26-Nov-04,"4,741.50"
25-Nov-04,"4,753.40"
24-Nov-04,"4,719.40"
23-Nov-04,"4,742.40"
22-Nov-04,"4,733.10"
19-Nov-04,"4,760.80"
18-Nov-04,"4,805.30"
17-Nov-04,"4,795.90"
16-Nov-04,"4,770.40"
15-Nov-04,"4,803.10"
12-Nov-04,"4,793.90"
11-Nov-04,"4,776.90"
10-Nov-04,"4,734.50"
9-Nov-04,"4,717.70"
8-Nov-04,"4,716.60"
5-Nov-04,"4,739.80"
4-Nov-04,"4,728.30"
3-Nov-04,"4,718.50"
2-Nov-04,"4,693.20"
1-Nov-04,"4,673.80"
29-Oct-04,"4,624.20"
28-Oct-04,"4,642.80"
27-Oct-04,"4,630.10"
26-Oct-04,"4,583.40"
25-Oct-04,"4,564.50"
22-Oct-04,"4,615.40"
21-Oct-04,"4,617.40"
20-Oct-04,"4,616.40"
19-Oct-04,"4,655.20"
18-Oct-04,"4,626.60"
15-Oct-04,"4,622.70"
14-Oct-04,"4,629.40"
13-Oct-04,"4,634.80"
12-Oct-04,"4,647.90"
11-Oct-04,"4,685.50"
8-Oct-04,"4,698.90"
7-Oct-04,"4,698.70"
6-Oct-04,"4,706.30"
5-Oct-04,"4,707.10"
4-Oct-04,"4,681.80"
1-Oct-04,"4,659.60"
30-Sep-04,"4,570.80"
29-Sep-04,"4,588.10"
28-Sep-04,"4,567.30"
27-Sep-04,"4,541.20"
24-Sep-04,"4,578.10"
23-Sep-04,"4,568.30"
22-Sep-04,"4,592.30"
21-Sep-04,"4,608.40"
20-Sep-04,"4,579.50"
17-Sep-04,"4,591.00"
16-Sep-04,"4,556.50"
15-Sep-04,"4,548.40"
14-Sep-04,"4,545.60"
13-Sep-04,"4,558.50"
10-Sep-04,"4,545.00"
9-Sep-04,"4,538.00"
8-Sep-04,"4,558.40"
7-Sep-04,"4,565.60"
6-Sep-04,"4,563.80"
3-Sep-04,"4,550.80"
2-Sep-04,"4,518.60"
1-Sep-04,"4,502.00"
31-Aug-04,"4,459.30"
27-Aug-04,"4,490.10"
26-Aug-04,"4,453.90"
25-Aug-04,"4,411.60"
24-Aug-04,"4,407.50"
23-Aug-04,"4,405.30"
20-Aug-04,"4,369.20"
19-Aug-04,"4,362.60"
18-Aug-04,"4,355.20"
17-Aug-04,"4,358.70"
16-Aug-04,"4,350.20"
13-Aug-04,"4,301.50"
12-Aug-04,"4,328.10"
11-Aug-04,"4,312.20"
10-Aug-04,"4,350.90"
9-Aug-04,"4,314.40"
6-Aug-04,"4,337.90"
5-Aug-04,"4,413.40"
4-Aug-04,"4,408.10"
3-Aug-04,"4,429.70"
2-Aug-04,"4,415.70"
30-Jul-04,"4,413.10"
29-Jul-04,"4,418.70"
28-Jul-04,"4,356.20"
27-Jul-04,"4,324.90"
26-Jul-04,"4,287.00"
23-Jul-04,"4,326.30"
22-Jul-04,"4,306.30"
21-Jul-04,"4,377.30"
20-Jul-04,"4,339.40"
19-Jul-04,"4,321.10"
16-Jul-04,"4,339.20"
15-Jul-04,"4,340.70"
14-Jul-04,"4,372.60"
13-Jul-04,"4,357.70"
12-Jul-04,"4,360.00"
9-Jul-04,"4,393.20"
8-Jul-04,"4,381.10"
7-Jul-04,"4,358.40"
6-Jul-04,"4,370.70"
5-Jul-04,"4,403.30"
2-Jul-04,"4,407.40"
1-Jul-04,"4,424.70"
30-Jun-04,"4,464.10"
29-Jun-04,"4,512.40"
28-Jun-04,"4,518.70"
25-Jun-04,"4,494.10"
24-Jun-04,"4,503.20"
23-Jun-04,"4,486.70"
22-Jun-04,"4,468.50"
21-Jun-04,"4,502.20"
18-Jun-04,"4,505.80"
17-Jun-04,"4,493.30"
16-Jun-04,"4,491.10"
15-Jun-04,"4,458.60"
14-Jun-04,"4,433.20"
11-Jun-04,"4,484.00"
10-Jun-04,"4,486.10"
9-Jun-04,"4,489.50"
8-Jun-04,"4,504.80"
7-Jun-04,"4,491.60"
4-Jun-04,"4,454.40"
3-Jun-04,"4,435.40"
2-Jun-04,"4,422.80"
1-Jun-04,"4,422.70"
28-May-04,"4,430.70"
27-May-04,"4,453.60"
26-May-04,"4,438.30"
25-May-04,"4,418.00"
24-May-04,"4,428.90"
21-May-04,"4,431.40"
20-May-04,"4,428.70"
19-May-04,"4,471.80"
18-May-04,"4,414.40"
17-May-04,"4,403.00"
14-May-04,"4,441.80"
13-May-04,"4,453.80"
12-May-04,"4,412.90"
11-May-04,"4,454.70"
10-May-04,"4,395.20"
7-May-04,"4,498.40"
6-May-04,"4,516.20"
5-May-04,"4,569.50"
4-May-04,"4,547.20"
30-Apr-04,"4,489.70"
29-Apr-04,"4,519.50"
28-Apr-04,"4,524.50"
27-Apr-04,"4,575.70"
26-Apr-04,"4,571.80"
23-Apr-04,"4,570.00"
22-Apr-04,"4,571.80"
21-Apr-04,"4,539.90"
20-Apr-04,"4,569.00"
19-Apr-04,"4,546.20"
16-Apr-04,"4,537.30"
15-Apr-04,"4,505.50"
14-Apr-04,"4,485.40"
13-Apr-04,"4,515.80"
8-Apr-04,"4,489.70"
7-Apr-04,"4,468.70"
6-Apr-04,"4,472.80"
5-Apr-04,"4,480.70"
2-Apr-04,"4,465.60"
1-Apr-04,"4,410.70"
31-Mar-04,"4,385.70"
30-Mar-04,"4,412.80"
29-Mar-04,"4,406.70"
26-Mar-04,"4,357.50"
25-Mar-04,"4,373.60"
24-Mar-04,"4,309.40"
23-Mar-04,"4,318.50"
22-Mar-04,"4,333.80"
19-Mar-04,"4,417.70"
18-Mar-04,"4,397.90"
17-Mar-04,"4,456.80"
16-Mar-04,"4,428.90"
15-Mar-04,"4,412.90"
12-Mar-04,"4,467.40"
11-Mar-04,"4,445.20"
10-Mar-04,"4,545.30"
9-Mar-04,"4,542.00"
8-Mar-04,"4,553.80"
5-Mar-04,"4,547.10"
4-Mar-04,"4,559.10"
3-Mar-04,"4,525.10"
2-Mar-04,"4,540.10"
1-Mar-04,"4,537.00"
27-Feb-04,"4,492.20"
26-Feb-04,"4,515.90"
25-Feb-04,"4,507.50"
24-Feb-04,"4,496.80"
23-Feb-04,"4,524.30"
20-Feb-04,"4,515.00"
19-Feb-04,"4,515.60"
18-Feb-04,"4,442.90"
17-Feb-04,"4,461.50"
16-Feb-04,"4,408.10"
13-Feb-04,"4,412.00"
12-Feb-04,"4,377.70"
11-Feb-04,"4,396.00"
10-Feb-04,"4,404.90"
9-Feb-04,"4,434.40"
6-Feb-04,"4,402.70"
5-Feb-04,"4,384.40"
4-Feb-04,"4,398.50"
3-Feb-04,"4,390.60"
2-Feb-04,"4,381.40"
30-Jan-04,"4,390.70"
29-Jan-04,"4,411.50"
28-Jan-04,"4,468.10"
27-Jan-04,"4,447.00"
26-Jan-04,"4,445.50"
23-Jan-04,"4,460.80"
22-Jan-04,"4,476.80"
21-Jan-04,"4,511.20"
20-Jan-04,"4,499.30"
19-Jan-04,"4,518.10"
16-Jan-04,"4,487.90"
15-Jan-04,"4,456.10"
14-Jan-04,"4,461.40"
13-Jan-04,"4,440.10"
12-Jan-04,"4,449.60"
9-Jan-04,"4,466.30"
8-Jan-04,"4,494.20"
7-Jan-04,"4,473.00"
6-Jan-04,"4,505.20"
5-Jan-04,"4,513.30"
2-Jan-04,"4,510.20"
31-Dec-03,"4,476.90"
30-Dec-03,"4,470.40"
29-Dec-03,"4,457.50"
24-Dec-03,"4,444.70"
23-Dec-03,"4,440.90"
22-Dec-03,"4,424.00"
19-Dec-03,"4,412.30"
18-Dec-03,"4,397.30"
17-Dec-03,"4,354.20"
16-Dec-03,"4,333.00"
15-Dec-03,"4,348.00"
12-Dec-03,"4,347.60"
11-Dec-03,"4,331.30"
10-Dec-03,"4,335.40"
9-Dec-03,"4,379.60"
8-Dec-03,"4,359.80"
5-Dec-03,"4,367.00"
4-Dec-03,"4,378.20"
3-Dec-03,"4,392.00"
2-Dec-03,"4,378.90"
1-Dec-03,"4,410.00"
28-Nov-03,"4,342.60"
27-Nov-03,"4,361.10"
26-Nov-03,"4,370.30"
25-Nov-03,"4,388.70"
24-Nov-03,"4,382.40"
21-Nov-03,"4,319.00"
20-Nov-03,"4,308.00"
19-Nov-03,"4,327.40"
18-Nov-03,"4,354.70"
17-Nov-03,"4,338.90"
14-Nov-03,"4,397.00"
13-Nov-03,"4,373.00"
12-Nov-03,"4,371.20"
11-Nov-03,"4,345.10"
10-Nov-03,"4,341.80"
7-Nov-03,"4,376.90"
6-Nov-03,"4,324.20"
5-Nov-03,"4,303.40"
4-Nov-03,"4,330.30"
3-Nov-03,"4,332.60"
31-Oct-03,"4,287.60"
30-Oct-03,"4,300.90"
29-Oct-03,"4,265.70"
28-Oct-03,"4,272.90"
27-Oct-03,"4,251.30"
24-Oct-03,"4,239.00"
23-Oct-03,"4,240.20"
22-Oct-03,"4,285.60"
21-Oct-03,"4,352.30"
20-Oct-03,"4,347.50"
17-Oct-03,"4,344.00"
16-Oct-03,"4,339.70"
15-Oct-03,"4,368.80"
14-Oct-03,"4,334.10"
13-Oct-03,"4,362.30"
10-Oct-03,"4,311.00"
9-Oct-03,"4,313.90"
8-Oct-03,"4,268.60"
7-Oct-03,"4,272.00"
6-Oct-03,"4,270.10"
3-Oct-03,"4,274.00"
2-Oct-03,"4,209.10"
1-Oct-03,"4,169.20"
30-Sep-03,"4,091.30"
29-Sep-03,"4,142.70"
26-Sep-03,"4,157.10"
25-Sep-03,"4,202.20"
24-Sep-03,"4,236.40"
23-Sep-03,"4,221.70"
22-Sep-03,"4,228.20"
19-Sep-03,"4,257.00"
18-Sep-03,"4,314.70"
17-Sep-03,"4,293.00"
16-Sep-03,"4,299.00"
15-Sep-03,"4,260.90"
12-Sep-03,"4,237.80"
11-Sep-03,"4,242.20"
10-Sep-03,"4,252.10"
9-Sep-03,"4,263.90"
8-Sep-03,"4,292.10"
5-Sep-03,"4,257.20"
4-Sep-03,"4,248.80"
3-Sep-03,"4,262.10"
2-Sep-03,"4,204.40"
1-Sep-03,"4,204.40"
29-Aug-03,"4,161.10"
28-Aug-03,"4,198.00"
27-Aug-03,"4,206.40"
26-Aug-03,"4,177.40"
22-Aug-03,"4,225.90"
21-Aug-03,"4,223.50"
20-Aug-03,"4,217.40"
19-Aug-03,"4,250.80"
18-Aug-03,"4,272.10"
15-Aug-03,"4,247.30"
14-Aug-03,"4,237.80"
13-Aug-03,"4,180.70"
12-Aug-03,"4,185.60"
11-Aug-03,"4,176.70"
8-Aug-03,"4,147.80"
7-Aug-03,"4,095.60"
6-Aug-03,"4,070.40"
5-Aug-03,"4,121.00"
4-Aug-03,"4,100.10"
1-Aug-03,"4,098.40"
31-Jul-03,"4,157.00"
30-Jul-03,"4,141.20"
29-Jul-03,"4,137.00"
28-Jul-03,"4,148.80"
25-Jul-03,"4,131.20"
24-Jul-03,"4,149.60"
23-Jul-03,"4,086.50"
22-Jul-03,"4,079.70"
21-Jul-03,"4,044.30"
18-Jul-03,"4,073.20"
17-Jul-03,"4,056.60"
16-Jul-03,"4,077.10"
15-Jul-03,"4,102.50"
14-Jul-03,"4,127.60"
11-Jul-03,"4,058.10"
10-Jul-03,"4,028.80"
9-Jul-03,"4,054.70"
8-Jul-03,"4,073.60"
7-Jul-03,"4,074.80"
4-Jul-03,"4,021.50"
3-Jul-03,"4,024.80"
2-Jul-03,"4,006.90"
1-Jul-03,"3,963.90"
30-Jun-03,"4,031.20"
27-Jun-03,"4,067.80"
26-Jun-03,"4,041.70"
25-Jun-03,"4,067.90"
24-Jun-03,"4,060.90"
23-Jun-03,"4,087.90"
20-Jun-03,"4,160.10"
19-Jun-03,"4,131.50"
18-Jun-03,"4,207.00"
17-Jun-03,"4,190.40"
16-Jun-03,"4,152.90"
13-Jun-03,"4,134.10"
12-Jun-03,"4,161.30"
11-Jun-03,"4,150.10"
10-Jun-03,"4,113.00"
9-Jun-03,"4,129.10"
6-Jun-03,"4,150.80"
5-Jun-03,"4,104.30"
4-Jun-03,"4,126.60"
3-Jun-03,"4,115.70"
2-Jun-03,"4,129.30"
30-May-03,"4,048.10"
29-May-03,"4,083.60"
28-May-03,"4,071.90"
27-May-03,"3,992.40"
23-May-03,"3,979.80"
22-May-03,"3,990.40"
21-May-03,"3,936.40"
