Date,cac_40,s_p_500,Swis_smi_index,cad_50,ger_dax,us_dow,uk_ftse,nasdaq,jap_nikkei,swed_omx,eu_stoxx_50
1989-02-01,1654.99,,,,,,,,,172.22,
1989-02-02,1683.26,,,,,,,,,172.6,
1989-02-03,1693.48,,,,,,,,,172.78,
1989-02-06,1672.12,,,,,,,,,170.75,
1989-02-07,1677.14,,,,,,,,,168.96,
1989-02-08,1702.09,,,,,,,,,171.07,
1989-02-09,1693.8,,,,,,,,,171.82,
1989-02-10,1690.15,,,,,,,,,172.56,
1989-02-13,1650.94,,,,,,,,,171.25,
1989-02-14,1644.15,,,,,,,,,171.66,
1989-02-15,1615.32,,,,,,,,,171.09,
1989-02-16,1627.22,,,,,,,,,171.89,
1989-02-17,1612.73,,,,,,,,,172.8,
1989-02-20,1632.82,,,,,,,,,173.41,
1989-02-21,1645.5,,,,,,,,,175.03,
1989-02-22,1624.95,,,,,,,,,178.01,
1989-02-23,1581.62,,,,,,,,,176.84,
1989-02-24,1574.17,,,,,,,,,176.59,
1989-02-27,1541.01,,,,,,,,,174.23,
1989-02-28,1580.07,,,,,,,,,176.02,
1989-03-01,1574.67,,,,,,,,,176.37,
1989-03-02,1583.01,,,,,,,,,176.65,
1989-03-03,1608.15,,,,,,,,,177.31,
1989-03-06,1627.02,,,,,,,,,178.59,
1989-03-07,1617.04,,,,,,,,,180.65,
1989-03-08,1607.37,,,,,,,,,181.59,
1989-03-09,1612.13,,,,,,,,,181.27,
1989-03-10,1602.38,,,,,,,,,181.07,
1989-03-13,1604.85,,,,,,,,,181.25,
1989-03-14,1619.0,,,,,,,,,184.32,
1989-03-15,1632.6,,,,,,,,,183.85,
1989-03-16,1638.6,,,,,,,,,182.85,
1989-03-17,1614.04,,,,,,,,,183.87,
1989-03-20,1603.37,,,,,,,,,181.78,
1989-03-21,1622.87,,,,,,,,,179.5,
1989-03-22,1621.85,,,,,,,,,181.19,
1989-03-23,1624.73,,,,,,,,,181.84,
1989-03-28,1635.38,,,,,,,,,183.04,
1989-03-29,1643.9,,,,,,,,,184.32,
1989-03-30,1640.2,,,,,,,,,184.72,
1989-03-31,1644.81,,,,,,,,,184.31,
1989-04-03,1655.77,,,,,,,,,185.85,
1989-04-04,1666.5,,,,,,,,,186.44,
1989-04-05,1663.82,,,,,,,,,186.62,
1989-04-06,1655.69,,,,,,,,,186.41,
1989-04-07,1650.06,,,,,,,,,185.36,
1989-04-10,1658.64,,,,,,,,,182.58,
1989-04-11,1666.19,,,,,,,,,181.03,
1989-04-12,1674.46,,,,,,,,,181.91,
1989-04-13,1667.16,,,,,,,,,180.91,
1989-04-14,1682.96,,,,,,,,,178.91,
1989-04-17,1692.4,,,,,,,,,179.32,
1989-04-18,1701.18,,,,,,,,,177.54,
1989-04-19,1706.65,,,,,,,,,178.74,
1989-04-20,1695.39,,,,,,,,,179.18,
1989-04-21,1700.44,,,,,,,,,178.63,
1989-04-24,1698.67,,,,,,,,,179.84,
1989-04-25,1688.37,,,,,,,,,181.62,
1989-04-26,1667.17,,,,,,,,,183.97,
1989-04-27,1673.87,,,,,,,,,184.42,
1989-04-28,1680.53,,,,,,,,,184.35,
1989-05-02,1679.85,,,,,,,,,183.81,
1989-05-03,1668.48,,,,,,,,,183.72,
1989-05-05,1676.79,,,,,,,,,183.88,
1989-05-08,,,,,,,,,,183.72,
1989-05-09,1672.61,,,,,,,,,182.88,
1989-05-10,1660.93,,,,,,,,,182.75,
1989-05-11,1655.74,,,,,,,,,183.07,
1989-05-12,1674.27,,,,,,,,,183.15,
1989-05-16,1666.79,,,,,,,,,184.84,
1989-05-17,1674.27,,,,,,,,,185.69,
1989-05-18,1658.02,,,,,,,,,186.93,
1989-05-19,1674.77,,,,,,,,,188.43,
1989-05-22,1678.94,,,,,,,,,190.5,
1989-05-23,1678.94,,,,,,,,,189.37,
1989-05-24,1677.19,,,,,,,,,188.5,
1989-05-25,1689.6,,,,,,,,,189.94,
1989-05-26,1720.92,,,,,,,,,190.16,
1989-05-29,1720.92,,,,,,,,,190.74,
1989-05-30,1722.87,,,,,,,,,190.74,
1989-05-31,1729.65,,,,,,,,,189.41,
1989-06-01,1738.02,,,,,,,,,189.25,
1989-06-02,1764.35,,,,,,,,,189.88,
1989-06-05,1764.63,,,,,,,,,189.09,
1989-06-06,1755.56,,,,,,,,,188.86,
1989-06-07,1755.16,,,,,,,,,189.68,
1989-06-08,1760.73,,,,,,,,,191.74,
1989-06-09,1760.73,,,,,,,,,192.62,
1989-06-12,1751.04,,,,,,,,,192.63,
1989-06-13,1749.81,,,,,,,,,193.95,
1989-06-14,1745.65,,,,,,,,,196.42,
1989-06-15,1739.74,,,,,,,,,196.25,
1989-06-16,1722.28,,,,,,,,,197.08,
1989-06-19,1718.74,,,,,,,,,196.28,
1989-06-20,1739.56,,,,,,,,,195.6,
1989-06-21,1737.59,,,,,,,,,196.3,
1989-06-22,1739.04,,,,,,,,,195.72,
1989-06-23,1760.36,,,,,,,,,,
1989-06-26,1760.1,,,,,,,,,197.41,
1989-06-27,1758.48,,,,,,,,,198.31,
1989-06-28,1752.4,,,,,,,,,199.42,
1989-06-29,1731.99,,,,,,,,,198.31,
1989-06-30,1727.86,,,,,,,,,197.59,
1989-07-03,1737.45,,,,,,,,,196.51,
1989-07-04,1741.59,,,,,,,,,197.61,
1989-07-05,1737.16,,,,,,,,,198.55,
1989-07-06,1737.57,,,,,,,,,200.09,
1989-07-07,1729.09,,,,,,,,,201.01,
1989-07-10,1728.31,,,,,,,,,201.63,
1989-07-11,1754.46,,,,,,,,,203.04,
1989-07-12,1749.47,,,,,,,,,204.82,
1989-07-13,1755.18,,,,,,,,,206.47,
1989-07-14,,,,,,,,,,206.07,
1989-07-17,1766.42,,,,,,,,,205.75,
1989-07-18,1757.4,,,,,,,,,205.93,
1989-07-19,1765.65,,,,,,,,,207.2,
1989-07-20,1773.7,,,,,,,,,207.99,
1989-07-21,1781.65,,,,,,,,,207.91,
1989-07-24,1785.48,,,,,,,,,208.53,
1989-07-25,1791.15,,,,,,,,,209.04,
1989-07-26,1791.83,,,,,,,,,210.15,
1989-07-27,1815.85,,,,,,,,,210.84,
1989-07-28,1824.24,,,,,,,,,210.99,
1989-07-31,1814.19,,,,,,,,,211.59,
1989-08-01,1829.63,,,,,,,,,212.05,
1989-08-02,1828.64,,,,,,,,,213.06,
1989-08-03,1825.46,,,,,,,,,212.3,
1989-08-04,1816.92,,,,,,,,,212.09,
1989-08-07,1804.69,,,,,,,,,211.08,
1989-08-08,1805.0,,,,,,,,,213.61,
1989-08-09,1817.8,,,,,,,,,214.22,
1989-08-10,1821.0,,,,,,,,,217.14,
1989-08-11,1828.31,,,,,,,,,216.72,
1989-08-14,,,,,,,,,,216.94,
1989-08-15,,,,,,,,,,219.06,
1989-08-16,1828.12,,,,,,,,,222.04,
1989-08-17,1825.86,,,,,,,,,218.86,
1989-08-18,1810.71,,,,,,,,,217.8,
1989-08-21,1815.5,,,,,,,,,215.91,
1989-08-22,1807.15,,,,,,,,,212.33,
1989-08-23,1817.0,,,,,,,,,211.88,
1989-08-24,1845.53,,,,,,,,,214.16,
1989-08-25,1866.03,,,,,,,,,217.58,
1989-08-28,1853.98,,,,,,,,,219.2,
1989-08-29,1855.19,,,,,,,,,217.96,
1989-08-30,1859.71,,,,,,,,,217.43,
1989-08-31,1875.92,,,,,,,,,218.49,
1989-09-01,1885.2,,,,,,,,,216.86,
1989-09-04,1896.46,,,,,,,,,213.53,
1989-09-05,1896.42,,,,,,,,,214.46,
1989-09-06,1892.04,,,,,,,,,213.82,
1989-09-07,1907.83,,,,,,,,,213.53,
1989-09-08,1909.34,,,,,,,,,215.38,
1989-09-11,1901.46,,,,,,,,,214.5,
1989-09-12,1899.72,,,,,,,,,213.03,
1989-09-13,1901.64,,,,,,,,,211.13,
1989-09-14,1889.62,,,,,,,,,209.77,
1989-09-15,1891.58,,,,,,,,,210.81,
1989-09-18,1892.71,,,,,,,,,209.51,
1989-09-19,1894.44,,,,,,,,,207.54,
1989-09-20,1895.11,,,,,,,,,206.06,
1989-09-21,1897.37,,,,,,,,,207.94,
1989-09-22,1914.05,,,,,,,,,206.95,
1989-09-25,1906.46,,,,,,,,,204.45,
1989-09-26,1919.69,,,,,,,,,204.73,
1989-09-27,1926.03,,,,,,,,,206.31,
1989-09-28,1932.28,,,,,,,,,207.93,
1989-09-29,1906.12,,,,,,,,,208.83,
1989-10-02,1876.24,,,,,,,,,208.55,
1989-10-03,1902.72,,,,,,,,,208.79,
1989-10-04,1909.04,,,,,,,,,210.84,
1989-10-05,1918.41,,,,,,,,,210.45,
1989-10-06,1938.01,,,,,,,,,211.07,
1989-10-09,1942.54,,,,,,,,,211.41,
1989-10-10,1961.74,,,,,,,,,212.06,
1989-10-11,1927.95,,,,,,,,,213.37,
1989-10-12,1932.8,,,,,,,,,212.85,
1989-10-13,1931.27,,,,,,,,,212.41,
1989-10-16,1913.31,,,,,,,,,197.08,
1989-10-17,1805.69,,,,,,,,,203.06,
1989-10-18,1828.13,,,,,,,,,203.35,
1989-10-19,1875.05,,,,,,,,,206.89,
1989-10-20,1864.32,,,,,,,,,206.87,
1989-10-23,1865.54,,,,,,,,,204.93,
1989-10-24,1832.88,,,,,,,,,202.8,
1989-10-25,1826.81,,,,,,,,,200.46,
1989-10-26,1815.99,,,,,,,,,201.38,
1989-10-27,1768.27,,,,,,,,,199.74,
1989-10-30,1804.99,,,,,,,,,197.62,
1989-10-31,1819.51,,,,,,,,,195.01,
1989-11-01,,,,,,,,,,197.53,
1989-11-02,1820.58,,,,,,,,,198.47,
1989-11-03,1808.04,,,,,,,,,196.94,
1989-11-06,1782.92,,,,,,,,,197.13,
1989-11-07,1770.97,,,,,,,,,195.52,
1989-11-08,1784.55,,,,,,,,,197.55,
1989-11-09,1801.09,,,,,,,,,199.3,
1989-11-10,1820.33,,,,,,,,,198.04,
1989-11-13,1819.51,,,,,,,,,197.99,
1989-11-14,1814.52,,,,,,,,,193.99,
1989-11-15,1816.63,,,,,,,,,190.46,
1989-11-16,1830.01,,,,,,,,,190.44,
1989-11-17,1837.66,,,,,,,,,186.25,
1989-11-20,1834.5,,,,,,,,,187.34,
1989-11-21,1825.21,,,,,,,,,184.75,
1989-11-22,1837.19,,,,,,,,,181.74,
1989-11-23,1843.56,,,,,,,,,182.54,
1989-11-24,1858.09,,,,,,,,,182.42,
1989-11-27,1863.81,,,,,,,,,184.03,
1989-11-28,1860.24,,,,,,,,,187.93,
1989-11-29,1872.3,,,,,,,,,190.41,
1989-11-30,1890.43,,,,,,,,,191.26,
1989-12-01,1919.72,,,,,,,,,189.21,
1989-12-04,1939.09,,,,,,,,,187.84,
1989-12-05,1939.26,,,,,,,,,188.87,
1989-12-06,1960.29,,,,,,,,,190.49,
1989-12-07,1965.63,,,,,,,,,191.79,
1989-12-08,1979.29,,,,,,,,,194.69,
1989-12-11,1971.09,,,,,,,,,195.68,
1989-12-12,1972.01,,,,,,,,,197.5,
1989-12-13,1960.42,,,,,,,,,200.64,
1989-12-14,1954.62,,,,,,,,,201.2,
1989-12-15,1949.42,,,,,,,,,202.44,
1989-12-18,1945.74,,,,,,,,,200.62,
1989-12-19,1932.02,,,,,,,,,200.59,
1989-12-20,1951.31,,,,,,,,,201.59,
1989-12-21,1976.83,,,,,,,,,201.83,
1989-12-22,1981.37,,,,,,,,,201.28,
1989-12-26,1977.49,,,,,,,,,,
1989-12-27,1985.66,,,,,,,,,203.91,
1989-12-28,1998.83,,,,,,,,,207.85,
1989-12-29,2001.08,,,,,,,,,208.48,
1990-01-02,1988.85,,,,,,,,,206.69,
1990-01-03,1979.89,,,,,,,,,208.44,
1990-01-04,2006.42,,,,,,,,,211.82,
1990-01-05,1994.36,,,,,,,,,214.36,
1990-01-08,1968.95,,,,,,,,,215.62,
1990-01-09,1970.28,,,,,,,,,219.73,
1990-01-10,1970.38,,,,,,,,,218.97,
1990-01-11,1992.89,,,,,,,,,219.22,
1990-01-12,1968.65,,,,,,,,,218.97,
1990-01-15,1962.89,,,,,,,,,215.52,
1990-01-16,1935.21,,,,,,,,,211.77,
1990-01-17,1953.14,,,,,,,,,215.81,
1990-01-18,1934.72,,,,,,,,,212.97,
1990-01-19,1925.95,,,,,,,,,210.31,
1990-01-22,1915.82,,,,,,,,,207.82,
1990-01-23,1912.36,,,,,,,,,206.92,
1990-01-24,1881.73,,,,,,,,,202.71,
1990-01-25,1893.23,,,,,,,,,206.58,
1990-01-26,1886.75,,,,,,,,,206.98,
1990-01-29,1904.71,,,,,,,,,207.19,
1990-01-30,1892.03,,,,,,,,,207.19,
1990-01-31,1882.88,,,,,,,,,209.26,
1990-02-01,1895.53,,,,,,,,,211.09,
1990-02-02,1924.7,,,,,,,,,213.01,
1990-02-05,1926.14,,,,,,,,,214.03,
1990-02-06,1916.33,,,,,,,,,212.78,
1990-02-07,1895.24,,,,,,,,,210.21,
1990-02-08,1905.51,,,,,,,,,210.38,
1990-02-09,1898.25,,,,,,,,,209.13,
1990-02-12,1867.4,,,,,,,,,205.47,
1990-02-13,1845.43,,,,,,,,,200.21,
1990-02-14,1853.99,,,,,,,,,198.42,
1990-02-15,1856.86,,,,,,,,,194.34,
1990-02-16,1871.12,,,,,,,,,196.93,
1990-02-19,1838.03,,,,,,,,,192.25,
1990-02-20,1820.16,,,,,,,,,189.47,
1990-02-21,1803.79,,,,,,,,,188.78,
1990-02-22,1836.91,,,,,,,,,194.09,
1990-02-23,1803.62,,,,,,,,,193.33,
1990-02-26,1804.1,,,,,,,,,191.9,
1990-02-27,1825.38,,,,,,,,,194.91,
1990-02-28,1849.68,,,,,,,,,195.72,
1990-03-01,1832.44,,,,,,,,,193.97,
1990-03-02,1860.48,,,,,,,,,193.21,
1990-03-05,1874.43,,,,,,,,,192.97,
1990-03-06,1872.3,,,,,,,,,193.58,
1990-03-07,1880.57,,,,,,,,,193.15,
1990-03-08,1917.99,,,,,,,,,191.91,
1990-03-09,1921.11,,,,,,,,,192.0,
1990-03-12,1912.59,,,,,,,,,190.95,
1990-03-13,1924.3,,,,,,,,,189.67,
1990-03-14,1946.37,,,,,,,,,189.68,
1990-03-15,1964.47,,,,,,,,,190.2,
1990-03-16,1958.82,,,,,,,,,189.71,
1990-03-19,1936.96,,,,,,,,,187.81,
1990-03-20,1925.39,,,,,,,,,188.75,
1990-03-21,1937.18,,,,,,,,,190.69,
1990-03-22,1914.11,,,,,,,,,191.03,
1990-03-23,1937.4,,,,,,,,,190.69,
1990-03-26,1964.16,,,,,,,,,191.08,
1990-03-27,1945.96,,,,,,,,,190.6,
1990-03-28,1939.33,,,,,,,,,190.0,
1990-03-29,1947.23,,,,,,,,,189.07,
1990-03-30,1971.79,,,,,,,,,187.88,
1990-04-02,1947.18,,,,,,,,,184.99,
1990-04-03,1985.55,,,,,,,,,186.27,
1990-04-04,2001.49,,,,,,,,,187.36,
1990-04-05,2028.06,,,,,,,,,187.31,
1990-04-06,2069.89,,,,,,,,,189.19,
1990-04-09,2083.9,,,,,,,,,189.68,
1990-04-10,2075.38,,,,,,,,,189.55,
1990-04-11,2103.1,,,,,,,,,188.9,
1990-04-12,2116.66,,,,,,,,,188.92,
1990-04-17,2126.34,,,,,,,,,190.67,
1990-04-18,2098.68,,,,,,,,,192.78,
1990-04-19,2097.12,,,,,,,,,193.51,
1990-04-20,2129.32,,,,,,,,,196.06,
1990-04-23,2089.77,,,,,,,,,196.0,
1990-04-24,2101.4,,,,,,,,,193.91,
1990-04-25,2091.57,,,,,,,,,193.56,
1990-04-26,2072.16,,,,,,,,,194.38,
1990-04-27,2066.27,,,,,,,,,192.95,
1990-04-30,2046.46,,,,,,,,,190.89,
1990-05-02,2066.03,,,,,,,,,191.26,
1990-05-03,2098.95,,,,,,,,,191.78,
1990-05-04,2102.64,,,,,,,,,192.95,
1990-05-07,2119.83,,,,,,,,,194.41,
1990-05-08,,,,,,,,,,195.03,
1990-05-09,2103.69,,,,,,,,,198.75,
1990-05-10,2104.56,,,,,,,,,200.82,
1990-05-11,2091.85,,,,,,,,,203.78,
1990-05-14,2090.14,,,,,,,,,206.1,
1990-05-15,2070.67,,,,,,,,,205.45,
1990-05-16,2070.7,,,,,,,,,203.43,
1990-05-17,2103.94,,,,,,,,,206.19,
1990-05-18,2100.17,,,,,,,,,206.99,
1990-05-21,2092.21,,,,,,,,,207.54,
1990-05-22,2115.0,,,,,,,,,208.63,
1990-05-23,2123.34,,,,,,,,,210.15,
1990-05-25,2111.9,,,,,,,,,213.06,
1990-05-28,2114.39,,,,,,,,,216.23,
1990-05-29,2123.09,,,,,,,,,213.9,
1990-05-30,2120.8,,,,,,,,,214.6,
1990-05-31,2107.51,,,,,,,,,215.52,
1990-06-01,2087.6,,,,,,,,,216.25,
1990-06-05,2069.43,,,,,,,,,220.69,
1990-06-06,2045.43,,,,,,,,,218.44,
1990-06-07,2050.45,,,,,,,,,217.94,
1990-06-08,2021.41,,,,,,,,,218.8,
1990-06-11,2002.38,,,,,,,,,217.55,
1990-06-12,2005.82,,,,,,,,,218.23,
1990-06-13,2025.59,,,,,,,,,217.11,
1990-06-14,2028.08,,,,,,,,,215.79,
1990-06-15,2011.87,,,,,,,,,216.93,
1990-06-18,1988.33,,,,,,,,,217.38,
1990-06-19,2000.14,,,,,,,,,216.67,
1990-06-20,2003.66,,,,,,,,,218.45,
1990-06-21,2007.98,,,,,,,,,219.74,
1990-06-22,2031.73,,,,,,,,,,
1990-06-25,2040.08,,,,,,,,,220.72,
1990-06-26,2053.4,,,,,,,,,221.7,
1990-06-27,2036.96,,,,,,,,,222.91,
1990-06-28,2038.41,,,,,,,,,225.19,
1990-06-29,2035.03,,,,,,,,,225.71,
1990-07-02,2029.54,,,,,,,,,226.19,
1990-07-03,2031.98,,,,,,,,,228.76,
1990-07-04,2015.93,,,,,,,,,230.93,
1990-07-05,1999.98,,,,,,,,,230.81,
1990-07-06,2001.9,,,,,,,,,230.26,
1990-07-09,1990.17,,,,,,,,,230.03,
1990-07-10,1963.02,,,,,,,,,230.15,
1990-07-11,1970.58,,,,,,,,,229.32,
1990-07-12,1975.18,,,,,,,,,230.07,
1990-07-13,1998.34,,,,,,,,,230.2,
1990-07-16,2015.59,,,,,,,,,229.15,
1990-07-17,2019.5,,,,,,,,,229.17,
1990-07-18,2029.6,,,,,,,,,228.4,
1990-07-19,2023.31,,,,,,,,,228.66,
1990-07-20,2030.6,,,,,,,,,228.68,
1990-07-23,1990.04,,,,,,,,,227.37,
1990-07-24,1995.61,,,,,,,,,225.25,
1990-07-25,1998.58,,,,,,,,,225.68,
1990-07-26,1984.37,,,,,,,,,225.84,
1990-07-27,1965.79,,,,,,,,,226.62,
1990-07-30,1955.35,,,,,,,,,225.15,
1990-07-31,1965.57,,,,,,,,,227.87,
1990-08-01,1960.07,,,,,,,,,228.86,
1990-08-02,1918.45,,,,,,,,,224.66,
1990-08-03,1869.45,,,,,,,,,223.71,
1990-08-06,1773.79,,,,,,,,,211.46,
1990-08-07,1811.84,,,,,,,,,212.69,
1990-08-08,1757.09,,,,,,,,,209.54,
1990-08-09,1779.86,,,,,,,,,212.6,
1990-08-10,1769.87,,,,,,,,,212.53,
1990-08-13,1721.01,,,,,,,,,207.09,
1990-08-14,1712.03,,,,,,,,,209.21,
1990-08-15,,,,,,,,,,209.66,
1990-08-16,1723.41,,,,,,,,,207.59,
1990-08-17,1665.0,,,,,,,,,200.72,
1990-08-20,1611.92,,,,,,,,,196.09,
1990-08-21,1546.51,,,,,,,,,190.16,
1990-08-22,1586.27,,,,,,,,,189.57,
1990-08-23,1553.35,,,,,,,,,181.67,
1990-08-24,1617.42,,,,,,,,,184.68,
1990-08-27,1699.72,,,,,,,,,195.29,
1990-08-28,1680.58,,,,,,,,,195.51,
1990-08-29,1698.66,,,,,,,,,197.79,
1990-08-30,1723.23,,,,,,,,,199.2,
1990-08-31,1690.17,,,,,,,,,197.02,
1990-09-03,1644.01,,,,,,,,,195.21,
1990-09-04,1620.93,,,,,,,,,191.4,
1990-09-05,1638.32,,,,,,,,,191.56,
1990-09-06,1609.51,,,,,,,,,190.6,
1990-09-07,1619.16,,,,,,,,,190.72,
1990-09-10,1661.76,,,,,,,,,192.22,
1990-09-11,1653.94,,,,,,,,,190.59,
1990-09-12,1648.09,,,,,,,,,191.29,
1990-09-13,1646.27,,,,,,,,,191.34,
1990-09-14,1614.93,,,,,,,,,190.06,
1990-09-17,1604.02,,,,,,,,,187.56,
1990-09-18,1579.93,,,,,,,,,182.41,
1990-09-19,1570.28,,,,,,,,,182.73,
1990-09-20,1540.6,,,,,,,,,182.04,
1990-09-21,1543.53,,,,,,,,,178.26,
1990-09-24,1502.8,,,,,,,,,172.14,
1990-09-25,1485.39,,,,,,,,,165.92,
1990-09-26,1499.17,,,,,,,,,161.91,
1990-09-27,1523.95,,,,,,,,,158.0,
1990-09-28,1491.76,,,,,,,,,151.12,
1990-10-01,1540.81,,,,,,,,,161.66,
1990-10-02,1572.94,,,,,,,,,170.87,
1990-10-03,1567.48,,,,,,,,,166.09,
1990-10-04,1552.74,,,,,,,,,167.2,
1990-10-05,1551.93,,,,,,,,,163.54,
1990-10-08,1586.16,,,,,,,,,168.94,
1990-10-09,1551.46,,,,,,,,,168.14,
1990-10-10,1540.12,,,,,,,,,165.87,
1990-10-11,1541.76,,,,,,,,,165.51,
1990-10-12,1575.7,,,,,,,,,164.4,
1990-10-15,1598.91,,,,,,,,,164.89,
1990-10-16,1601.92,,,,,,,,,163.26,
1990-10-17,1616.0,,,,,,,,,156.31,
1990-10-18,1647.67,,,,,,,,,157.38,
1990-10-19,1644.7,,,,,,,,,157.23,
1990-10-22,1639.95,,,,,,,,,162.09,
1990-10-23,1676.17,,,,,,,,,164.0,
1990-10-24,1667.24,,,,,,,,,162.26,
1990-10-25,1645.99,,,,,,,,,163.05,
1990-10-26,1618.58,,,,,,,,,161.09,
1990-10-29,1627.9,,,,,,,,,159.16,
1990-10-30,1613.59,,,,,,,,,156.42,
1990-10-31,1645.57,,,,,,,,,155.46,
1990-11-01,,,,,,,,,,153.98,
1990-11-02,1634.8,,,,,,,,,153.77,
1990-11-05,1620.57,,,,,,,,,153.27,
1990-11-06,1613.49,,,,,,,,,153.11,
1990-11-07,1583.46,,,,,,,,,150.25,
1990-11-08,1569.86,,,,,,,,,147.98,
1990-11-09,1572.83,,,,,,,,,147.95,
1990-11-12,1597.34,,,,,,,,,149.68,
1990-11-13,1610.13,,,,,,,,,152.94,
1990-11-14,1599.13,,,,,,,,,150.2,
1990-11-15,1598.02,,,,,,,,,150.91,
1990-11-16,1612.1,,,,,,,,,150.87,
1990-11-19,1633.65,,,,,,,,,150.21,
1990-11-20,1633.15,,,,,,,,,148.38,
1990-11-21,1626.97,,,,,,,,,146.56,
1990-11-22,1639.68,,,,,,,,,144.89,
1990-11-23,1640.06,,,,,,,,,142.46,
1990-11-26,1607.24,,,,,,,,,140.94,
1990-11-27,1605.92,,,,,,,,,139.28,
1990-11-28,1601.25,,,,,,,,,141.32,
1990-11-29,1607.06,,,,,,,,,142.07,
1990-11-30,1605.12,,,,,,,,,144.89,
1990-12-03,1644.87,,,,,,,,,152.33,
1990-12-04,1646.53,,,,,,,,,152.01,
1990-12-05,1660.44,,,,,,,,,152.74,
1990-12-06,1693.52,,,,,,,,,157.98,
1990-12-07,1690.71,,,,,,,,,158.19,
1990-12-10,1675.01,,,,,,,,,158.53,
1990-12-11,1665.54,,,,,,,,,156.36,
1990-12-12,1667.85,,,,,,,,,154.63,
1990-12-13,1659.4,,,,,,,,,155.67,
1990-12-14,1635.52,,,,,,,,,154.9,
1990-12-17,1606.23,,,,,,,,,151.49,
1990-12-18,1591.65,,,,,,,,,150.64,
1990-12-19,1589.32,,,,,,,,,152.51,
1990-12-20,1552.72,,,,,,,,,148.88,
1990-12-21,1563.97,,,,,,,,,149.22,
1990-12-24,1563.97,,,,,,,,,,
1990-12-26,1536.89,,,,,,,,,,
1990-12-27,1528.9,,,,,,,,,148.75,
1990-12-28,1517.93,,,,,,,,,150.33,
1990-12-31,1517.93,,,,,,,,,,
1991-01-02,1505.1,,,,,,,,,145.19,
1991-01-03,1539.5,,,,,,,,,145.18,
1991-01-04,1547.66,,,,,,,,,144.35,
1991-01-07,1507.87,,,,,,,,,140.47,
1991-01-08,1502.77,,,,,,,,,138.25,
1991-01-09,1552.19,,,,,,,,,141.79,
1991-01-10,1507.09,,,,,,,,,141.92,
1991-01-11,1494.94,,,,,,,,,143.38,
1991-01-14,1441.17,,,,,,,,,139.12,
1991-01-15,1457.27,,,,,,,,,139.72,
1991-01-16,1457.77,,,,,,,,,141.72,
1991-01-17,1560.47,,,,,,,,,152.71,
1991-01-18,1560.27,,,,,,,,,152.54,
1991-01-21,1553.57,,,,,,,,,149.62,
1991-01-22,1548.64,,,,,,,,,151.57,
1991-01-23,1522.39,,,,,,,,,153.56,
1991-01-24,1553.77,,,,,,,,,155.72,
1991-01-25,1563.0,,,,,,,,,157.31,
1991-01-28,1565.69,,,,,,,,,164.41,
1991-01-29,1554.49,,,,,,,,,167.35,
1991-01-30,1582.45,,,,,,,,,168.85,
1991-01-31,1580.67,,,,,,,,,168.69,
1991-02-01,1578.08,,,,,,,,,169.7,
1991-02-04,1581.73,,,,,,,,,171.75,
1991-02-05,1606.38,,,,,,,,,171.07,
1991-02-06,1598.11,,,,,,,,,169.67,
1991-02-07,1598.22,,,,,,,,,164.94,
1991-02-08,1622.75,,,,,,,,,168.18,
1991-02-11,1637.29,,,,,,,,,167.79,
1991-02-12,1626.24,,,,,,,,,167.49,
1991-02-13,1635.84,,,,,,,,,166.64,
1991-02-14,1652.68,,,,,,,,,166.77,
1991-02-15,1670.39,,,,,,,,,171.3,
1991-02-18,1694.96,,,,,,,,,173.38,
1991-02-19,1700.93,,,,,,,,,175.8,
1991-02-20,1693.07,,,,,,,,,176.35,
1991-02-21,1709.72,,,,,,,,,176.19,
1991-02-22,1716.88,,,,,,,,,178.87,
1991-02-25,1745.17,,,,,,,,,183.56,
1991-02-26,1712.31,,,,,,,,,185.99,
1991-02-27,1731.02,,,,,,,,,186.96,
1991-02-28,1759.79,,,,,,,,,188.46,
1991-03-01,1746.79,,,,,,,,,187.31,
1991-03-04,1766.74,,,,,,,,,188.01,
1991-03-05,1800.63,,,,,,,,,189.5,
1991-03-06,1821.01,,,,,,,,,193.9,
1991-03-07,1831.85,,,,,,,,,196.3,
1991-03-08,1828.14,,,,,,,,,196.35,
1991-03-11,1796.7,,,,,,,,,196.02,
1991-03-12,1795.48,,,,,,,,,194.78,
1991-03-13,1781.17,,,,,,,,,195.91,
1991-03-14,1816.81,,,,,,,,,197.16,
1991-03-15,1800.49,,,,,,,,,198.33,
1991-03-18,1777.91,,,,,,,,,199.6,
1991-03-19,1740.97,,,,,,,,,193.65,
1991-03-20,1752.22,,,,,,,,,193.28,
1991-03-21,1771.32,,,,,,,,,193.61,
1991-03-22,1772.14,,,,,,,,,192.98,
1991-03-25,1773.55,,,,,,,,,191.85,
1991-03-26,1775.09,,,,,,,,,190.9,
1991-03-27,1797.06,,,,,,,,,193.22,
1991-03-28,1816.36,,,,,,,,,193.29,
1991-04-02,1827.1,,,,,,,,,193.03,
1991-04-03,1851.89,,,,,,,,,197.0,
1991-04-04,1836.21,,,,,,,,,197.15,
1991-04-05,1851.71,,,,,,,,,195.56,
1991-04-08,1847.57,,,,,,,,,193.29,
1991-04-09,1845.96,,,,,,,,,191.27,
1991-04-10,1816.92,,,,,,,,,190.03,
1991-04-11,1825.6,,,,,,,,,190.27,
1991-04-12,1821.43,,,,,,,,,192.78,
1991-04-15,1822.35,,,,,,,,,193.02,
