Date,shanghai_composite
16-Aug-17,"3,246.45"
15-Aug-17,"3,251.26"
14-Aug-17,"3,237.36"
11-Aug-17,"3,208.54"
10-Aug-17,"3,261.75"
9-Aug-17,"3,275.57"
8-Aug-17,"3,281.87"
7-Aug-17,"3,279.46"
4-Aug-17,"3,262.08"
3-Aug-17,"3,272.93"
2-Aug-17,"3,285.06"
1-Aug-17,"3,292.64"
31-Jul-17,"3,273.03"
28-Jul-17,"3,253.24"
27-Jul-17,"3,249.78"
26-Jul-17,"3,247.67"
25-Jul-17,"3,243.69"
24-Jul-17,"3,250.60"
21-Jul-17,"3,237.98"
20-Jul-17,"3,244.86"
19-Jul-17,"3,230.98"
18-Jul-17,"3,187.57"
17-Jul-17,"3,176.46"
14-Jul-17,"3,222.42"
13-Jul-17,"3,218.16"
12-Jul-17,"3,197.54"
11-Jul-17,"3,203.04"
10-Jul-17,"3,212.63"
7-Jul-17,"3,217.96"
6-Jul-17,"3,212.44"
5-Jul-17,"3,207.13"
4-Jul-17,"3,182.80"
3-Jul-17,"3,195.91"
30-Jun-17,"3,192.43"
29-Jun-17,"3,188.06"
28-Jun-17,"3,173.20"
27-Jun-17,"3,191.20"
26-Jun-17,"3,185.44"
23-Jun-17,"3,157.87"
22-Jun-17,"3,147.45"
21-Jun-17,"3,156.21"
20-Jun-17,"3,140.01"
19-Jun-17,"3,144.37"
16-Jun-17,"3,123.17"
15-Jun-17,"3,132.49"
14-Jun-17,"3,130.67"
13-Jun-17,"3,153.74"
12-Jun-17,"3,139.88"
9-Jun-17,"3,158.40"
8-Jun-17,"3,150.33"
7-Jun-17,"3,140.32"
6-Jun-17,"3,102.13"
5-Jun-17,"3,091.66"
2-Jun-17,"3,105.54"
1-Jun-17,"3,102.62"
31-May-17,"3,117.18"
26-May-17,"3,110.06"
25-May-17,"3,107.83"
24-May-17,"3,064.08"
23-May-17,"3,061.95"
22-May-17,"3,075.68"
19-May-17,"3,090.63"
18-May-17,"3,090.14"
17-May-17,"3,104.44"
16-May-17,"3,112.96"
15-May-17,"3,090.23"
12-May-17,"3,083.51"
11-May-17,"3,061.50"
10-May-17,"3,052.78"
9-May-17,"3,080.53"
8-May-17,"3,078.61"
5-May-17,"3,103.04"
4-May-17,"3,127.37"
3-May-17,"3,135.35"
2-May-17,"3,143.71"
28-Apr-17,"3,154.66"
27-Apr-17,"3,152.19"
26-Apr-17,"3,140.85"
25-Apr-17,"3,134.57"
24-Apr-17,"3,129.53"
21-Apr-17,"3,173.15"
20-Apr-17,"3,172.10"
19-Apr-17,"3,170.69"
18-Apr-17,"3,196.71"
17-Apr-17,"3,222.17"
14-Apr-17,"3,246.07"
13-Apr-17,"3,275.96"
12-Apr-17,"3,273.83"
11-Apr-17,"3,288.97"
10-Apr-17,"3,269.39"
7-Apr-17,"3,286.62"
6-Apr-17,"3,281.00"
5-Apr-17,"3,270.31"
31-Mar-17,"3,222.51"
30-Mar-17,"3,210.24"
29-Mar-17,"3,241.31"
28-Mar-17,"3,252.95"
27-Mar-17,"3,266.96"
24-Mar-17,"3,269.45"
23-Mar-17,"3,248.55"
22-Mar-17,"3,245.22"
21-Mar-17,"3,261.61"
20-Mar-17,"3,250.81"
17-Mar-17,"3,237.45"
16-Mar-17,"3,268.94"
15-Mar-17,"3,241.76"
14-Mar-17,"3,239.33"
13-Mar-17,"3,237.02"
10-Mar-17,"3,212.76"
9-Mar-17,"3,216.75"
8-Mar-17,"3,240.66"
7-Mar-17,"3,242.41"
6-Mar-17,"3,233.87"
3-Mar-17,"3,218.31"
2-Mar-17,"3,230.03"
1-Mar-17,"3,246.93"
28-Feb-17,"3,241.73"
27-Feb-17,"3,228.66"
24-Feb-17,"3,253.43"
23-Feb-17,"3,251.38"
22-Feb-17,"3,261.22"
21-Feb-17,"3,253.33"
20-Feb-17,"3,239.96"
17-Feb-17,"3,202.08"
16-Feb-17,"3,229.62"
15-Feb-17,"3,212.99"
14-Feb-17,"3,217.93"
13-Feb-17,"3,216.84"
10-Feb-17,"3,196.70"
9-Feb-17,"3,183.18"
8-Feb-17,"3,166.98"
7-Feb-17,"3,153.09"
6-Feb-17,"3,156.98"
3-Feb-17,"3,140.17"
26-Jan-17,"3,159.17"
25-Jan-17,"3,149.55"
24-Jan-17,"3,142.55"
23-Jan-17,"3,136.77"
20-Jan-17,"3,123.14"
19-Jan-17,"3,101.30"
18-Jan-17,"3,113.01"
17-Jan-17,"3,108.77"
16-Jan-17,"3,103.43"
13-Jan-17,"3,112.76"
12-Jan-17,"3,119.29"
11-Jan-17,"3,136.75"
10-Jan-17,"3,161.67"
9-Jan-17,"3,171.24"
6-Jan-17,"3,154.32"
5-Jan-17,"3,165.41"
4-Jan-17,"3,158.79"
3-Jan-17,"3,135.92"
30-Dec-16,"3,103.64"
29-Dec-16,"3,096.10"
28-Dec-16,"3,102.24"
27-Dec-16,"3,114.66"
26-Dec-16,"3,122.57"
23-Dec-16,"3,110.15"
22-Dec-16,"3,139.56"
21-Dec-16,"3,137.43"
20-Dec-16,"3,102.88"
19-Dec-16,"3,118.08"
16-Dec-16,"3,122.98"
15-Dec-16,"3,117.68"
14-Dec-16,"3,140.53"
13-Dec-16,"3,155.04"
12-Dec-16,"3,152.97"
9-Dec-16,"3,232.88"
8-Dec-16,"3,215.37"
7-Dec-16,"3,222.24"
6-Dec-16,"3,199.65"
5-Dec-16,"3,204.71"
2-Dec-16,"3,243.84"
1-Dec-16,"3,273.31"
30-Nov-16,"3,250.03"
29-Nov-16,"3,282.92"
28-Nov-16,"3,277.00"
25-Nov-16,"3,261.94"
24-Nov-16,"3,241.74"
23-Nov-16,"3,241.14"
22-Nov-16,"3,248.35"
21-Nov-16,"3,218.15"
18-Nov-16,"3,192.86"
17-Nov-16,"3,208.45"
16-Nov-16,"3,205.06"
15-Nov-16,"3,206.99"
14-Nov-16,"3,210.37"
11-Nov-16,"3,196.04"
10-Nov-16,"3,171.28"
9-Nov-16,"3,128.37"
8-Nov-16,"3,147.89"
7-Nov-16,"3,133.33"
4-Nov-16,"3,125.32"
3-Nov-16,"3,128.94"
2-Nov-16,"3,102.73"
1-Nov-16,"3,122.44"
31-Oct-16,"3,100.49"
28-Oct-16,"3,104.27"
27-Oct-16,"3,112.35"
26-Oct-16,"3,116.31"
25-Oct-16,"3,131.94"
24-Oct-16,"3,128.25"
21-Oct-16,"3,090.94"
20-Oct-16,"3,084.46"
19-Oct-16,"3,084.72"
18-Oct-16,"3,083.88"
17-Oct-16,"3,041.17"
14-Oct-16,"3,063.81"
13-Oct-16,"3,061.35"
12-Oct-16,"3,058.50"
11-Oct-16,"3,065.25"
10-Oct-16,"3,048.14"
30-Sep-16,"3,004.70"
29-Sep-16,"2,998.48"
28-Sep-16,"2,987.86"
27-Sep-16,"2,998.17"
26-Sep-16,"2,980.43"
23-Sep-16,"3,033.90"
22-Sep-16,"3,042.31"
21-Sep-16,"3,025.87"
20-Sep-16,"3,023.00"
19-Sep-16,"3,026.05"
14-Sep-16,"3,002.85"
13-Sep-16,"3,023.51"
12-Sep-16,"3,021.98"
9-Sep-16,"3,078.85"
8-Sep-16,"3,095.95"
7-Sep-16,"3,091.93"
6-Sep-16,"3,090.71"
5-Sep-16,"3,072.10"
2-Sep-16,"3,067.35"
1-Sep-16,"3,063.31"
31-Aug-16,"3,085.49"
30-Aug-16,"3,074.68"
29-Aug-16,"3,070.03"
26-Aug-16,"3,070.31"
25-Aug-16,"3,068.33"
24-Aug-16,"3,085.88"
23-Aug-16,"3,089.71"
22-Aug-16,"3,084.81"
19-Aug-16,"3,108.10"
18-Aug-16,"3,104.11"
17-Aug-16,"3,109.55"
16-Aug-16,"3,110.04"
15-Aug-16,"3,125.20"
12-Aug-16,"3,050.67"
11-Aug-16,"3,002.64"
10-Aug-16,"3,018.75"
9-Aug-16,"3,025.68"
8-Aug-16,"3,004.28"
5-Aug-16,"2,976.70"
4-Aug-16,"2,982.43"
3-Aug-16,"2,978.46"
2-Aug-16,"2,971.28"
1-Aug-16,"2,953.39"
29-Jul-16,"2,979.34"
28-Jul-16,"2,994.32"
27-Jul-16,"2,992.00"
26-Jul-16,"3,050.17"
25-Jul-16,"3,015.83"
22-Jul-16,"3,012.82"
21-Jul-16,"3,039.01"
20-Jul-16,"3,027.90"
19-Jul-16,"3,036.60"
18-Jul-16,"3,043.56"
15-Jul-16,"3,054.30"
14-Jul-16,"3,054.02"
13-Jul-16,"3,060.69"
12-Jul-16,"3,049.38"
11-Jul-16,"2,994.92"
8-Jul-16,"2,988.09"
7-Jul-16,"3,016.85"
6-Jul-16,"3,017.29"
5-Jul-16,"3,006.39"
4-Jul-16,"2,988.60"
1-Jul-16,"2,932.48"
30-Jun-16,"2,929.61"
29-Jun-16,"2,931.59"
28-Jun-16,"2,912.56"
27-Jun-16,"2,895.70"
24-Jun-16,"2,854.29"
23-Jun-16,"2,891.96"
22-Jun-16,"2,905.55"
21-Jun-16,"2,878.56"
20-Jun-16,"2,888.81"
17-Jun-16,"2,885.11"
16-Jun-16,"2,872.82"
15-Jun-16,"2,887.21"
14-Jun-16,"2,842.19"
13-Jun-16,"2,833.07"
8-Jun-16,"2,927.16"
7-Jun-16,"2,936.04"
6-Jun-16,"2,934.10"
3-Jun-16,"2,938.68"
2-Jun-16,"2,925.23"
1-Jun-16,"2,913.51"
31-May-16,"2,916.62"
30-May-16,"2,822.45"
27-May-16,"2,821.05"
26-May-16,"2,822.44"
25-May-16,"2,815.09"
24-May-16,"2,821.67"
23-May-16,"2,843.64"
20-May-16,"2,825.48"
19-May-16,"2,806.91"
18-May-16,"2,807.51"
17-May-16,"2,843.68"
16-May-16,"2,850.86"
13-May-16,"2,827.11"
12-May-16,"2,835.86"
11-May-16,"2,837.04"
10-May-16,"2,832.59"
9-May-16,"2,832.11"
6-May-16,"2,913.25"
5-May-16,"2,997.84"
4-May-16,"2,991.27"
3-May-16,"2,992.64"
29-Apr-16,"2,938.32"
28-Apr-16,"2,945.59"
27-Apr-16,"2,953.67"
26-Apr-16,"2,964.70"
25-Apr-16,"2,946.67"
22-Apr-16,"2,959.24"
21-Apr-16,"2,952.89"
20-Apr-16,"2,972.58"
19-Apr-16,"3,042.82"
18-Apr-16,"3,033.66"
15-Apr-16,"3,078.12"
14-Apr-16,"3,082.36"
13-Apr-16,"3,066.64"
12-Apr-16,"3,023.65"
11-Apr-16,"3,033.96"
8-Apr-16,"2,984.96"
7-Apr-16,"3,008.42"
6-Apr-16,"3,050.59"
5-Apr-16,"3,053.07"
1-Apr-16,"3,009.53"
31-Mar-16,"3,003.92"
30-Mar-16,"3,000.64"
29-Mar-16,"2,919.83"
28-Mar-16,"2,957.82"
25-Mar-16,"2,979.43"
24-Mar-16,"2,960.97"
23-Mar-16,"3,009.96"
22-Mar-16,"2,999.36"
21-Mar-16,"3,018.80"
18-Mar-16,"2,955.15"
17-Mar-16,"2,904.83"
16-Mar-16,"2,870.43"
15-Mar-16,"2,864.37"
14-Mar-16,"2,859.50"
11-Mar-16,"2,810.31"
10-Mar-16,"2,804.73"
9-Mar-16,"2,862.56"
8-Mar-16,"2,901.39"
7-Mar-16,"2,897.34"
4-Mar-16,"2,874.15"
3-Mar-16,"2,859.76"
2-Mar-16,"2,849.68"
1-Mar-16,"2,733.17"
29-Feb-16,"2,687.98"
26-Feb-16,"2,767.21"
25-Feb-16,"2,741.25"
24-Feb-16,"2,928.90"
23-Feb-16,"2,903.33"
22-Feb-16,"2,927.18"
19-Feb-16,"2,860.02"
18-Feb-16,"2,862.89"
17-Feb-16,"2,867.34"
16-Feb-16,"2,836.57"
15-Feb-16,"2,746.20"
5-Feb-16,"2,763.49"
4-Feb-16,"2,781.02"
3-Feb-16,"2,739.25"
2-Feb-16,"2,749.57"
1-Feb-16,"2,688.85"
29-Jan-16,"2,737.60"
28-Jan-16,"2,655.66"
27-Jan-16,"2,735.56"
26-Jan-16,"2,749.79"
25-Jan-16,"2,938.51"
22-Jan-16,"2,916.56"
21-Jan-16,"2,880.48"
20-Jan-16,"2,976.69"
19-Jan-16,"3,007.74"
18-Jan-16,"2,913.84"
15-Jan-16,"2,900.97"
14-Jan-16,"3,007.65"
13-Jan-16,"2,949.60"
12-Jan-16,"3,022.86"
11-Jan-16,"3,016.70"
8-Jan-16,"3,186.41"
7-Jan-16,"3,125.00"
6-Jan-16,"3,361.84"
5-Jan-16,"3,287.71"
4-Jan-16,"3,296.26"
31-Dec-15,"3,539.18"
30-Dec-15,"3,572.88"
29-Dec-15,"3,563.74"
28-Dec-15,"3,533.78"
25-Dec-15,"3,627.91"
24-Dec-15,"3,612.49"
23-Dec-15,"3,636.09"
22-Dec-15,"3,651.77"
21-Dec-15,"3,642.47"
18-Dec-15,"3,578.96"
17-Dec-15,"3,580.00"
16-Dec-15,"3,516.19"
15-Dec-15,"3,510.35"
14-Dec-15,"3,520.67"
11-Dec-15,"3,434.58"
10-Dec-15,"3,455.50"
9-Dec-15,"3,472.44"
8-Dec-15,"3,470.07"
7-Dec-15,"3,536.93"
4-Dec-15,"3,524.99"
3-Dec-15,"3,584.82"
2-Dec-15,"3,536.91"
1-Dec-15,"3,456.31"
30-Nov-15,"3,445.40"
27-Nov-15,"3,436.30"
26-Nov-15,"3,635.55"
25-Nov-15,"3,647.93"
24-Nov-15,"3,616.11"
23-Nov-15,"3,610.31"
20-Nov-15,"3,630.50"
19-Nov-15,"3,617.06"
18-Nov-15,"3,568.47"
17-Nov-15,"3,604.80"
16-Nov-15,"3,606.96"
13-Nov-15,"3,580.84"
12-Nov-15,"3,632.90"
11-Nov-15,"3,650.25"
10-Nov-15,"3,640.49"
9-Nov-15,"3,646.88"
6-Nov-15,"3,590.03"
5-Nov-15,"3,522.82"
4-Nov-15,"3,459.64"
3-Nov-15,"3,316.70"
2-Nov-15,"3,325.08"
30-Oct-15,"3,382.56"
29-Oct-15,"3,387.32"
28-Oct-15,"3,375.20"
27-Oct-15,"3,434.34"
26-Oct-15,"3,429.58"
23-Oct-15,"3,412.43"
22-Oct-15,"3,368.74"
21-Oct-15,"3,320.68"
20-Oct-15,"3,425.33"
19-Oct-15,"3,386.70"
16-Oct-15,"3,391.35"
15-Oct-15,"3,338.07"
14-Oct-15,"3,262.44"
13-Oct-15,"3,293.23"
12-Oct-15,"3,287.66"
9-Oct-15,"3,183.15"
8-Oct-15,"3,143.36"
30-Sep-15,"3,052.78"
29-Sep-15,"3,038.14"
28-Sep-15,"3,100.76"
25-Sep-15,"3,092.35"
24-Sep-15,"3,142.69"
23-Sep-15,"3,115.89"
22-Sep-15,"3,185.62"
21-Sep-15,"3,156.54"
18-Sep-15,"3,097.92"
17-Sep-15,"3,086.06"
16-Sep-15,"3,152.26"
15-Sep-15,"3,005.17"
14-Sep-15,"3,114.80"
11-Sep-15,"3,200.23"
10-Sep-15,"3,197.89"
9-Sep-15,"3,243.09"
8-Sep-15,"3,170.45"
7-Sep-15,"3,080.42"
2-Sep-15,"3,160.17"
1-Sep-15,"3,166.62"
31-Aug-15,"3,205.99"
28-Aug-15,"3,232.35"
27-Aug-15,"3,083.59"
26-Aug-15,"2,927.29"
25-Aug-15,"2,964.97"
24-Aug-15,"3,209.91"
21-Aug-15,"3,507.74"
20-Aug-15,"3,664.29"
19-Aug-15,"3,794.11"
18-Aug-15,"3,748.16"
17-Aug-15,"3,993.67"
14-Aug-15,"3,965.33"
13-Aug-15,"3,954.56"
12-Aug-15,"3,886.32"
11-Aug-15,"3,927.91"
10-Aug-15,"3,928.42"
7-Aug-15,"3,744.20"
6-Aug-15,"3,661.54"
5-Aug-15,"3,694.57"
4-Aug-15,"3,756.54"
3-Aug-15,"3,622.91"
31-Jul-15,"3,663.73"
30-Jul-15,"3,705.77"
29-Jul-15,"3,789.17"
28-Jul-15,"3,663.00"
27-Jul-15,"3,725.56"
24-Jul-15,"4,070.91"
23-Jul-15,"4,123.92"
22-Jul-15,"4,026.05"
21-Jul-15,"4,017.67"
20-Jul-15,"3,992.11"
17-Jul-15,"3,957.35"
16-Jul-15,"3,823.18"
15-Jul-15,"3,805.70"
14-Jul-15,"3,924.49"
13-Jul-15,"3,970.39"
10-Jul-15,"3,877.80"
9-Jul-15,"3,709.33"
8-Jul-15,"3,507.19"
7-Jul-15,"3,727.12"
6-Jul-15,"3,775.91"
3-Jul-15,"3,686.92"
2-Jul-15,"3,912.77"
1-Jul-15,"4,053.70"
30-Jun-15,"4,277.22"
29-Jun-15,"4,053.03"
26-Jun-15,"4,192.87"
25-Jun-15,"4,527.78"
24-Jun-15,"4,690.15"
23-Jun-15,"4,576.49"
19-Jun-15,"4,478.36"
18-Jun-15,"4,785.36"
17-Jun-15,"4,967.90"
16-Jun-15,"4,887.43"
15-Jun-15,"5,062.99"
12-Jun-15,"5,166.35"
11-Jun-15,"5,121.59"
10-Jun-15,"5,106.04"
9-Jun-15,"5,113.53"
8-Jun-15,"5,131.88"
5-Jun-15,"5,023.10"
4-Jun-15,"4,947.10"
3-Jun-15,"4,909.98"
2-Jun-15,"4,910.53"
1-Jun-15,"4,828.74"
29-May-15,"4,611.74"
28-May-15,"4,620.27"
27-May-15,"4,941.71"
26-May-15,"4,910.90"
25-May-15,"4,813.80"
22-May-15,"4,657.60"
21-May-15,"4,529.42"
20-May-15,"4,446.29"
19-May-15,"4,417.55"
18-May-15,"4,283.49"
15-May-15,"4,308.69"
14-May-15,"4,378.31"
13-May-15,"4,375.76"
12-May-15,"4,401.22"
11-May-15,"4,333.58"
8-May-15,"4,205.92"
7-May-15,"4,112.21"
6-May-15,"4,229.27"
5-May-15,"4,298.71"
4-May-15,"4,480.46"
30-Apr-15,"4,441.66"
29-Apr-15,"4,476.62"
28-Apr-15,"4,476.21"
27-Apr-15,"4,527.40"
24-Apr-15,"4,393.69"
23-Apr-15,"4,414.51"
22-Apr-15,"4,398.49"
21-Apr-15,"4,293.62"
20-Apr-15,"4,217.08"
17-Apr-15,"4,287.30"
16-Apr-15,"4,194.82"
15-Apr-15,"4,084.16"
14-Apr-15,"4,135.57"
13-Apr-15,"4,121.71"
10-Apr-15,"4,034.31"
9-Apr-15,"3,957.53"
8-Apr-15,"3,994.81"
7-Apr-15,"3,961.38"
3-Apr-15,"3,863.93"
2-Apr-15,"3,825.78"
1-Apr-15,"3,810.29"
31-Mar-15,"3,747.90"
30-Mar-15,"3,786.57"
27-Mar-15,"3,691.10"
26-Mar-15,"3,682.10"
25-Mar-15,"3,660.73"
24-Mar-15,"3,691.41"
23-Mar-15,"3,687.73"
20-Mar-15,"3,617.32"
19-Mar-15,"3,582.27"
18-Mar-15,"3,577.30"
17-Mar-15,"3,502.85"
16-Mar-15,"3,449.30"
13-Mar-15,"3,372.91"
12-Mar-15,"3,349.32"
11-Mar-15,"3,290.90"
10-Mar-15,"3,286.07"
9-Mar-15,"3,302.41"
6-Mar-15,"3,241.19"
5-Mar-15,"3,248.48"
4-Mar-15,"3,279.53"
3-Mar-15,"3,263.05"
2-Mar-15,"3,336.28"
27-Feb-15,"3,310.30"
26-Feb-15,"3,298.36"
25-Feb-15,"3,228.84"
17-Feb-15,"3,246.91"
16-Feb-15,"3,222.36"
13-Feb-15,"3,203.83"
12-Feb-15,"3,173.42"
11-Feb-15,"3,157.70"
10-Feb-15,"3,141.59"
9-Feb-15,"3,095.12"
6-Feb-15,"3,075.91"
5-Feb-15,"3,136.53"
4-Feb-15,"3,174.13"
3-Feb-15,"3,204.91"
2-Feb-15,"3,128.30"
30-Jan-15,"3,210.36"
29-Jan-15,"3,262.30"
28-Jan-15,"3,305.74"
27-Jan-15,"3,352.96"
26-Jan-15,"3,383.18"
23-Jan-15,"3,351.76"
22-Jan-15,"3,343.34"
21-Jan-15,"3,323.61"
20-Jan-15,"3,173.05"
19-Jan-15,"3,116.35"
16-Jan-15,"3,376.49"
15-Jan-15,"3,336.45"
14-Jan-15,"3,222.44"
13-Jan-15,"3,235.30"
12-Jan-15,"3,229.32"
9-Jan-15,"3,285.41"
8-Jan-15,"3,293.46"
7-Jan-15,"3,373.95"
6-Jan-15,"3,351.45"
5-Jan-15,"3,350.52"
31-Dec-14,"3,234.68"
30-Dec-14,"3,165.81"
29-Dec-14,"3,168.02"
26-Dec-14,"3,157.60"
25-Dec-14,"3,072.54"
24-Dec-14,"2,972.53"
23-Dec-14,"3,032.61"
22-Dec-14,"3,127.44"
19-Dec-14,"3,108.60"
18-Dec-14,"3,057.52"
17-Dec-14,"3,061.02"
16-Dec-14,"3,021.52"
15-Dec-14,"2,953.42"
12-Dec-14,"2,938.17"
11-Dec-14,"2,925.74"
10-Dec-14,"2,940.01"
9-Dec-14,"2,856.27"
8-Dec-14,"3,020.26"
5-Dec-14,"2,937.65"
4-Dec-14,"2,899.46"
3-Dec-14,"2,779.53"
2-Dec-14,"2,763.54"
1-Dec-14,"2,680.16"
28-Nov-14,"2,682.83"
27-Nov-14,"2,630.49"
26-Nov-14,"2,604.35"
25-Nov-14,"2,567.60"
24-Nov-14,"2,532.88"
21-Nov-14,"2,486.79"
20-Nov-14,"2,452.66"
19-Nov-14,"2,450.99"
18-Nov-14,"2,456.37"
17-Nov-14,"2,474.01"
14-Nov-14,"2,478.82"
13-Nov-14,"2,485.61"
12-Nov-14,"2,494.48"
11-Nov-14,"2,469.67"
10-Nov-14,"2,473.67"
7-Nov-14,"2,418.17"
6-Nov-14,"2,425.86"
5-Nov-14,"2,419.25"
4-Nov-14,"2,430.68"
3-Nov-14,"2,430.03"
31-Oct-14,"2,420.18"
30-Oct-14,"2,391.08"
29-Oct-14,"2,373.03"
28-Oct-14,"2,337.87"
27-Oct-14,"2,290.44"
24-Oct-14,"2,302.28"
23-Oct-14,"2,302.42"
22-Oct-14,"2,326.55"
21-Oct-14,"2,339.66"
20-Oct-14,"2,356.73"
17-Oct-14,"2,341.18"
16-Oct-14,"2,356.50"
15-Oct-14,"2,373.67"
14-Oct-14,"2,359.47"
13-Oct-14,"2,366.01"
10-Oct-14,"2,374.54"
9-Oct-14,"2,389.37"
8-Oct-14,"2,382.79"
30-Sep-14,"2,363.87"
29-Sep-14,"2,357.71"
26-Sep-14,"2,347.72"
25-Sep-14,"2,345.10"
24-Sep-14,"2,343.57"
23-Sep-14,"2,309.72"
22-Sep-14,"2,289.87"
19-Sep-14,"2,329.45"
18-Sep-14,"2,315.93"
17-Sep-14,"2,307.89"
16-Sep-14,"2,296.56"
15-Sep-14,"2,339.14"
12-Sep-14,"2,331.95"
11-Sep-14,"2,311.68"
10-Sep-14,"2,318.31"
9-Sep-14,"2,326.53"
5-Sep-14,"2,326.43"
4-Sep-14,"2,306.86"
3-Sep-14,"2,288.63"
2-Sep-14,"2,266.05"
1-Sep-14,"2,235.51"
29-Aug-14,"2,217.20"
28-Aug-14,"2,195.82"
27-Aug-14,"2,209.47"
26-Aug-14,"2,207.11"
25-Aug-14,"2,229.27"
22-Aug-14,"2,240.81"
21-Aug-14,"2,230.46"
20-Aug-14,"2,240.21"
19-Aug-14,"2,245.33"
18-Aug-14,"2,239.47"
15-Aug-14,"2,226.73"
14-Aug-14,"2,206.47"
13-Aug-14,"2,222.88"
12-Aug-14,"2,221.59"
11-Aug-14,"2,224.65"
8-Aug-14,"2,194.42"
7-Aug-14,"2,187.67"
6-Aug-14,"2,217.46"
5-Aug-14,"2,219.95"
4-Aug-14,"2,223.33"
1-Aug-14,"2,185.30"
31-Jul-14,"2,201.56"
30-Jul-14,"2,181.24"
29-Jul-14,"2,183.19"
28-Jul-14,"2,177.95"
25-Jul-14,"2,126.61"
24-Jul-14,"2,105.06"
23-Jul-14,"2,078.49"
22-Jul-14,"2,075.48"
21-Jul-14,"2,054.48"
18-Jul-14,"2,059.07"
17-Jul-14,"2,055.59"
16-Jul-14,"2,067.28"
15-Jul-14,"2,070.36"
14-Jul-14,"2,066.65"
11-Jul-14,"2,046.96"
10-Jul-14,"2,038.34"
9-Jul-14,"2,038.61"
8-Jul-14,"2,064.02"
7-Jul-14,"2,059.93"
4-Jul-14,"2,059.37"
3-Jul-14,"2,063.23"
2-Jul-14,"2,059.42"
1-Jul-14,"2,050.38"
30-Jun-14,"2,048.33"
27-Jun-14,"2,036.51"
26-Jun-14,"2,038.68"
25-Jun-14,"2,025.50"
24-Jun-14,"2,033.93"
23-Jun-14,"2,024.37"
20-Jun-14,"2,026.67"
19-Jun-14,"2,023.73"
18-Jun-14,"2,055.52"
17-Jun-14,"2,066.70"
16-Jun-14,"2,085.98"
13-Jun-14,"2,070.71"
12-Jun-14,"2,051.71"
11-Jun-14,"2,054.95"
10-Jun-14,"2,052.53"
9-Jun-14,"2,030.50"
6-Jun-14,"2,029.96"
5-Jun-14,"2,040.88"
4-Jun-14,"2,024.83"
3-Jun-14,"2,038.31"
30-May-14,"2,039.21"
29-May-14,"2,040.60"
28-May-14,"2,050.23"
27-May-14,"2,034.57"
26-May-14,"2,041.48"
23-May-14,"2,034.57"
22-May-14,"2,021.29"
21-May-14,"2,024.95"
20-May-14,"2,008.12"
19-May-14,"2,005.18"
16-May-14,"2,026.50"
15-May-14,"2,024.97"
14-May-14,"2,047.91"
13-May-14,"2,050.73"
12-May-14,"2,052.87"
9-May-14,"2,011.13"
8-May-14,"2,015.27"
7-May-14,"2,010.08"
6-May-14,"2,028.04"
5-May-14,"2,027.35"
30-Apr-14,"2,026.36"
29-Apr-14,"2,020.34"
28-Apr-14,"2,003.49"
25-Apr-14,"2,036.52"
24-Apr-14,"2,057.03"
23-Apr-14,"2,067.38"
22-Apr-14,"2,072.83"
21-Apr-14,"2,065.83"
18-Apr-14,"2,097.75"
17-Apr-14,"2,098.88"
16-Apr-14,"2,105.12"
15-Apr-14,"2,101.60"
14-Apr-14,"2,131.54"
11-Apr-14,"2,130.54"
10-Apr-14,"2,134.30"
9-Apr-14,"2,105.24"
8-Apr-14,"2,098.28"
4-Apr-14,"2,058.83"
3-Apr-14,"2,043.70"
2-Apr-14,"2,058.99"
1-Apr-14,"2,047.46"
31-Mar-14,"2,033.31"
28-Mar-14,"2,041.71"
27-Mar-14,"2,046.59"
26-Mar-14,"2,063.67"
25-Mar-14,"2,067.31"
24-Mar-14,"2,066.28"
21-Mar-14,"2,047.62"
20-Mar-14,"1,993.48"
19-Mar-14,"2,021.73"
18-Mar-14,"2,025.20"
17-Mar-14,"2,023.67"
14-Mar-14,"2,004.34"
13-Mar-14,"2,019.11"
12-Mar-14,"1,997.69"
11-Mar-14,"2,001.16"
10-Mar-14,"1,999.06"
7-Mar-14,"2,057.91"
6-Mar-14,"2,059.58"
5-Mar-14,"2,053.08"
4-Mar-14,"2,071.47"
3-Mar-14,"2,075.23"
28-Feb-14,"2,056.30"
27-Feb-14,"2,047.35"
26-Feb-14,"2,041.25"
25-Feb-14,"2,034.22"
24-Feb-14,"2,076.69"
21-Feb-14,"2,113.69"
20-Feb-14,"2,138.78"
19-Feb-14,"2,142.55"
18-Feb-14,"2,119.07"
17-Feb-14,"2,135.41"
14-Feb-14,"2,115.85"
13-Feb-14,"2,098.40"
12-Feb-14,"2,109.96"
11-Feb-14,"2,103.67"
10-Feb-14,"2,086.07"
7-Feb-14,"2,044.50"
30-Jan-14,"2,033.08"
29-Jan-14,"2,049.91"
28-Jan-14,"2,038.51"
27-Jan-14,"2,033.30"
24-Jan-14,"2,054.39"
23-Jan-14,"2,042.18"
22-Jan-14,"2,051.75"
21-Jan-14,"2,008.31"
20-Jan-14,"1,991.25"
17-Jan-14,"2,004.95"
16-Jan-14,"2,023.70"
15-Jan-14,"2,023.35"
14-Jan-14,"2,026.84"
13-Jan-14,"2,009.56"
10-Jan-14,"2,013.30"
9-Jan-14,"2,027.62"
8-Jan-14,"2,044.34"
7-Jan-14,"2,047.32"
6-Jan-14,"2,045.71"
3-Jan-14,"2,083.14"
